CREB1,NDC80,activator
CREB1,NOLC1,activator
CREB1,NR2F1,repressor
CREB1,NR2F6,repressor
CREB1,NR5A2,activator
CREB1,PCSK1,activator
CREB1,PLAT,repressor
CREB1,PPP2CA,activator
CREB1,PPP2R2B,activator
CREB1,PSEN1,activator
CREB1,PTGS2,activator
CREB1,SLC20A1,activator
CREB1,SMAD6,activator
CREB1,SNAI1,repressor
CREB1,SNAI2,repressor
CREB1,UXT,activator
CREB3,CXCR4,activator
CREB3L1,SLC1A4,repressor
CREB5,ATP6V0E1,activator
CREB5,CFB,activator
CREB5,DGKG,activator
CREB5,DGKG,repressor
CREB5,LGALS3BP,repressor
CREB5,LY96,repressor
CREB5,MAPKAPK3,activator
CREB5,MX1,activator
CREB5,RASGRP3,repressor
CREB5,RDX,repressor
CREB5,STAT1,repressor
CREB5,TGFBR3,activator
CREB5,TNFRSF11B,repressor
CREBBP,ALOX15,activator
CREBBP,CDKN1A,activator
CREBBP,CREB1,activator
CREBBP,HINFP,activator
CREBBP,HOXA10,activator
CREBBP,HOXA9,activator
CREBBP,IL4,activator
CREBBP,INSM1,activator
CREBBP,IRF1,activator
CREBBP,PSMC5,activator
CREG1,HSPA4,repressor
CREM,ACE,activator
CREM,CCL4,repressor
CREM,CCNA2,repressor
CREM,CD247,repressor
CREM,CREB1,repressor
CREM,DUSP1,repressor
CREM,DUSP4,repressor
CREM,FASLG,repressor
CREM,FOS,repressor
CREM,G6PD,repressor
CREM,IL2,repressor
CREM,MC2R,activator
CREM,MC2R,repressor
CREM,SLC5A5,activator
CREM,SLC5A5,repressor
CRTC1,PPARGC1A,activator
CRX,BEST1,activator
CRX,NR2E3,activator
CRX,RBP3,activator
CRX,RBP3,repressor
CRX,RHO,repressor
CRX,RS1,activator
CTBP1,BRCA1,repressor
CTBP1,BRCA2,repressor
CTBP1,CLDN7,repressor
CTCF,APP,activator
CTCF,APP,repressor
CTCF,BCL6,repressor
CTCF,MYC,activator
CTCF,MYC,repressor
CTCF,PAX6,activator
CTCF,PAX6,repressor
CTCF,RARRES1,activator
CTCF,TERT,repressor
CTCFL,BAG1,activator
CTNNB1,CCND1,activator
CTNNB1,CCND1,repressor
CTNNB1,CLDN2,activator
CTNNB1,JUN,activator
CTNNB1,MMP14,activator
CTNNB1,MMP7,activator
CTNNB1,MYC,activator
CTNNB1,PLD1,activator
CTNNB1,RB1,repressor
CTNNB1,STARD7,activator
CTNNB1,VIM,activator
CUX1,CYBB,activator
CUX1,WNT5A,activator
DACH1,FOS,repressor
DACH1,TNFSF11,repressor
DAXX,AIRE,repressor
DBP,ALDOB,activator
DBP,CYP3A4,activator
DBP,CYP7A1,activator
DDB2,BCL2,repressor
DDB2,SOD2,repressor
DDIT3,ANKRD1,repressor
DDIT3,ASNS,repressor
DDIT3,ATF2,repressor
DDIT3,ATF5,repressor
DDIT3,ATG5,activator
DDIT3,CEBPA,repressor
DDIT3,IL6,activator
DDIT3,MAP1LC3B,activator
DDIT3,NOS3,repressor
DDIT3,RTN3,activator
DDIT3,SIRT1,repressor
DDIT3,SIRT2,repressor
DDIT3,TNFRSF10B,activator
DDIT3,TNFRSF10B,repressor
DDIT3,TRIB3,activator
DEAF1,HTR1A,repressor
DEK,BCL2,activator
DEK,PRDX5,repressor
DENND4A,ERBB2,repressor
DLX3,CGA,activator
DLX4,BRCA1,repressor
DLX5,IBSP,activator
DLX5,IRS2,activator
DLX5,MYC,activator
DNMT1,BIRC5,repressor
DNMT1,BMP2,repressor
DNMT1,CASP8,repressor
DNMT1,CDH1,repressor
DNMT1,CDKN2A,repressor
DNMT1,CXCR4,repressor
DNMT1,GAD1,repressor
DNMT1,IL3,repressor
DNMT1,IL32,repressor
DNMT1,MBD2,repressor
DNMT1,MSH2,activator
DNMT1,RB1,repressor
DNMT1,RELN,repressor
DNMT1,TERT,activator
DNMT1,TIMP3,repressor
DNMT1,TNFRSF10B,repressor
DNMT1,VEGFA,activator
DNMT3A,CDH6,repressor
DNMT3A,IGFBP3,repressor
DNMT3L,TDG,repressor
DR1,NR1I2,activator
DR1,PTGS2,activator
DR1,TBP,repressor
DUX4,HEY1,activator
E2F1,ABCB1,activator
E2F1,APAF1,activator
E2F1,AR,activator
E2F1,ASF1B,activator
E2F1,ATG5,activator
E2F1,ATM,activator
E2F1,AURKA,activator
E2F1,BBC3,activator
E2F1,BCL2,activator
E2F1,BIRC5,activator
E2F1,BIRC5,repressor
E2F1,BRCA1,repressor
E2F1,CASP7,activator
E2F1,CCND1,activator
E2F1,CCNE1,activator
E2F1,CD2AP,activator
E2F1,CDCA7,activator
E2F1,CDK1,activator
E2F1,CDKN1A,activator
E2F1,CDKN2A,activator
E2F1,CHEK2,activator
E2F1,CTNNBIP1,activator
E2F1,DAPK2,activator
E2F1,DBF4,activator
E2F1,DHFR,activator
E2F1,DIRAS3,repressor
E2F1,DNMT1,repressor
E2F1,DRAM1,activator
E2F1,DROSHA,activator
E2F1,DUSP1,activator
E2F1,E2F6,activator
E2F1,ERCC1,activator
E2F1,ERCC5,activator
E2F1,ETV4,activator
