7,877
7,878
7,879
7,61
7,880
7,881
7,612
7,882
7,614
7,617
7,68
7,622
7,884
7,885
7,624
7,886
7,887
7,407
7,888
7,889
7,408
7,25
7,100
7,631
7,269
7,894
7,411
7,895
7,896
7,635
7,636
7,637
7,638
7,639
7,640
7,641
7,642
7,643
7,272
7,897
7,899
7,645
7,901
7,902
7,903
7,904
7,474
7,278
7,279
7,286
7,905
7,906
7,907
7,908
7,911
7,912
7,913
7,914
7,300
7,301
7,302
7,303
7,475
7,304
7,926
7,928
7,929
7,930
7,931
7,932
7,530
7,933
7,934
7,935
7,936
7,937
7,938
7,939
7,940
7,665
7,941
7,942
7,670
7,943
7,944
7,945
7,946
7,947
7,948
7,949
7,950
7,951
7,952
7,56
7,305
7,111
7,954
7,956
7,384
7,112
7,960
7,116
7,961
7,962
7,963
7,964
7,30
7,965
7,966
7,967
7,479
7,480
7,481
7,106
7,385
7,971
7,127
7,972
7,973
7,974
7,975
7,976
7,977
7,978
7,979
7,980
7,981
7,982
7,983
7,984
7,120
7,985
7,986
7,987
7,988
7,989
7,990
7,991
7,992
7,993
7,994
7,995
7,996
7,708
7,709
7,710
7,711
7,712
7,713
7,714
7,715
7,21
7,716
7,997
7,488
7,489
7,998
7,999
7,1000
7,27
7,722
7,723
7,724
7,725
7,1001
7,1002
7,1003
7,391
7,392
7,1004
7,1005
7,1006
7,1007
7,1008
7,1009
7,167
7,155
7,158
7,1010
7,1011
7,1012
7,1013
7,1014
7,54
7,1015
7,1016
7,1017
7,1018
7,1019
7,1020
7,1021
7,1022
7,1023
7,729
7,1024
7,1025
7,1026
7,1027
7,1028
7,1029
7,1030
7,1031
7,1032
8,1033
8,1034
8,8
9,537
9,1037
9,1041
9,1042
9,447
9,544
9,546
9,1047
9,788
9,215
9,1058
9,1062
9,1064
9,442
9,398
9,1069
9,1070
9,505
9,1074
9,1075
9,1084
9,1086
9,599
9,1089
9,1096
9,444
9,1098
9,1107
9,885
9,1108
9,1109
9,1110
9,1111
9,1112
9,888
9,889
9,1115
9,1118
9,891
9,268
9,100
9,1120
9,1121
9,1128
9,1129
9,52
9,1134
9,1136
9,1138
9,472
9,1148
9,1149
9,1152
9,1162
9,1165
9,1166
9,284
9,285
9,1169
9,1171
9,1172
9,1181
9,1183
9,915
9,1186
9,1189
9,1190
9,1191
9,1192
9,1193
9,1195
9,1198
9,1202
9,1204
9,1206
9,311
9,1211
9,1215
9,1218
9,1219
9,1220
9,1225
9,1229
9,1232
9,119
9,1235
9,1237
9,1240
9,1241
9,1245
9,1246
9,1247
9,1249
9,1252
9,1253
9,1254
9,1257
9,1259
9,122
9,1262
9,1266
9,1267
9,163
9,1272
9,1273
9,1274
9,1275
9,1282
9,1288
9,695
9,1291
9,1297
9,1300
9,1302
9,1310
9,1311
9,1315
9,1319
9,1324
9,1327
9,1329
9,117
9,1334
9,1348
9,1349
9,1350
9,1355
9,1360
9,1363
9,1364
9,391
9,1372
9,1373
9,1378
9,1380
9,1383
9,1386
10,1388
10,549
10,553
10,554
10,1394
10,1396
10,1397
10,1399
10,1400
10,1401
10,780
10,781
10,1051
10,788
10,1402
10,226
10,227
10,228
10,1405
10,847
10,858
10,859
10,860
10,96
10,861
10,97
10,880
10,1415
10,888
10,889
10,1416
10,143
10,1424
10,1425
10,1426
10,1427
10,997
10,1024
10,731
11,393
11,1033
11,395
11,1444
11,397
11,156
11,398
11,1445
11,399
11,1446
11,575
11,251
11,400
11,401
11,402
11,403
11,404
11,405
11,406
11,407
11,1447
11,409
11,410
11,25
11,100
11,272
11,412
11,413
11,418
11,1448
11,419
11,420
11,422
11,1449
11,1450
11,1271
11,1451
11,427
11,1452
12,156
12,1053
12,1453
12,1055
12,570
12,1069
12,82
12,575
12,1454
12,1455
12,1118
12,1456
12,267
12,1458
12,1459
12,1460
12,1461
12,1241
12,682
12,683
12,1463
12,1464
12,1465
12,1466
12,1467
12,1304
12,1468
12,1325
12,1470
13,1036
13,3
13,457
13,1472
13,1473
13,1474
13,1475
13,1476
13,1477
13,1478
13,1479
13,1480
13,1481
13,1482
13,1483
13,1484
13,1485
13,13
13,1486
13,1487
13,1488
13,573
13,574
13,577
13,578
13,579
13,1490
13,1144
13,1491
13,29
13,28
13,1492
13,1493
13,1494
13,46
13,1495
13,1496
13,1497
13,1429
13,1498
13,1315
13,1014
14,1389
14,1499
14,1500
14,1501
14,1502
14,1044
14,1503
14,1390
14,1504
14,1391
14,1392
14,1393
14,1505
14,1230
14,1506
14,1507
14,674
14,1508
14,1510
14,109
14,1511
14,1512
15,1513
15,1514
15,1074
15,1407
15,1417
15,1418
15,1419
15,270
15,1420
15,271
15,474
15,475
15,1515
15,476
15,1516
15,1517
15,1518
15,386
15,65
15,1280
15,488
15,489
16,1398
16,98
16,16
17,532
17,533
17,537
17,1519
17,87
17,17
17,38
17,183
17,544
17,545
17,546
17,547
17,548
17,201
17,564
17,217
17,218
17,219
17,220
17,221
17,222
17,820
17,249
17,1076
17,837
17,1077
17,576
17,1528
17,617
17,1532
17,1533
17,1534
17,890
17,629
17,1536
17,52
17,635
17,636
17,637
17,638
17,639
17,1540
17,905
17,909
17,28
17,662
17,665
17,1552
17,111
17,420
17,1554
17,383
17,1556
17,674
17,681
17,133
17,1568
19,1406
19,1407
19,19
20,734
20,1520
20,1040
20,1575
20,539
20,1033
20,1034
20,1581
20,1585
20,1586
20,396
20,1394
20,1396
20,1397
20,1398
20,1399
20,1400
20,1401
20,559
20,788
20,560
20,202
20,1588
20,203
20,204
20,561
20,562
20,60
20,1073
20,1485
20,1077
20,1605
20,847
20,1609
20,1611
20,11
20,1612
20,1613
20,444
20,1619
20,1109
20,1625
20,888
20,889
20,628
20,1630
20,633
20,1128
20,1632
20,134
20,273
20,1635
20,1637
20,1144
20,1145
20,1639
20,645
20,1640
20,1642
20,1645
20,1646
20,165
20,1647
20,1168
20,1424
20,108
20,1649
20,16
20,656
20,914
20,1186
20,1652
20,1653
20,1654
20,1655
20,475
20,1656
20,530
20,1658
20,1659
20,1660
20,1662
20,1516
20,1664
20,1665
20,959
20,1225
20,1227
20,1231
20,1238
20,1667
20,1670
20,1255
20,1675
20,1677
20,172
20,1678
20,423
20,1679
20,1290
20,1680
20,1299
20,1682
20,1683
20,109
20,9
20,1685
20,1687
20,999
20,1366
20,1693
20,1374
20,1696
20,1699
21,612
21,624
21,708
21,709
21,710
21,711
21,712
21,713
21,714
21,715
21,21
21,716
22,552
22,22
22,496
22,497
22,498
22,499
22,500
22,501
22,502
22,503
22,1700
22,566
22,567
22,568
22,569
22,612
22,624
22,1701
22,1702
22,708
22,709
22,710
22,711
22,712
22,713
22,714
22,715
22,21
22,716
22,531
23,1703
23,1704
23,1705
23,1706
23,1707
25,393
25,395
25,397
25,398
25,1445
25,399
25,575
25,50
25,400
25,401
25,402
25,876
25,403
25,404
25,405
25,406
25,407
25,409
25,410
25,25
25,100
25,272
25,412
25,413
25,418
25,419
25,420
25,422
25,1449
25,1450
25,1709
25,1710
25,1711
25,1561
25,427
26,1455
26,1713
26,1714
26,1463
26,1464
26,1465
26,1466
26,1467
26,1718
26,1719
27,1553
27,1555
27,1563
27,1564
27,1565
28,1575
28,1033
28,1034
28,10
28,811
28,1721
28,1622
28,270
28,1420
28,52
28,646
28,1423
28,656
28,915
28,916
28,28
28,383
28,1516
28,1723
28,386
29,52
29,915
29,916
30,965
30,1026
30,1027
30,1028
30,1029
30,1030
31,1726
31,1727
32,14
32,396
32,795
32,1729
32,796
32,797
32,1730
32,1731
32,1732
32,1733
32,829
32,1073
32,1734
32,1735
32,402
32,403
32,404
32,1736
32,887
32,1417
32,1418
32,1419
32,1420
32,52
32,29
32,1737
32,1238
32,1738
32,133
32,1452
33,533
33,544
33,545
33,190
33,235
33,236
33,237
33,238
33,239
33,241
33,242
33,243
33,247
33,575
33,618
33,619
33,620
33,629
33,275
33,276
33,287
33,288
33,289
33,290
33,291
33,292
33,293
33,294
33,295
33,296
33,297
33,682
33,683
33,1280
33,389
33,390
33,728
34,190
34,552
34,241
34,242
34,243
34,575
34,277
34,280
34,281
34,282
34,283
34,284
34,285
34,682
34,683
34,389
34,390
34,728
36,446
36,52
36,36
36,1422
36,915
36,916
36,672
36,65
36,1280
36,1317
36,706
36,1323
36,1324
36,1744
36,1745
36,1746
38,432
38,1052
38,1756
38,1760
38,900
38,1764
38,1766
38,1767
38,1768
38,1769
38,424
38,1770
39,456
39,457
40,1771
40,1570
40,1571
40,157
40,1772
40,1773
40,40
40,42
40,1774
40,1775
40,1776
40,1777
41,1145
41,29
41,954
41,1516
43,1078
44,1395
45,663
45,717
46,185
46,186
46,187
46,188
46,189
46,1492
46,1494
46,46
46,1495
46,1496
46,1497
48,534
48,615
48,616
48,48
48,664
48,671
48,346
48,1790
48,1345
48,1791
52,185
52,186
52,187
52,188
52,189
52,450
52,1051
52,561
52,562
52,563
52,453
52,20
52,1708
52,1082
52,467
52,1417
52,1418
52,1419
52,270
52,1420
52,633
52,52
52,1164
52,1645
52,915
52,916
52,29
52,28
52,386
52,1443
54,912
54,936
54,54
54,1015
54,1016
60,815
60,226
60,227
60,228
60,816
60,817
60,571
60,572
60,1856
60,887
61,774
61,775
61,776
61,777
61,778
62,561
62,562
62,633
63,98
63,1115
63,1145
63,1181
63,954
63,385
63,972
63,973
63,974
63,975
63,976
63,977
63,978
63,979
63,980
63,981
63,982
63,63
63,1433
63,1434
63,1435
63,1436
63,1367
63,1368
63,1437
63,1438
63,1439
63,1440
63,1869
64,1394
64,1396
64,1397
64,1399
64,1400
64,1401
64,780
64,781
64,1424
64,1870
64,64
65,1519
65,217
65,218
65,219
65,220
65,221
65,222
65,19
65,1532
65,1533
65,52
65,1871
65,1423
65,915
65,916
65,29
66,743
66,744
66,745
66,746
66,747
66,882
67,901
67,902
67,903
70,1556
71,862
71,863
71,885
71,1417
71,1418
71,1419
71,1150
71,1741
71,1742
73,1395
74,1882
74,141
82,565
82,1069
82,1598
84,84
84,67
85,1929
86,1930
87,1519
87,217
87,218
87,219
87,220
87,221
87,222
87,1532
87,1533
88,1040
89,1931
89,1932
89,1933
89,1934
91,213
91,10
92,1935
92,1043
92,1936
93,763
93,764
95,782
95,783
95,784
95,785
95,786
95,95
95,787
96,858
96,859
96,860
96,96
96,861
96,97
96,1024
98,180
98,181
98,182
98,1621
98,1109
98,1950
98,1951
98,1952
98,148
98,1442
99,442
102,1958
102,1959
102,1960
103,428
103,397
103,401
103,11
103,435
103,1165
103,1452
104,104
104,607
104,608
104,614
104,723
104,724
104,725
105,104
105,607
105,608
105,614
105,723
105,724
105,725
106,1803
106,469
106,1129
106,1965
106,1826
106,479
106,480
106,481
106,106
106,482
106,483
108,108
109,661
109,1505
109,1230
109,1506
109,1507
109,684
109,685
109,686
109,687
110,1972
110,1973
111,877
111,878
111,879
111,300
111,301
111,305
111,111
112,635
112,636
112,637
112,638
112,639
112,640
112,641
112,642
112,643
112,665
114,732
114,550
114,202
114,1588
114,114
114,250
114,1975
114,460
114,1976
114,862
114,863
114,1416
114,1977
114,1978
114,1979
114,29
114,55
114,1662
114,1980
114,1981
114,1982
114,492
114,1983
115,561
115,562
115,270
115,1421
115,633
115,28
115,383
115,386
116,961
116,962
116,963
116,964
117,1984
117,1985
117,1986
117,1386
117,1987
121,446
121,621
121,470
121,121
121,414
121,484
121,485
121,486
121,487
122,1996
122,1261
127,2019
127,1023
128,128
129,1401
129,469
129,479
129,480
129,481
129,106
132,1942
132,1946
133,235
133,236
133,237
133,238
133,1429
134,226
134,227
134,228
135,537
135,1780
135,2037
135,2038
135,2039
135,2040
135,2041
135,2042
135,2043
135,2044
135,2045
139,2049
139,1358
140,8
140,2050
140,1212
140,2051
140,479
140,480
140,481
140,106
140,2052
144,2057
144,1395
144,451
144,1132
144,1870
144,479
144,480
144,481
144,106
144,387
144,2058
144,64
149,872
149,2073
149,2074
149,955
149,1280
150,1657
150,2081
150,150
150,2082
150,2083
150,1694
152,1388
152,1520
152,1402
152,847
152,1538
152,2095
152,2096
152,2097
152,646
152,474
152,1425
152,1426
152,656
152,475
152,1662
152,2098
152,2099
152,2100
152,2101
152,2102
152,1279
152,2103
152,2104
152,2105
152,1766
152,1767
152,1768
152,1769
152,424
152,1682
152,2106
152,109
152,9
152,488
152,489
153,456
153,402
153,61
153,2003
153,1
153,652
153,653
153,123
153,654
153,1178
153,2153
153,1552
153,420
153,1557
153,479
153,480
153,481
153,106
156,201
156,224
156,570
156,457
156,597
156,598
156,599
156,600
156,601
156,602
156,603
156,604
156,611
158,532
158,538
158,555
158,556
158,557
158,558
158,201
158,835
158,617
158,946
160,1524
160,2188
160,2189
160,2190
161,872
162,2191
162,2192
163,1462
163,1469
165,2193
169,1004
169,1005
169,1006
170,170
172,2201
0,176
0,177
0,180
0,181
0,182
0,7
0,190
0,195
0,196
0,197
0,43
0,198
0,0
0,201
0,204
0,210
0,211
0,212
0,213
0,214
0,216
0,217
0,218
0,219
0,220
0,221
0,222
0,224
0,230
0,231
0,232
0,233
0,234
0,235
0,236
0,237
0,238
0,239
0,241
0,242
0,243
0,247
0,249
0,252
0,254
0,255
0,256
0,265
0,266
0,267
0,268
0,269
0,270
0,277
0,278
0,279
0,280
0,281
0,282
0,283
0,284
0,285
0,286
0,298
0,299
0,28
0,300
0,301
0,302
0,303
0,305
0,111
0,383
0,384
0,385
0,386
0,387
0,389
0,390
0,27
0,391
0,392
1,199
1,200
1,396
1,1
1,269
1,411
1,278
1,279
1,417
1,424
1,425
1,426
2,428
2,429
2,430
2,431
2,432
2,435
2,436
2,2
2,438
3,3
4,447
4,448
4,454
4,455
4,457
4,459
4,463
4,464
4,469
4,474
4,475
4,479
4,480
4,481
4,106
4,482
4,483
4,488
4,489
5,494
5,495
5,191
5,192
5,193
5,194
5,195
5,196
5,197
5,505
5,506
5,507
5,508
5,509
5,530
6,393
6,544
6,545
6,185
6,186
6,187
6,188
6,189
6,548
6,559
6,397
6,561
6,562
6,563
6,564
6,565
6,33
6,504
6,240
6,576
6,580
6,581
6,255
6,587
6,588
6,256
6,594
6,597
6,598
6,599
6,600
6,401
6,103
6,11
6,601
6,602
6,603
6,604
6,610
6,612
6,613
6,405
6,621
6,623
6,624
6,625
6,407
6,627
6,628
6,633
6,275
6,276
6,108
6,287
6,288
6,289
6,290
6,291
6,292
6,293
6,294
6,295
6,296
6,297
6,654
6,29
6,28
6,662
6,663
6,666
6,667
6,668
6,669
6,383
6,675
6,676
6,677
6,678
6,679
6,680
6,688
6,689
6,690
6,9
6,708
6,709
6,710
6,711
6,712
6,713
6,714
6,715
6,21
6,716
6,717
6,726
6,728
7,733
7,734
7,735
7,737
7,738
7,739
7,749
7,761
7,190
7,794
7,441
7,561
7,562
7,805
7,806
7,807
7,808
7,223
7,811
7,827
7,241
7,242
7,243
7,246
7,837
7,250
7,841
7,255
7,256
7,257
7,853
7,855
7,856
7,857
7,864
7,876
7,611
7,263
7,264
7,266
7,893
7,270
7,633
7,52
7,900
7,910
7,915
7,916
7,28
7,927
7,145
7,55
7,340
7,953
7,383
7,955
7,957
7,958
7,959
7,675
7,676
7,677
7,678
7,679
7,680
7,969
7,970
7,386
7,169
9,1035
9,734
9,1036
9,738
9,177
9,743
9,744
9,1038
9,1039
9,428
9,1040
9,88
9,180
9,758
9,1043
9,1044
9,1045
9,440
9,1046
9,1048
9,1049
9,43
9,1050
9,548
9,550
9,553
9,1051
9,782
9,441
9,802
9,803
9,561
9,562
9,1052
9,1053
9,1054
9,1055
9,808
9,1056
9,1057
9,810
9,1059
9,570
9,1060
9,1061
9,1063
9,98
9,1065
9,1066
9,20
9,99
9,1067
9,107
9,819
9,1068
9,82
9,230
9,828
9,1071
9,234
9,239
9,504
9,246
9,1072
9,834
9,457
9,153
9,1073
9,507
9,13
9,573
9,1076
9,1077
9,1078
9,1079
9,1080
9,579
9,1081
9,1082
9,1083
9,1085
9,1087
9,1088
9,41
9,852
9,97
9,601
9,104
9,105
9,1090
9,862
9,863
9,1091
9,1092
9,161
9,1093
9,1094
9,1095
9,149
9,110
9,1097
9,1099
9,1100
9,1101
9,1102
9,621
9,1103
9,1104
9,1105
9,1106
9,468
9,1113
9,445
9,1114
9,1116
9,1117
9,628
9,1119
9,266
9,92
9,631
9,1122
9,1123
9,1124
9,1125
9,1126
9,1127
9,896
9,1130
9,1131
9,36
9,1132
9,1133
9,1135
9,1137
9,1139
9,1140
9,1141
9,1142
9,1143
9,1144
9,1145
9,1146
9,1147
9,899
9,1150
9,1151
9,1153
9,1154
9,1155
9,1156
9,1157
9,1158
9,1159
9,1160
9,1161
9,1163
9,1164
9,1167
9,1168
9,1170
9,1173
9,1174
9,515
9,520
9,521
9,522
9,523
9,1175
9,1176
9,1177
9,1178
9,910
9,1179
9,1180
9,1182
9,1184
9,28
9,1185
9,1187
9,1188
9,48
9,304
9,1194
9,928
9,1196
9,1197
9,1199
9,1200
9,1201
9,1203
9,943
9,1205
9,1207
9,1208
9,1209
9,1210
9,340
9,953
9,1212
9,1213
9,1214
9,1216
9,1217
9,112
9,1221
9,1222
9,1223
9,1224
9,1226
9,1227
9,1228
9,1230
9,1231
9,1233
9,1234
9,1236
9,1238
9,1239
9,1242
9,1243
9,1244
9,1248
9,1250
9,1251
9,1255
9,1256
9,687
9,1258
9,1260
9,1261
9,1263
9,1264
9,971
9,1265
9,1268
9,1269
9,1270
9,1271
9,1276
9,1277
9,1278
9,1279
9,1280
9,1281
9,1283
9,1284
9,1285
9,1286
9,1287
9,1289
9,693
9,694
9,1290
9,1292
9,1293
9,1294
9,1295
9,1296
9,1298
9,1299
9,118
9,1301
9,1303
9,1304
9,1305
9,1306
9,1307
9,9
9,1308
9,1309
9,1312
9,1313
9,1314
9,1316
9,1317
9,1318
9,1320
9,1321
9,1322
9,706
9,1323
9,1325
9,1326
9,1328
9,1330
9,997
9,1331
9,1332
9,1333
9,1335
9,1336
9,1337
9,1338
9,1339
9,1340
9,1341
9,1342
9,1343
9,1344
9,1345
9,1346
9,1347
9,1351
9,719
9,1352
9,1353
9,1354
9,1356
9,1357
9,1358
9,1359
9,1361
9,1362
9,1365
9,1366
9,1367
9,1368
9,1369
9,1370
9,1371
9,1374
9,1375
9,1376
9,1377
9,1379
9,1014
9,1381
9,1382
9,1384
9,1019
9,1385
9,1023
9,729
9,730
9,1387
10,534
10,87
10,180
10,181
10,182
10,129
10,1033
10,1034
10,8
10,91
10,546
10,547
10,1389
10,190
10,1390
10,1391
10,1392
10,1393
10,550
10,551
10,1395
10,1398
10,789
10,790
10,791
10,10
10,452
10,1403
10,1404
10,812
10,813
10,814
10,98
10,20
10,1406
10,241
10,242
10,243
10,244
10,245
10,1407
10,1408
10,1409
10,1410
10,1082
10,15
10,19
10,1411
10,1412
10,1413
10,615
10,616
10,1414
10,1115
10,1417
10,1418
10,1419
10,267
10,630
10,62
10,1420
10,1421
10,52
10,134
10,635
10,636
10,637
10,638
10,639
10,36
10,1422
10,898
10,1423
10,115
10,1181
10,915
10,916
10,29
10,28
10,304
10,1428
10,665
10,671
10,307
10,308
10,319
10,320
10,322
10,327
10,328
10,420
10,346
10,348
10,349
10,350
10,352
10,353
10,355
10,356
10,357
10,359
10,360
10,362
10,363
10,364
10,366
10,367
10,368
10,371
10,374
10,383
10,112
10,479
10,480
10,481
10,106
10,65
10,1280
10,1429
10,1430
10,1431
10,1306
10,1432
10,1433
10,1434
10,1435
10,1436
10,1367
10,1368
10,1437
10,1438
10,1439
10,1440
10,1441
10,148
10,1442
10,730
10,1443
11,11
11,611
11,1
12,12
12,400
12,875
12,406
12,1457
12,940
12,419
12,952
12,1462
12,422
12,1469
12,1385
13,1471
13,1489
13,1093
13,1206
13,116
13,127
14,14
14,661
14,684
14,685
14,686
14,687
14,1509
15,28
15,383
16,780
16,781
17,733
17,734
17,535
17,536
17,735
17,393
17,737
17,1520
17,1521
17,1522
17,90
17,1523
17,1033
17,1034
17,185
17,186
17,187
17,188
17,189
17,199
17,200
17,396
17,6
17,559
17,397
17,205
17,206
17,207
17,798
17,799
17,803
17,1058
17,811
17,1524
17,1525
17,225
17,824
17,240
17,1526
17,506
17,507
17,508
17,509
17,1527
17,251
17,50
17,841
17,583
17,584
17,585
17,586
17,589
17,590
17,591
17,592
17,593
17,595
17,596
17,401
17,1529
17,609
17,1530
17,1454
17,611
17,886
17,407
17,627
17,628
17,1531
17,266
17,1535
17,1120
17,411
17,1537
17,1538
17,1539
17,1140
17,1144
17,1145
17,275
17,276
17,1541
17,1542
17,1543
17,1544
17,1545
17,1546
17,1547
17,900
17,1548
17,113
17,1549
17,1550
17,1174
17,1551
17,287
17,288
17,289
17,290
17,291
17,292
17,293
17,294
17,295
17,296
17,297
17,652
17,1186
17,303
17,928
17,929
17,930
17,931
17,932
17,145
17,1198
17,946
17,1553
17,954
17,1555
17,956
17,1557
17,675
17,676
17,677
17,678
17,679
17,680
17,1558
17,688
17,689
17,969
17,970
17,690
17,1559
17,1560
17,1561
17,1562
17,995
17,1563
17,1564
17,1565
17,27
17,1566
17,1567
17,1569
18,1570
18,1571
20,533
20,130
20,1572
20,1573
20,1574
20,1576
20,1577
20,1578
20,1580
20,14
20,1582
20,1583
20,192
20,1584
20,555
20,556
20,1587
20,441
20,796
20,1052
20,1589
20,1590
20,1591
20,1592
20,1593
20,1594
20,1595
20,1596
20,1064
20,1066
20,20
20,1067
20,820
20,1598
20,827
20,1070
20,1600
20,434
20,1601
20,1072
20,456
20,505
20,506
20,507
20,508
20,509
20,1602
20,1603
20,1604
20,837
20,1078
20,1606
20,174
20,1608
20,1088
20,1610
20,258
20,1614
20,1092
20,1615
20,1616
20,1617
20,1618
20,1620
20,1622
20,1624
20,1626
20,626
20,1627
20,266
20,1417
20,1418
20,1419
20,892
20,1535
20,1629
20,270
20,1631
20,1537
20,1134
20,1636
20,274
20,1638
20,141
20,1641
20,1643
20,1644
20,1164
20,1648
20,527
20,1551
20,287
20,1650
20,1651
20,1657
20,1197
20,1198
20,417
20,1552
20,1661
20,1663
20,306
20,307
20,308
20,319
20,320
20,321
20,322
20,326
20,327
20,328
20,338
20,420
20,347
20,348
20,349
20,350
20,351
20,352
20,353
20,354
20,355
20,356
20,357
20,358
20,359
20,360
20,361
20,362
20,363
20,364
20,365
20,366
20,367
20,368
20,371
20,374
20,1666
20,1668
20,1669
20,1673
20,421
20,422
20,1674
20,1517
20,1676
20,385
20,1261
20,1681
20,1684
20,1686
20,705
20,1688
20,1689
20,1690
20,64
20,722
20,1692
20,1014
20,1697
20,1443
23,23
24,890
24,909
25,812
25,813
25,814
25,1708
25,1
25,1417
25,1418
25,1419
25,1423
26,217
26,218
26,219
26,220
26,221
26,222
26,522
26,523
26,524
26,525
26,526
26,527
26,1712
26,528
26,1715
26,1716
26,1717
26,26
27,27
28,1720
28,1722
28,1724
28,1679
