name	ids
CLK3	425
CLOCK	426
CLU	427
CNP	428
CNR1	429
CNTNAP2	430
COL10A1	431
COL11A1	432
COL11A2	433
COL1A1	434
COL1A2	435
COL2A1	436
COL3A1	437
COL4A1	438
COL4A2	439
COL4A3	440
COL4A4	441
COL4A5	442
COL4A6	443
COPS5	444
CORO1C	445
COX7C	446
CPT1A	447
CPT1B	448
CPT1C	449
CPT2	450
CR2	451
CRABP1	452
CRABP2	453
CREB1	454
CREB3	455
CREB3L1	456
CREB3L2	457
CREB3L3	458
CREB3L4	459
CREB5	460
CREBBP	461
CREG1	462
CREM	463
CRH	464
CRHBP	465
CRHR1	466
CRLF1	467
CRP	468
CRTC1	469
CRTC2	470
CRX	471
CRY1	472
CRY2	473
CRYAB	474
CSF1	475
CSF2	476
CSF3R	477
CSN2	478
CSNK1A1	479
CSRP1	480
CST5	481
CTBP1	482
CTCF	483
CTCFL	484
CTGF	485
CTLA4	486
CTNNB1	487
CTNNBIP1	488
CTSB	489
CTSD	490
CTSK	491
CTSS	492
CUX1	493
CXADR	494
CXCL1	495
CXCL10	496
CXCL11	497
CXCL12	498
CXCL14	499
CXCL2	500
CXCL3	501
CXCL5	502
CXCL9	503
CXCR1	504
CXCR2	505
CXCR3	506
CXCR4	507
CXCR5	508
CXXC5	509
CYBB	510
CYFIP2	511
CYLD	512
CYP11A1	513
CYP11B1	514
CYP11B2	515
CYP17A1	516
CYP19A1	517
CYP1A1	518
CYP1B1	519
CYP24A1	520
CYP27A1	521
CYP27B1	522
CYP2A6	523
CYP2B6	524
CYP2C19	525
CYP2C8	526
CYP2C9	527
CYP2D6	528
CYP2E1	529
CYP3A4	530
CYP4A11	531
CYP4A22	532
CYP7A1	533
CYP7B1	534
CYP8B1	535
CYR61	536
DAB2	537
DACH1	538
DACT1	539
DACT2	540
DACT3	541
DAPK1	542
DAPK2	543
DAXX	544
DBF4	545
DBH	546
DBI	547
DBP	548
DCBLD2	549
DCC	550
DCDC2	551
DCN	552
DCT	553
DDB1	554
DDB2	555
DDIT3	556
DDIT4	557
DDR2	558
DDX58	559
DEAF1	560
1-Dec	561
DEK	562
DENND4A	563
DES	564
DGCR5	565
DGKG	566
DHCR24	567
DHFR	568
DICER1	569
DIRAS3	570
DKK1	571
DKK3	572
DKK4	573
DLG4	574
DLK1	575
DLL4	576
DLX3	577
DLX4	578
DLX5	579
DMPK	580
DNAJB4	581
DNAJC3	582
DNASE1	583
DNASE2	584
DNASE2B	585
DNM3	586
DNMT1	587
DNMT3A	588
DNMT3B	589
DNMT3L	590
DOCK1	591
DR1	592
DRAM1	593
DROSHA	594
DSG4	595
DST	596
DUSP1	597
DUSP4	598
DUSP6	599
DUSP9	600
DUX4	601
E2F1	602
E2F2	603
E2F3	604
E2F4	605
E2F5	606
E2F6	607
E2F7	608
E2F8	609
E4F1	610
EAF1	611
EAF2	612
EAPP	613
EBAG9	614
EBF3	615
EBI3	616
EBNA1BP2	617
ECD	618
ECE1	619
ECM1	620
EDN1	621
EDNRB	622
EFNB3	623
EGF	624
EGFR	625
EGLN1	626
EGR1	627
EGR2	628
EGR3	629
EHF	630
EHHADH	631
EHMT1	632
EHMT2	633
EI24	634
EIF2AK1	635
EIF2AK2	636
EIF2AK3	637
EIF2AK4	638
EIF3M	639
EIF4EBP2	640
ELANE	641
ELAVL1	642
ELF1	643
ELF2	644
ELF3	645
ELF4	646
ELF5	647
ELK1	648
ELK3	649
ELK4	650
ELL	651
ELMO3	652
EMX2	653
EN1	654
ENG	655
ENO1	656
ENO2	657
ENO3	658
ENO4	659
ENTPD1	660
ENTPD3	661
ENTPD8	662
EOMES	663
EP300	664
EPAS1	665
EPB41L3	666
EPB41L4B	667
EPCAM	668
EPHA2	669
EPHB2	670
EPO	671
EPOR	672
EPSTI1	673
ERBB2	674
ERBB3	675
ERBB4	676
ERCC1	677
ERCC2	678
ERCC4	679
ERCC5	680
EREG	681
ERF	682
ERG	683
ERP29	684
ERP44	685
ESR1	686
ESR2	687
ESRRA	688
ESRRB	689
ESRRG	690
ETF1	691
ETS1	692
ETS2	693
ETV1	694
ETV2	695
ETV3	696
ETV4	697
ETV5	698
ETV6	699
EVX1	700
EWSR1	701
EXO1	702
EYA3	703
EZH2	704
EZR	705
F12	706
F2R	707
F3	708
F9	709
FAAH	710
FABP1	711
FABP2	712
FABP3	713
FABP4	714
FABP5	715
FABP6	716
FABP7	717
FADD	718
FADS2	719
FAF1	720
FAM57A	721
FANCA	722
FAP	723
FAS	724
FASLG	725
FASN	726
FBP1	727
FBP2	728
FBXO25	729
FBXO32	730
FCER1A	731
FCER2	732
FCGR1A	733
FCGRT	734
FGB	735
FGF1	736
FGF19	737
FGF2	738
FGF21	739
FGF23	740
FGF4	741
FGF8	742
FGFBP1	743
FGFR1	744
FGFR3	745
FGFR4	746
FGG	747
FHIT	748
FHL2	749
FHL5	750
FIGF	751
FLG	752
