0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
ESR2,0.9291440000000001,0.7176170000000001,1.728559,0.0,1.1778600000000001,0.0,0.0,0.0,2.97955,0.0,0.0,1.853902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992083,0.9654809999999999,0.0,0.0,0.9067719999999999,0.458295,0.0,0.0,0.584022,0.48595200000000005,0.0,1.5732899999999999,3.031663,14.621709,0.0,18.84415,0.0,1.7604799999999998,0.0,0.89328,0.0,1.414395,0.0,0.0,0.0,0.0,0.0,0.6125649999999999,1.0943399999999999,0.0,0.0,1.468832,0.0,10.395584,0.0,0.0,0.0,0.0,2.645909,0.0,0.0,2.183655,0.5254270000000001,1.7054169999999997,0.0,0.0,0.0,0.0,1.961956,0.0,0.0,1.945359,0.0,0.0,2.943102,0.0,0.0,5.114812000000001,5.620065,0.0,0.5597439999999999,0.0,0.0,0.0,0.0,0.0,6.982614,4.547604,0.0,4.304207,0.0,0.0,0.0,0.0,1.7212319999999999,5.501193,0.0,3.62145,0.0,0.0,1.3948399999999999,1.7820150000000001,0.643913,2.815633,0.0,0.0,1.4175,8.282375,0.0,0.0,0.9723129999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904123,0.634008,2.959819,0.0,0.0,0.593709,0.0,1.005148,1.685646
ESRRA,4.174405,2.937895,13.111941,8.681577,5.887482,4.061058999999999,5.74429,6.236485,4.201615,5.6709309999999995,4.104392,2.21893,2.513173,25.9811,3.5969629999999997,2.058282,11.1709,5.979782,4.84679,2.3107830000000003,7.89342,5.602873000000001,3.6986260000000004,8.57729,0.471925,39.6169,199.2556,8.263555,4.8176760000000005,7.993175999999999,1.555843,5.477227,8.129729,8.609597,9.341169,5.56797,4.755761,4.659212,5.59768,2.764982,7.841976,2.4215169999999997,2.859782,4.44961,2.827071,4.588476999999999,5.982888,2.26587,0.0,8.59319,3.8661769999999995,6.52843,8.636981,7.278552,5.23153,66.3174,11.0465,8.047395,5.408062,8.0004,2.015148,4.419256,5.7096480000000005,4.15005,10.4687,6.1160760000000005,6.36448,6.08121,3.9443099999999998,4.29386,9.27083,7.91316,6.255449,34.695461,7.74304,6.301318,7.537597,2.756122,1.8704599999999998,6.490236,2.3020680000000002,7.89795,7.227081,6.00994,11.23367,9.2477,4.01468,12.590905000000001,8.46556,16.7121,14.7135,8.60261,1.9880400000000003,6.4097349999999995,7.7734,17.81416,14.713747,12.211269999999999,10.312373,4.87263,14.47778,20.286189999999998,5.5248099999999996,5.8468599999999995,0.0,12.29335,4.168488,9.23015,9.10575,9.4865,11.259780000000001,9.12579,6.94065,0.964715,17.333920000000003,10.37722,9.221060000000001,2.71083,21.470010000000002,4.50225,3.8293559999999998,16.9111,7.19815,7.221736,4.62186,4.812069999999999,11.2424,5.15132,9.517566,9.68867
ESRRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.219782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRRG,1.444795,0.0,1.612951,0.0,1.83155,0.0,0.0,14.059337,0.0,0.0,0.0,0.0,0.0,1.139333,0.898423,0.0,0.0,1.045771,0.0,6.369718,3.8582440000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581418,0.0,0.0,0.0,0.83436,0.939358,0.0,0.0,0.0,1.5429190000000002,0.0,0.0,0.5719489999999999,0.0,7.320761,0.0,4.8852150000000005,5.617287,1.7178529999999999,0.0,0.0,0.7725350000000001,0.0,0.0,0.6159859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15198,1.16544,0.0,0.0,0.0,0.623819,0.0,6.063454,0.0,0.0,0.0,0.0,61.188438,0.0,0.0,0.607599,0.0,0.0,0.0,0.0,165.442949,16.005593,0.0,5.359399,0.0,0.0,0.0,0.0,11.315705,0.0,0.0,0.0,0.0,0.0,2.269374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653409,0.0,0.0,0.0,0.0,0.0,15.170076000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.95133100000001,0.0,0.0,0.0,0.0,1.806339,0.0,0.0,0.0,0.0,0.0
ETF1,6.586180000000001,60.69183,13.0925,22.1743,9.88294,12.41194,4.0631699999999995,12.2246,17.1602,11.7001,3.73656,19.81356,7.372592999999999,30.1998,6.69462,4.04014,20.2271,18.8819,21.0474,15.653229999999999,13.0769,14.7888,20.3041,13.78881,16.9062,33.2398,29.528000000000002,18.5207,14.1176,13.0713,3.72802,8.09173,11.20599,8.47989,16.19349,15.960999999999999,24.367982,17.4874,16.9517,4.87942,9.228639999999999,33.077020000000005,6.73872,14.17789,10.0734,9.38039,11.8052,12.1866,21.56895,8.60798,16.38738,7.8472100000000005,11.14889,26.0041,11.6223,26.7072,19.738,11.07,8.60303,11.77995,4.05377,14.516691,9.34095,4.82771,18.5488,6.94258,19.66724,27.092,8.94252,7.9591,14.1248,12.05022,20.626379999999997,19.8138,19.995739999999998,6.1261,12.17,13.967089999999999,2.07711,8.9794,2.54953,12.02403,13.99497,12.1117,12.6583,8.89056,16.429370000000002,13.4784,12.85166,35.869890000000005,14.060170000000001,26.979440000000004,9.2883,11.290339999999999,14.904879999999999,8.036480000000001,13.6313,20.252979999999997,43.8869,26.02949,17.416,10.9063,7.6223399999999994,29.3656,13.8506,21.11703,6.573110000000001,20.1708,26.3199,9.66185,13.80534,21.64189,11.438889999999999,10.65518,7.535839999999999,10.56867,7.599,17.19035,26.04472,15.21914,8.88694,9.035110000000001,5.0273,16.24551,12.9658,5.45911,9.169210000000001,17.4849,10.5264,24.63319
ETS1,172.55033999999998,61.747876,7.8366,20.678,16.04465,17.971741,5.90029,9.835072,11.80832,3.8681400000000004,7.01992,14.225879999999998,23.251739999999998,9.30152,39.863409999999995,2.5377709999999998,9.4706,18.973570000000002,9.68097,62.12294300000001,13.2157,80.76864,9.57435,25.999297,16.743281,29.41709,28.535999999999998,9.797957,16.88741,23.15109,112.57971,6.5485,73.40748,83.61994,145.688446,9.26055,6.62857,13.265870000000001,11.811446,64.7393,5.335319999999999,12.468899,6.314394,8.678952,14.66354,17.793723999999997,12.385591999999999,22.719820000000002,63.349185,2.673335,76.483527,25.93524,247.5325,12.97758,5.21494,6.23343,21.718482,13.908710000000001,8.351144,12.108275,86.390927,135.82898,2.3442,4.3791199999999995,3.97586,9.117948,34.954193,36.407318,56.351865000000004,19.688052,8.829165,48.561174,9.02069,4.54305,66.29468,120.860983,71.55863000000001,211.521206,3.5899199999999998,157.478796,23.714257999999997,20.938792000000003,23.77891,8.30185,15.306964,22.13624,181.146728,15.3402,32.641040999999994,200.99901,16.935489999999998,4.1023,7.513210000000001,34.02662,179.70020300000002,48.93826,33.78521,62.755262,19.380589999999998,16.216606,24.28169,7.08718,75.34771500000001,14.4081,11.36036,16.00336,72.496627,52.967569999999995,9.02577,21.875503,27.117140000000003,28.056309999999996,60.7628,182.47922,28.374679999999998,107.56858999999999,3.9130230000000004,74.8449,7.26435,15.87266,50.81126,56.81024,88.87210999999999,37.658359999999995,8.433113,46.624179999999996,98.608678,21.858254000000002,135.076097,11.31205
ETS2,76.20936,102.23578,34.37695,8.456068,62.21785,16.64573,6.9404699999999995,8.29613,17.971510000000002,7.502510000000001,7.1558399999999995,18.23985,151.00755,43.1109,20.52049,10.85953,13.5504,52.30809,11.16638,94.14062,5.87982,12.2998,8.76945,13.596714000000002,15.94038,18.3749,18.1279,16.14323,34.75215,27.121540000000003,16.717570000000002,13.006160000000001,4.52367,53.84304,50.83832,16.4127,74.63344000000001,18.201539999999998,32.80295,11.63983,13.544179999999999,76.14786,32.5129,18.20769,24.15566,59.75439,7.59876,48.77315,40.76589,76.54751999999999,17.92744,36.16995,15.39885,57.3597,22.76895,47.06123,12.29205,37.64281,5.07527,38.00731,3.797446,57.68931,19.7623,9.887089999999999,68.5451,82.89484,44.010709999999996,66.8102,28.029729999999997,12.65315,21.51582,34.78025,67.13939,32.75169,21.80764,39.57908,23.683770000000003,23.447429999999997,4.553142,32.605990000000006,7.126710000000001,55.308769999999996,60.353559999999995,33.75288,23.152820000000002,18.2454,21.35511,16.516189999999998,36.78455,317.8204,36.33999,28.058000000000003,17.940160000000002,72.99653,15.2336,28.381859999999996,8.60486,98.2522,40.33795,115.927,20.301270000000002,13.98134,11.428239999999999,22.7529,53.6888,12.6765,12.15275,85.20766,42.08352,27.97208,26.390890000000002,76.35491999999999,26.89423,12.73277,17.67332,23.4578,16.99165,18.64951,44.7038,45.108000000000004,64.99521999999999,23.335820000000002,40.40248,17.49758,63.7917,12.8193,38.83388,41.84633,20.09044,47.72729
ETV1,3.7629230000000002,6.802017,2.2448040000000002,4.60463,6.32559,12.386406,4.157948,25.8348,1.61437,44.31804,16.487052,4.2453959999999995,1.599113,12.36935,9.356179,2.6704779999999997,3.6011800000000003,8.838278,8.35144,12.137714,4.17039,4.98843,2.64929,7.840599,6.39997,4.02602,3.95075,17.369120000000002,22.862820000000003,3.25595,1.50121,2.6737900000000003,5.210647,2.5110099999999997,10.454277000000001,4.267581,5.09009,35.259260999999995,22.75657,4.377619999999999,2.98577,19.239617000000003,4.050215000000001,5.067863,2.819541,13.389619,6.35821,7.45553,1.7560930000000001,2.375437,3.5567589999999996,5.259440000000001,4.220549,3.457668,2.45035,3.956572,3.64246,3.6222199999999996,1.27968,3.704064,2.29362,5.233071,2.791072,1.417874,1.33313,1.91635,18.09746,3.5452800000000004,33.544832,4.0126029999999995,0.0,49.70897,2.01532,0.923876,4.613915,4.727207,4.02557,0.627617,3.4666099999999997,4.206919999999999,5.004898000000001,5.76966,4.85308,13.407620000000001,10.26112,4.579848999999999,11.421019,3.6808099999999997,9.427247,4.55624,8.308452,22.741084,7.0690100000000005,4.85439,13.39681,10.647491,6.147977,16.182489999999998,2.0622,5.597327,26.05111,15.358929999999999,5.30575,10.451117,6.55084,11.39152,5.549716,25.64434,2.944968,3.73829,6.140608,7.35791,7.584219999999999,39.37677,7.09053,16.97859,4.463369999999999,8.42955,6.636024000000001,5.86145,9.10008,8.718060000000001,32.691746,8.442656,27.1445,7.0767679999999995,16.50047,11.299610000000001,12.46548,14.533879999999998
ETV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV3,6.335816,5.118523000000001,3.98792,5.31307,4.87444,2.65522,2.6671400000000003,3.26966,7.044389999999999,4.65303,3.4127,12.777606,2.30212,8.92705,3.91915,3.414735,5.27266,4.71749,10.46572,6.897253,7.06372,6.819719999999999,5.3341709999999996,6.455259,4.42649,8.138630000000001,7.224530000000001,7.65809,6.99326,3.6967,3.2885800000000005,6.4014,6.44661,10.543563,5.4682949999999995,7.05013,6.019769999999999,4.7629220000000005,5.145891000000001,1.88877,8.83254,4.6737,4.45745,6.9124479999999995,2.8058799999999997,8.80973,9.0985,4.151168,4.44313,6.5495849999999995,3.7002050000000004,6.51725,1.8076599999999998,12.20042,3.33362,7.73497,12.55034,8.576636,3.9160699999999995,3.1049700000000002,1.15425,9.933819,4.14037,5.06893,8.50714,6.604239999999999,5.81407,9.36973,4.946657,2.00454,0.0,5.53454,9.17502,12.7329,6.915739,3.995686,5.0362,6.839003999999999,2.486293,4.072991,2.049876,4.430351,8.015081,5.76845,3.43414,10.52797,8.690057000000001,3.60091,3.90728,21.02879,3.5142300000000004,6.10684,6.36296,5.10604,3.65604,9.51827,3.7302800000000005,12.16138,6.792210000000001,10.01037,3.86478,8.42718,4.362744,7.19451,4.14079,12.2083,11.644639999999999,7.611994,5.41879,8.65531,2.9148400000000003,5.39963,4.562401,5.507937,3.7082269999999995,3.139104,5.16593,5.06877,3.72811,3.04582,3.53784,12.01558,7.566739999999999,6.19327,5.62849,2.64113,5.15476,11.74446,2.90537,4.92676
ETV4,0.0,2.758682,0.5398609999999999,0.0,0.0,0.0,1.7310599999999998,6.790089999999999,1.96745,2.044,9.43784,3.7031620000000003,0.0,6.96442,0.0,0.617537,15.3617,3.7805400000000002,7.90004,0.794547,5.98747,2.27501,2.39679,4.221659,1.43814,0.0,3.7240900000000003,4.45127,4.60567,0.0,0.574245,8.02707,0.0,1.1503700000000001,2.863127,11.0659,5.46706,2.2760700000000003,0.0,0.0,11.13118,4.98787,1.34251,7.358088,6.182316999999999,2.830711,1.87848,3.21046,1.28,7.3099,0.0,0.0,0.0,5.868535,1.609307,8.519589999999999,30.97295,0.474121,3.9927900000000003,14.777316,0.0,0.0,1.83935,1.34771,3.19711,2.183471,4.470003,0.0,18.840923,1.79794,1.7410400000000001,3.462804,1.4594200000000002,17.8423,10.89293,4.902568,1.860171,0.714431,0.0,0.0,0.0,7.65217,6.0967400000000005,9.20198,5.69591,1.04685,8.58265,4.11648,5.26705,0.0,4.68657,6.05302,0.0,5.275232,0.0,5.38164,3.5102300000000004,0.0,1.09235,3.891232,1.582296,0.722687,0.843907,2.61242,1.01336,1.859798,2.206419,2.637223,0.0,28.67257,3.666928,3.4594400000000003,7.1809899999999995,2.972378,4.1350050000000005,4.19095,8.72055,0.0,4.577396,2.741182,0.0,10.72223,8.134730000000001,4.764699,4.9149199999999995,1.1878,6.365558999999999,6.3553,1.98843,16.45425
ETV5,7.246913,3.519482,1.809495,15.47526,6.144124,5.536154,3.8978300000000004,4.2685900000000006,5.26561,4.86416,63.231101,1.7039900000000001,0.459117,13.68,13.38018,4.749549,5.34667,2.7189900000000002,6.6008,24.086621,4.1086800000000006,4.9394599999999995,4.598269999999999,6.2254059999999996,7.581519999999999,7.83723,7.7242,15.59105,13.070260000000001,21.013621,30.64446,4.647172,8.928223,2.232054,1.867402,8.63672,4.33545,6.34751,14.621661999999999,3.5659099999999997,30.71633,23.015623,24.289595000000002,17.160439999999998,187.700039,2.746407,4.5025900000000005,8.335699,4.370248,3.6295699999999997,2.860538,2.96598,5.86817,7.347283999999999,4.42868,5.5022400000000005,16.9332,3.457242,2.9373400000000003,30.36096,6.779139,2.767148,4.90452,34.31791,1.70032,4.919744000000001,15.587745000000002,3.3539,18.979039,14.276866,0.693283,4.938642,3.39331,29.3023,5.107604,17.395454,6.397018,1.215884,2.53927,2.45532,7.094460000000001,4.2133709999999995,4.5908169999999995,8.9791,7.27112,3.84571,11.29969,9.27251,24.077070000000003,6.79827,6.14352,5.63995,2.1837,5.599419999999999,20.23626,21.18584,5.2255720000000005,6.710939999999999,8.89334,4.60649,10.758911,3.62874,5.8252,6.64583,2.60639,3.34075,2.2717400000000003,11.612910000000001,3.0804099999999996,6.32227,5.42535,5.28258,10.43174,4.816644,7.2283,8.38198,22.44879,16.09001,4.27007,3.43373,17.48376,7.98695,67.18915,15.4998,10.335647,3.12014,7.55857,7.71223,4.39898,17.9786
ETV6,166.238226,264.44675,107.59051699999999,310.80185,74.449501,152.857264,189.88901299999998,75.839915,135.16648999999998,128.89367099999998,499.0756,165.788804,94.215886,14.76764,108.999024,10.440294,7.48843,139.02105,66.87311,283.486279,14.777579999999999,208.28309,99.28954,167.353164,94.43885,35.02668,31.539509999999996,64.358674,103.971048,222.97088,159.40711299999998,82.292016,183.53887,205.09383,174.638541,81.783,691.24752,65.863918,327.48465,284.15913,130.170962,247.13626000000002,70.917043,315.94455,119.80313400000001,372.63656299999997,374.802861,53.962171999999995,164.75226999999998,107.34847099999999,202.78122,333.46439,92.463842,255.290428,74.55927,40.79761,141.37996,239.72437999999997,228.09536,208.965688,105.185074,161.07638300000002,274.66382999999996,35.277006,172.87809,281.80838,228.61198,278.97475,324.59553999999997,74.88120699999999,107.35101,286.00183,165.664609,11.549546000000001,232.85406,251.61542999999998,339.32398,208.24971499999998,10.480319,205.495804,43.075959000000005,99.270484,284.52092999999996,75.42658,41.265172,202.45351000000002,292.67634,153.96514,173.249416,271.57996,123.34929,51.021806,43.378001,158.21199,296.81697,248.17045,59.290611,201.72676,63.556459999999994,145.471047,165.825186,63.063343999999994,218.10818999999998,137.520542,11.332292,230.27752,219.35668399999997,184.796421,102.24294,175.00516000000002,211.80546,73.136014,112.057949,223.15727,256.24127000000004,136.84289099999998,64.014205,88.199935,102.41076,300.44903,222.51972999999998,210.84717999999998,118.93359199999999,258.34854,120.26207600000001,192.0512,218.02215,176.45211,276.45971000000003,145.53708999999998
EVX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWSR1,24.2173,22.30254,21.284000000000002,40.7022,46.54412,27.94639,13.826270000000001,32.47964,14.181610000000001,15.7347,26.008011,33.3723,13.342,50.3007,17.161735999999998,7.244928,31.7719,25.496,27.54172,62.60079,27.12286,35.976890000000004,45.37592,21.35195,27.91988,32.51435,36.983670000000004,22.8635,25.43771,26.11038,49.401207,12.5606,25.0996,35.5905,28.4476,22.94097,42.3466,27.60124,55.09019,42.5862,27.346999999999998,19.95761,50.1937,45.3589,27.24638,29.246809999999996,30.38107,51.64403,23.62815,15.8516,24.464779999999998,69.40502,23.9383,33.25508,23.2774,32.10474,37.77024,39.40514,21.4188,16.791,54.785160999999995,15.915679999999998,28.991509999999998,25.136,43.30722,31.212020000000003,19.1365,27.21265,27.8428,26.96762,24.62366,30.735570000000003,49.99893,36.5699,42.39622,37.334509999999995,25.4477,37.34948,11.093957000000001,38.73908,10.13865,14.87721,17.14067,32.01972,26.17582,15.800999999999998,17.1002,18.70787,36.3912,46.288270000000004,37.347190000000005,27.886129999999998,19.42099,24.5808,33.48897,37.351409999999994,33.79679,44.64543,47.544481,25.25425,15.779729999999999,25.69055,8.47783,36.15665,23.958075,47.65716,15.630270000000001,25.73919,10.13843,31.39072,29.703511,18.727610000000002,15.798820000000001,25.05624,10.2674,18.66825,13.753587,17.22246,23.69865,23.07121,21.0435,23.0377,22.293000000000003,11.749989999999999,22.043229999999998,29.91747,17.2077,22.76865,28.279020000000003,26.05408
EXO1,0.0,2.303716,2.3716150000000003,2.17617,3.3001099999999997,0.0,6.082173,1.2344899999999999,0.0,0.7954220000000001,0.781353,0.0,1.585293,1.60133,0.0,0.0,1.8818,1.6918,2.64427,0.0,2.45284,2.28955,1.73649,2.03401,1.4602700000000002,2.5199700000000003,2.95785,0.0,0.742434,0.5806720000000001,0.0,5.149932,0.0,5.402695,0.0,1.23763,3.8171519999999997,1.530059,0.0,0.0,3.4670300000000003,0.0,0.7995180000000001,0.0,0.0,5.1274809999999995,3.6632629999999997,0.0,0.579861,1.9213,2.21762,10.808063,0.0,0.818821,0.818461,27.3502,2.20254,2.16818,2.2867900000000003,2.64107,0.455657,0.0,3.18113,3.5712,3.2581599999999997,2.66609,0.0,0.0,3.3561699999999997,0.0,4.739438,2.91102,4.388145,2.3007,3.4108449999999997,0.0,6.38692,1.58588,0.0,0.0,0.0,3.48294,4.3486199999999995,5.47878,0.0,2.72775,0.0,4.55491,0.0,0.0,3.3105,0.0,4.27602,2.61781,0.0,2.6010400000000002,2.74188,1.41022,3.1444,2.12675,0.0,2.8069319999999998,0.0,2.2138400000000003,0.8645299999999999,2.40065,0.0,0.0,3.9838400000000003,4.17885,0.0,0.0,0.0,4.931430000000001,0.0,0.0,0.0,0.0,2.65646,4.35449,0.0,0.744961,0.891843,1.4181,0.915207,1.30821,0.0,0.0,1.00306,0.0
EYA3,18.626214,17.068698,3.5874099999999998,7.76045,8.685235,20.341432,7.3273779999999995,7.35,11.511509,9.01503,17.790696,175.27751,10.213600999999999,4.91159,3.5704010000000004,1.80885,4.309880000000001,4.638182,6.515283999999999,44.902692,3.78111,6.04447,5.78951,10.39996,2.8439900000000002,4.29432,3.3033,49.234226,28.453881,24.228489,5.5385279999999995,11.854968,23.955804999999998,17.844978,40.125668,5.29723,3.71801,10.096777000000001,23.504359,13.5084,20.799255,101.40989,11.117053,25.215854999999998,8.955078,13.700178,4.6493,39.382166999999995,9.838868,2.836443,11.308784,11.455861,15.201463,10.261622000000001,4.325464,4.36024,2.9487400000000004,4.09593,2.3142,11.612978,7.3819300000000005,9.038707,9.440777,14.355516,5.90859,4.5132699999999994,17.132364000000003,5.182608,13.894182999999998,9.537922,4.85569,8.839753,8.031321,2.2176099999999996,24.797061,24.272523,58900017.54,30.819201,8.64145,7.2237990000000005,3.92489,18.430248000000002,17.63414,13.179820000000001,2.0926099999999996,3.841679,8.802421,11.966198,28.683118,4.458582,10.453493,6.304108,5.01202,23.675651000000002,36.176349,15.128379999999998,8.31281,13.468770000000001,5.17572,11.115931,19.354304,4.80115,8.06157,5.36463,6.10232,4.44803,10.36379,17.502229999999997,5.019622,20.334768,6.976144000000001,11.510475999999999,10.692314,13.6331,7.4106179999999995,20.670120999999998,10.623330000000001,13.665868,4.265118,7.03455,54.62953,10.012360000000001,12.245241,9.858182000000001,5.957122,19.450756,14.738527,20.441654,6.5685199999999995,3.47951
EZH2,2.224196,7.194036,7.681646000000001,23.432131,10.009089,6.455799,19.374897,6.144644,13.541063000000001,24.769122,18.402773999999997,30.489096000000004,20.698005,3.3527,3.40109,0.0,4.22278,40.421562,7.790002,10.640185,11.061238000000001,26.483425,42.49511,46.06872,5.407852,4.93635,4.0667,4.256016000000001,6.797499,5.293835,4.304925,18.303104,23.93786,10.954591,18.971633999999998,4.622659,59.7325,3.060579,6.559812,5.4290519999999995,75.617604,4.823677,33.31557,13.911548000000002,2.2972799999999998,33.986234,39.587399,13.034031,8.469174,7.070129,25.895041,17.76095,6.331828,14.839138,3.093368,8.58418,31.319273,33.471219,19.400909,41.062863,7.263964,0.0,191.136318,20.47608,17.440926,36.572355,9.947616,4.4343580000000005,33.829578000000005,3.09049,68.0829,18.094876,48.817993,13.928379999999999,60.455427,13.001368,34.728519,27.129585,2.28972,3.662007,1.20325,18.8977,16.922641,22.530659,4.369522,19.062162,7.339403,49.857188,9.338961,19.895511,14.289765,4.695171,27.719408,9.847623,14.832937,29.123499,22.382818,13.466485,18.025858,8.17924,14.89785,9.63013,4.417686,21.77209,9.355382,43.546584,20.276135999999997,5.6963099999999995,36.165112,26.191717,6.284404,2.797853,4.910115,40.892699,12.202173,15.996387,14.847651999999998,0.0,17.97028,39.504090000000005,10.050339,17.578178,29.343635,29.748234000000004,8.790030999999999,15.141788,4.836981,8.983153,6.058341,40.390981
EZR,43.36701,68.36267,185.5638,37.0408,58.6366,57.6705,35.1982,52.0176,27.4117,43.745212,74.36298000000001,78.30128,279.26302400000003,267.867,27.035,37.3979,217.291,124.9081,257.317,403.81465,157.001,63.0166,59.3422,33.57635,50.0385,71.0517,69.8831,79.9609,151.04719,75.38261999999999,24.06846,46.01699,45.22322,388.8688,41.5985,111.62299999999999,57.3873,96.6386,61.122574,13.0744,134.52886999999998,417.93203,56.25275,73.53533,98.86264,72.7538,49.47,110.51116,9.64686,54.2547,121.08164,18.4742,87.96118,51.98216,19.699,52.3269,31.9285,17.574,185.1122,38.40865,13.01898,47.575,27.8343,42.22719,148.895,48.63671,40.33256,93.15545999999999,201.04853,33.51121,26.105,149.63385,57.5872,58.8479,57.15141,39.388690000000004,28.48945,21.868802,8.48366,33.34301,14.983329999999999,46.42126,70.8701,92.40169,91.1571,46.1457,38.92798,42.68339,84.7375,17.777,19.3682,132.52200000000002,36.0611,47.21397,87.89884,92.7374,27.3793,73.7651,54.7262,52.5591,20.7991,37.5295,17.7159,24.0773,80.281,29.0892,42.880320000000005,48.0735,34.0727,70.4225,82.35944,108.79299999999999,54.11789,29.2517,43.1156,62.74363,48.3702,179.13911000000002,33.2224,13.7275,90.03299999999999,120.22,29.7887,32.82527,261.60311,36.1796,69.9048,141.70868000000002,23.6662,84.74600000000001
