name	ids
FGF1	420
CDK2	421
NDRG2	422
NFX1	423
IFNW1	424
NHLH2	425
FAAH	426
RSPO2	427
WNT9B	428
HOXA11	429
MYC	430
CDH5	431
CDC73	432
ZBTB17	433
APBB1	434
TIMP2	435
XIAP	436
NFAT5	437
TXNRD3	438
ZNF267	439
NAT1	440
ITGAM	441
MMP7	442
GSTM2	443
IGF2BP1	444
UXT	445
PGAM4	446
WNT2B	447
SMARCB1	448
PIK3C3	449
IGF1	450
OASL	451
TRPM1	452
IL3	453
SKI	454
HDAC4	455
ASCL2	456
ARC	457
PRKACG	458
CLDN7	459
ATP1B4	460
HEMGN	461
DBF4	462
MAP2K4	463
NOS2	464
EFNB3	465
PRKCQ	466
PHOX2B	467
SP1	468
CBX7	469
C1QTNF5	470
PLK1	471
PDX1	472
ISYNA1	473
MBD1	474
CASP7	475
OGG1	476
KRT38	477
LHX2	478
HLA-DRB1	479
KRT14	480
CASP3	481
SF1	482
NOTUM	483
MAFA	484
SOST	485
SLC2A3	486
EGR3	487
RNF144A	488
ACTC1	489
PLAT	490
CFI	491
GH2	492
OPTN	493
CYP11B2	494
S100A4	495
HSPA2	496
UGT2B4	497
IFNA2	498
B4GALT5	499
PRL	500
DLX5	501
PLIN5	502
TXNRD2	503
IL4R	504
BIRC7	505
PTCH1	506
GATA6	507
GTSE1	508
STARD4	509
GZF1	510
ITGAD	511
TBXAS1	512
KMT2A	513
RIPK2	514
MGST1	515
RUNX2	516
HNF4G	517
AFP	518
HLA-DMA	519
ATP1A3	520
DST	521
ANGPT2	522
CHI3L1	523
LRP6	524
ADORA1	525
GLI2	526
ST3GAL4	527
ARF6	528
ZBTB2	529
WT1	530
IL4	531
CXCR2	532
HBG1	533
RFC3	534
SESN2	535
DUSP9	536
DBH	537
ASXL1	538
NFIB	539
RNF111	540
CD40LG	541
GKN2	542
ZNF383	543
ARF1	544
ACACB	545
GPX1	546
DES	547
BMP4	548
XRCC5	549
RELN	550
FOXQ1	551
UBA7	552
ACTA2	553
ANGPT1	554
SNAI2	555
LPL	556
HES1	557
IL22	558
HDAC3	559
UBC	560
ADARB2	561
GSTP1	562
TNFRSF1B	563
MSLN	564
DHFR	565
ACSL5	566
NR1H2	567
TSHR	568
NELFCD	569
HMGB1	570
CD82	571
TCF3	572
PPARD	573
SCARF1	574
ING4	575
CCL19	576
MAVS	577
RBBP8	578
FBP2	579
SLC8A3	580
EIF2AK1	581
CASP8	582
KLRK1	583
CTLA4	584
DAPK2	585
SOX14	586
ZNF239	587
CEBPZ	588
NFATC1	589
FCER2	590
UCN	591
ATG12	592
HSF2	593
RSF1	594
MSX1	595
MMP14	596
SLC5A8	597
PRAME	598
RRM2	599
EIF4EBP2	600
ACADM	601
CRABP1	602
TP53AIP1	603
MST1	604
CCL21	605
MTA2	606
NEDD4	607
GLS2	608
CLDN2	609
CLDN3	610
TAF4	611
SMARCA1	612
INS	613
MLXIP	614
SAMHD1	615
PIK3R2	616
EGR2	617
CDKN1C	618
GRIN1	619
PPARGC1A	620
ADAM12	621
KIR2DL4	622
MUC1	623
EAPP	624
REG4	625
NFKB2	626
BACH1	627
FBXO25	628
ANPEP	629
DHCR24	630
PGK1	631
BCL3	632
MAP1LC3A	633
SLC9A1	634
DLG4	635
NRL	636
APAF1	637
SLC34A2	638
MAML2	639
HSF4	640
PNRC2	641
ATF2	642
FGF2	643
KRT12	644
NTF3	645
ELF4	646
PKM	647
LILRB2	648
IGFBP3	649
RBPJL	650
DNASE2B	651
CXCL8	652
HNF4A	653
ZEB2	654
PDK2	655
HOXB1	656
RB1	657
ANXA8	658
PNPLA2	659
PRKAB2	660
TK1	661
SP100	662
ZBTB16	663
ATG7	664
TNFRSF12A	665
BTF3	666
CYP2C9	667
EMX2	668
MUC5AC	669
CASP9	670
CCND2	671
SLCO1B1	672
TLE3	673
RTN3	674
MAFB	675
POU4F2	676
LMO3	677
GSTM4	678
BEX2	679
ADRB2	680
SOX4	681
DGCR5	682
ATP1B2	683
CBS	684
CIP2A	685
ELK3	686
PTGDR2	687
FGF4	688
TIAL1	689
STAT2	690
HAX1	691
RCAN2	692
KRT26	693
ASPM	694
DBI	695
SERPINB5	696
HLA-DQB1	697
EDNRB	698
TSC1	699
COPS5	700
BAK1	701
CDC20	702
GK2	703
S1PR1	704
MAX	705
FOXO6	706
ALOX15	707
CALB1	708
IFNGR2	709
GML	710
MCM6	711
C4BPB	712
NFATC2	713
MCM7	714
TFAP4	715
BABAM2	716
FLT4	717
NOLC1	718
ACOT7	719
WWOX	720
HRK	721
SP4	722
BBC3	723
PLAUR	724
PTN	725
GABARAPL1	726
CD58	727
HSPA1A	728
TSG101	729
KRT23	730
GPNMB	731
TTF2	732
ECD	733
SRSF1	734
ISL1	735
CREBBP	736
SMYD1	737
PTHLH	738
IFNGR1	739
CIAO1	740
MBD2	741
CDX2	742
NFE2	743
PFKM	744
TSHB	745
ZIC1	746
PKLR	747
LXN	748
SMAD5	749
SLC51A	750
TFDP2	751
TRPS1	752
IAPP	753
NACA	754
SURF1	755
PSG7	756
PCSK9	757
FUS	758
NOX5	759
TLR3	760
F9	761
MBP	762
EAF1	763
ESRRB	764
HKDC1	765
FN1	766
MS4A2	767
CYP19A1	768
UGT2B7	769
SPRED2	770
WNT2	771
AXIN1	772
TOP3A	773
PA2G4	774
SND1	775
PIAS4	776
VAMP2	777
APOBEC3F	778
EDN1	779
CHAC1	780
ADIPOR1	781
PLK4	782
PPP2CA	783
IGF2	784
SLC5A1	785
GNRH1	786
CSRP1	787
ETV5	788
EGFR	789
BAMBI	790
IL23A	791
G6PC3	792
TG	793
TFF3	794
RAP1A	795
LMO4	796
TP53BP2	797
SMAD4	798
SAT1	799
FOXN1	800
HIC1	801
GYPB	802
DGKG	803
ALDOB	804
CDK20	805
SLC19A1	806
CEBPE	807
CD68	808
PTGES	809
MKI67	810
UMOD	811
CTSD	812
CCND1	813
FOXC2	814
HSPA6	815
CCR4	816
ZNF217	817
SLC10A1	818
BAX	819
MSR1	820
NKX6-1	821
SLC27A1	822
HLA-DPA1	823
MAP2	824
HOXA7	825
CDC25C	826
NPY	827
FCGR1A	828
ST3GAL5	829
MAD2L1	830
TFAP2A	831
GAPDH	832
NME1	833
PRKAB1	834
CAPNS1	835
E2F6	836
ARL6IP5	837
PLD1	838
KRT28	839
CDKN1B	840
KIT	841
TNFRSF11B	842
FABP6	843
RECK	844
SOD1	845
KRT10	846
SPP1	847
MYEF2	848
PCSK1	849
CYP1A1	850
KIR3DL1	851
GFI1	852
PTGER2	853
CD2	854
MYCN	855
VWF	856
UGT1A10	857
BLM	858
NLRC4	859
DNMT3L	860
KRT16	861
SYMPK	862
TRIM5	863
CCNE1	864
CTNNBIP1	865
OTX1	866
IL17C	867
PRKACA	868
KRT39	869
CD247	870
FOXF2	871
PPARG	872
NRF1	873
USF2	874
CD80	875
MYBL2	876
EZR	877
PKP3	878
IFNA21	879
PERP	880
GP9	881
LTA	882
MEOX2	883
TEAD2	884
SAMD4A	885
CRYAB	886
SPDEF	887
MAPKAPK3	888
ETV3	889
NGF	890
PSEN1	891
RB1CC1	892
FOXI1	893
ASNS	894
GADD45G	895
IFIT3	896
KLF3	897
CASR	898
NFKB1	899
BTG1	900
AKT1	901
NEIL1	902
STAT6	903
HINFP	904
GABARAPL2	905
CCL3L1	906
HOXB4	907
IL18RAP	908
PRDM2	909
TDG	910
NOS3	911
ABL1	912
FHL2	913
MEN1	914
CKS2	915
CNMD	916
SRR	917
XBP1	918
VIM	919
LRRFIP1	920
KIF2C	921
FMO4	922
HES4	923
PCLAF	924
STAT5A	925
STK39	926
SCNN1A	927
PRKAA1	928
LBP	929
CHUK	930
PROX1	931
PRDX5	932
PER1	933
GSTA4	934
HLA-G	935
IL18	936
VSX2	937
IL7	938
DIRAS3	939
NFKBIB	940
AIFM2	941
PDPK1	942
TLR7	943
DCBLD2	944
KRT37	945
NOL7	946
PPM1D	947
NRAS	948
CA9	949
SHBG	950
IL1B	951
TPO	952
TNFAIP6	953
ACSL1	954
COL4A5	955
FOXA1	956
CXCR3	957
TNFRSF10A	958
AGR2	959
GALT	960
SCNN1B	961
ELF1	962
HSD17B2	963
APOA5	964
PTPN6	965
HTATIP2	966
MEFV	967
KLF2	968
CCNA2	969
FGFR3	970
SREBF1	971
UHRF1	972
MAOA	973
SLC9A3	974
CUX1	975
ATXN2	976
CTSS	977
NPC1L1	978
TERF1	979
ADAM23	980
LOXL4	981
IRF3	982
SMUG1	983
OCLN	984
GATA5	985
DUSP6	986
GRIN2B	987
LMX1B	988
MAP3K5	989
FAS	990
NT5E	991
PIGR	992
CDH3	993
BIRC3	994
TRIB3	995
PAX8	996
CCNG2	997
BACE1	998
CPT1C	999
GNRH2	1000
TGFB1	1001
DLK1	1002
HMGA2	1003
CCR6	1004
E2F8	1005
E2F2	1006
SNAI1	1007
COL11A1	1008
PRMT1	1009
TERF2	1010
CREB3L1	1011
CCNG1	1012
NR2F2	1013
COL4A4	1014
ENO4	1015
SPRY3	1016
SPRR1B	1017
TYRP1	1018
DKK3	1019
NKX3-1	1020
NOTCH3	1021
NR0B1	1022
SOS1	1023
CIITA	1024
EIF2AK3	1025
NEFL	1026
COL3A1	1027
HSPH1	1028
BDKRB2	1029
TGIF2	1030
MITF	1031
ZNF382	1032
TNFSF14	1033
ELF3	1034
HEXIM1	1035
UGT2B17	1036
ISG15	1037
RORA	1038
TBP	1039
EXO1	1040
MAPK12	1041
RECQL4	1042
PTPA	1043
EPHB2	1044
FOXL2	1045
LHX4	1046
HDAC8	1047
PCK2	1048
MAT2A	1049
VEGFB	1050
RUVBL1	1051
HECA	1052
GLRA1	1053
CYBB	1054
ACSL4	1055
ETV4	1056
SQSTM1	1057
KAT2B	1058
CD34	1059
EZH2	1060
SKIL	1061
TFF1	1062
SCP2	1063
KLF6	1064
KCNN4	1065
JAG1	1066
MLLT3	1067
RORC	1068
HES3	1069
MAT2B	1070
JUNB	1071
EHF	1072
SLC2A4RG	1073
CD8A	1074
PIK3R4	1075
SPARC	1076
BEST1	1077
PITX2	1078
EPHA2	1079
MYB	1080
OAS3	1081
DKK4	1082
HLTF	1083
STAT4	1084
FXYD2	1085
GRHL2	1086
OAS2	1087
NMU	1088
IDO2	1089
IFNA4	1090
GSTA2	1091
LGALS4	1092
ETV1	1093
SMAD2	1094
PGR	1095
DBP	1096
HBA1	1097
RGN	1098
DUSP1	1099
ALPL	1100
ADAR	1101
HBEGF	1102
TFAP2C	1103
CREB1	1104
STMN1	1105
PIDD1	1106
PDGFRA	1107
TP53I3	1108
COL4A1	1109
GCSAM	1110
SLC26A4	1111
DR1	1112
CRX	1113
ILF2	1114
GRPR	1115
AATF	1116
PARG	1117
ZNF444	1118
AIP	1119
ABCB1	1120
HTT	1121
ILK	1122
GCG	1123
ATP1B1	1124
RCAN1	1125
TOPBP1	1126
KRT25	1127
ZNF202	1128
WNT11	1129
CD36	1130
FABP2	1131
UBE2C	1132
GH1	1133
WWP1	1134
ELMO3	1135
SLC1A4	1136
BACH2	1137
SOX11	1138
PRG2	1139
BHLHE40	1140
ELF2	1141
GLS	1142
MARCKSL1	1143
KDR	1144
LIMD1	1145
CALCR	1146
ADM	1147
CSN2	1148
TDGF1	1149
ACSBG1	1150
GDAP1	1151
RDX	1152
NR3C1	1153
ATRX	1154
SMAD7	1155
NR1D1	1156
PTGER4	1157
KPNA2	1158
RRM2B	1159
LRBA	1160
PDGFRB	1161
APOBR	1162
RBMX	1163
BRCA1	1164
KLF5	1165
ICAM3	1166
IL11	1167
HBP1	1168
AVP	1169
LDB1	1170
IDO1	1171
MAP4	1172
ITGAX	1173
CAMP	1174
REN	1175
APOBEC3D	1176
ITGAV	1177
SDC1	1178
KAT6A	1179
HDAC9	1180
YES1	1181
CCL20	1182
TPH2	1183
ZEB1	1184
SOCS3	1185
ELL	1186
ZNF175	1187
AHRR	1188
S100A10	1189
ESR2	1190
IL10	1191
SPAST	1192
GNAI3	1193
TBX3	1194
XPO1	1195
SPIB	1196
COL4A3	1197
PTGS1	1198
HTRA2	1199
OCA2	1200
FOXD3	1201
PLA2G4D	1202
TCERG1	1203
HOXC9	1204
MAPK8	1205
GSTM1	1206
ADAMTS1	1207
NFIC	1208
CBX8	1209
CAPN10	1210
ARG1	1211
ABCC3	1212
APCS	1213
FOXM1	1214
F2R	1215
AURKA	1216
EREG	1217
CDK5R1	1218
KRT9	1219
PCBD1	1220
ASH2L	1221
CYP24A1	1222
CNR1	1223
ABCB8	1224
TYMS	1225
PAX2	1226
LAMA3	1227
PIK3CD	1228
TXN2	1229
UCP2	1230
HNF1B	1231
PDCD2	1232
SIGMAR1	1233
BGN	1234
FOXP3	1235
TFDP3	1236
HDAC5	1237
FOXC1	1238
ZFP36L1	1239
KRT15	1240
BCAR1	1241
MMP3	1242
SCNN1G	1243
STARD3	1244
EPCAM	1245
ADRA2B	1246
DCT	1247
SMURF2	1248
ALB	1249
HDC	1250
IBSP	1251
SFPQ	1252
HSD17B6	1253
CLEC4C	1254
DENND4A	1255
TFDP1	1256
MGMT	1257
PBX2	1258
TRAF1	1259
SOX6	1260
CLK3	1261
SATB2	1262
BNIP3	1263
PODXL	1264
AQP2	1265
IL2RB	1266
DNAJB4	1267
NCOA6	1268
PRKCE	1269
IDE	1270
FAP	1271
RELA	1272
JUND	1273
HSPA1B	1274
TEAD3	1275
CYP17A1	1276
CTSL	1277
STEAP3	1278
FUT3	1279
PTTG1IP	1280
MYH10	1281
DLX3	1282
HGF	1283
RIPK1	1284
MAPK1	1285
CPT1B	1286
SLC29A1	1287
MICA	1288
CDA	1289
CRHBP	1290
ZNF516	1291
ALK	1292
ACTG2	1293
ITGB7	1294
PIAS2	1295
WASF2	1296
SUGP1	1297
XPC	1298
GSTM5	1299
