name	ids
BIRC7	418
AVP	419
CDC25B	420
TRIB3	421
ANGPT4	422
PDYN	423
SAMHD1	424
JAG1	425
E2F1	426
MAP1LC3A	427
ZNF516	428
SMAD7	429
LAMA1	430
RBBP8	431
STS	432
ATP1B4	433
SRPX	434
XIAP	435
F9	436
SYP	437
ELF4	438
SMARCA1	439
RBBP7	440
FMR1	441
PIM2	442
RS1	443
PGK1	444
GATA1	445
BRS3	446
CD40LG	447
TIMP1	448
KLF8	449
SYTL4	450
TNFSF13B	451
KLF5	452
ACP5	453
DNAJC3	454
FLT1	455
TSC22D1	456
MSLN	457
HSF4	458
MAPK3	459
ELMO3	460
NFAT5	461
CCL22	462
CCL17	463
CTCF	464
NME3	465
AXIN1	466
TSC2	467
ABCC1	468
FOXF1	469
UBE2I	470
MEFV	471
RBL2	472
MAZ	473
ACSBG1	474
OCA2	475
TJP1	476
MYEF2	477
RIPK2	478
NBN	479
CALB1	480
SFRP1	481
IKBKB	482
PLAT	483
DKK4	484
GDAP1	485
NDRG1	486
IL7	487
TRPS1	488
GML	489
TNFRSF10A	490
MCM4	491
BNIP3L	492
KCNN4	493
NUCB1	494
NFKBIB	495
LHB	496
RELB	497
FCGRT	498
CKM	499
ERCC2	500
AMH	501
LYL1	502
RETN	503
FCER2	504
DMPK	505
LILRB1	506
ASF1B	507
CCNE1	508
URI1	509
PDCD5	510
AKT2	511
PIAS4	512
EBI3	513
SLC1A5	514
BBC3	515
TGFB1	516
CD79A	517
CD33	518
CEACAM5	519
CRX	520
TYK2	521
SULT2A1	522
ATP1A3	523
ZNF175	524
PLA2G4C	525
DBP	526
FGF21	527
KLF1	528
DNASE2	529
TFPT	530
SLC5A5	531
PIK3R2	532
RAB3A	533
ISYNA1	534
ELL	535
CRTC1	536
ETV2	537
HAMP	538
USF2	539
SUGP1	540
ERF	541
CDK6	542
NAMPT	543
PON2	544
HBP1	545
SP4	546
DLX5	547
PTN	548
CAV1	549
MET	550
WNT2	551
HOXA1	552
HOXA5	553
EVX1	554
NOD1	555
CASP2	556
HSPB1	557
PAX4	558
SERPINE1	559
NRF1	560
EZH2	561
MEOX2	562
AGR2	563
AHR	564
GLI3	565
PRKAG2	566
GCK	567
LHX2	568
TGFBR1	569
LHX6	570
ENG	571
KDM4C	572
CA9	573
TYRP1	574
CREB3	575
LHX3	576
BAG1	577
PTGDS	578
GATA3	579
CXCL12	580
MAPK8	581
ACTA2	582
TLX1	583
FGF8	584
PITX3	585
DKK1	586
EBF3	587
TFAM	588
UBE2S	589
KRT23	590
WNT3	591
KRT37	592
KPNB1	593
ENO3	594
CHRNE	595
BLMH	596
LGALS3BP	597
CCL2	598
KRT32	599
HSD17B1	600
MLX	601
DLX4	602
COL1A1	603
ALOX12	604
HDAC5	605
ABCC3	606
SMURF2	607
HLF	608
EFNB3	609
FOXN1	610
PHOX2B	611
SULT1E1	612
NMU	613
NFKB1	614
AREG	615
UBE2D3	616
MAPK10	617
ELF2	618
UCP1	619
IL2	620
KLF3	621
UGDH	622
PPARGC1A	623
CRYAB	624
HTATIP2	625
ZBTB16	626
HSPA8	627
ST3GAL4	628
CPT1A	629
CCND1	630
APOA5	631
APOC3	632
BIRC2	633
CBL	634
PDHX	635
SOX6	636
AIP	637
POU2AF1	638
VWF	639
CORO1C	640
IL23A	641
CYP27B1	642
KRT18	643
GLI1	644
METAP2	645
ELK3	646
WNT5B	647
FOXM1	648
CDKN1B	649
SCNN1A	650
LTBR	651
OAS3	652
OAS2	653
VDR	654
IFNG	655
GAPDH	656
CHD4	657
ING4	658
ENO2	659
PTPN6	660
SLCO1B3	661
NANOG	662
PRKAB1	663
PPARD	664
OPRM1	665
MAPK14	666
IL17A	667
IL17F	668
MCM3	669
CD83	670
BMP5	671
BACH2	672
FHL5	673
CCNC	674
E2F3	675
MED23	676
PERP	677
HECA	678
CCR6	679
SLC22A2	680
CCND3	681
TBP	682
SRF	683
VEGFA	684
TTK	685
SLC29A1	686
MEP1A	687
TBX18	688
GHR	689
HBEGF	690
LOX	691
SPARC	692
HMGCR	693
IL12B	694
CCNG1	695
DROSHA	696
CDH6	697
LNPEP	698
PRLR	699
IL4	700
IL5	701
PPP2CA	702
FGF1	703
NR3C1	704
TCERG1	705
SMAD5	706
CSNK1A1	707
PDGFRB	708
CDX1	709
ATP6V0E1	710
EHHADH	711
BCL6	712
CD86	713
OGG1	714
RNF7	715
TFDP2	716
KAT2B	717
WNT5A	718
HES1	719
GNAI2	720
HYAL1	721
CISH	722
MAPKAPK3	723
FOXP1	724
ADAM23	725
IL1A	726
CCL20	727
KCNIP3	728
STEAP3	729
TP53I3	730
POMC	731
GCG	732
TLX2	733
HTRA2	734
ACADL	735
FN1	736
STAT1	737
GLS	738
IGFBP5	739
OTX1	740
ST3GAL5	741
KDM3A	742
PRKAG3	743
SMYD1	744
IL1R1	745
WNT6	746
IL18R1	747
IL18RAP	748
FHL2	749
TPO	750
PROC	751
ID2	752
ODC1	753
CEBPZ	754
LCT	755
SDC1	756
SLC1A4	757
SOS1	758
ATF2	759
KISS1R	760
EPAS1	761
ARID3A	762
SUMO1	763
NFE2L2	764
MSH6	765
DHCR24	766
SCP2	767
RAP1A	768
HDAC1	769
SFPQ	770
MEF2D	771
MFN2	772
NCF2	773
PLA2G4A	774
GADD45A	775
PRDM2	776
RGS2	777
ZBTB17	778
CD58	779
CD2	780
TTF2	781
NR5A2	782
BMP8B	783
ETV3	784
ACADM	785
SDHB	786
RGS4	787
RBBP5	788
ECE1	789
ID3	790
CR2	791
CD46	792
APH1A	793
SLC2A1	794
EBNA1BP2	795
CDC20	796
MPL	797
PTCH2	798
PIK3R3	799
FAAH	800
DR1	801
F3	802
FASLG	803
TNFSF4	804
SERPINC1	805
STMN1	806
PROX1	807
CTSD	808
STK11	809
KMT2A	810
APOA1	811
ATF6	812
CREB1	813
CNR1	814
PLAGL1	815
TNFAIP3	816
MYB	817
SGK1	818
ARG1	819
FOXO3	820
TGIF2	821
ABCG2	822
SPP1	823
RARRES1	824
PPL	825
KLF12	826
CCND2	827
FGF23	828
SATB2	829
KLF9	830
SET	831
PTPA	832
NR4A3	833
CSF3R	834
ONECUT2	835
VSX2	836
PGF	837
TGFB3	838
ESRRB	839
DNMT3A	840
BCL11A	841
EPCAM	842
IDE	843
IFIT3	844
MXI1	845
HOXB8	846
CRHR1	847
HOXB1	848
DUSP1	849
MSX2	850
TEK	851
IFNA6	852
IFNA8	853
GRIA2	854
ACAT2	855
TP53AIP1	856
TAF12	857
TNFSF11	858
ELF1	859
SMAD9	860
HSPH1	861
ETF1	862
KDM3B	863
EGR1	864
TMPO	865
SOCS2	866
NFYB	867
APAF1	868
DUSP4	869
CLU	870
TNFRSF10B	871
NPPB	872
COPS5	873
TBX2	874
IAPP	875
LHX4	876
CD80	877
CRY2	878
CAT	879
FABP3	880
KHDRBS1	881
CCR2	882
TNFSF10	883
PIK3CA	884
CXCR4	885
POLK	886
FLT3	887
GTF3A	888
PAEP	889
MYOG	890
PLG	891
PTGFR	892
HNRNPA2B1	893
NPY	894
HOXA7	895
TWIST1	896
RECK	897
SPINK4	898
CALD1	899
NEUROG3	900
PLAU	901
EGR2	902
ECD	903
P4HA1	904
CDKN2C	905
BHLHE41	906
SSPN	907
WWP1	908
ADGRE5	909
OPTN	910
ATF1	911
NR4A1	912
HOXC13	913
CDK2	914
LRP1	915
NFE2	916
SMUG1	917
DBH	918
COL10A1	919
TNFAIP6	920
G0S2	921
C4BPB	922
CKS2	923
ACSL3	924
CTCFL	925
NCOA3	926
SNAI1	927
RBPJL	928
PCK1	929
IL17C	930
TRERF1	931
SPDEF	932
CDKN1A	933
SOX4	934
RREB1	935
DEK	936
RUNX2	937
GCM2	938
LRRFIP1	939
EREG	940
WNT1	941
MT1G	942
SLC10A2	943
ABCC4	944
IRF1	945
UPF3B	946
BMP4	947
PTGER2	948
SOX9	949
TTF1	950
KIR2DL1	951
SLC2A4RG	952
IL1B	953
PAX8	954
MED1	955
TNFSF14	956
FOSB	957
SYMPK	958
GNRH2	959
FOXA2	960
GZF1	961
NKX2-2	962
BMP2	963
PCSK2	964
MCM8	965
S1PR4	966
MAX	967
ID1	968
PLAGL2	969
GRPR	970
ST3GAL3	971
CAPNS1	972
KRT36	973
THRA	974
CCR7	975
NR1D1	976
PRDX5	977
IRF3	978
PRMT1	979
STAT5A	980
BECN1	981
UXT	982
ELK1	983
SIX1	984
HSPA2	985
COX7C	986
TRAF2	987
IL22	988
YEATS4	989
TRPV5	990
KLF2	991
GFER	992
SMARCA4	993
KDM4B	994
TICAM1	995
POR	996
GNAI1	997
ZFP36	998
KDR	999
ATF4	1000
APOBEC3A	1001
APOBEC3F	1002
KRT17	1003
PODXL	1004
FOXP2	1005
SMO	1006
IRF5	1007
GAD1	1008
HOXD9	1009
EIF2AK4	1010
DLL4	1011
ALDH1A2	1012
CHAC1	1013
MYOD1	1014
TPH1	1015
E2F8	1016
SHBG	1017
CD68	1018
ATP1B2	1019
FXR2	1020
ILF3	1021
CDKN2D	1022
FOXA1	1023
EAPP	1024
NRL	1025
CDO1	1026
REEP5	1027
ASH2L	1028
CDKN1C	1029
KLF16	1030
LBP	1031
CBFA2T3	1032
SAT1	1033
LDLR	1034
APOE	1035
GADD45G	1036
ACE2	1037
BST2	1038
SLC27A1	1039
ACSBG2	1040
ACTN4	1041
EPO	1042
GDF15	1043
JUND	1044
H19	1045
CYP2E1	1046
TAF4	1047
GATA5	1048
ASS1	1049
TRIM28	1050
SESN2	1051
DNMT1	1052
DUSP9	1053
FBP2	1054
RGN	1055
AKAP12	1056
LILRB2	1057
GFAP	1058
F12	1059
NFATC1	1060
IDO1	1061
TRAF3	1062
SLC6A6	1063
NR1H2	1064
ACLY	1065
KRT34	1066
KRT33B	1067
TOP2A	1068
STARD3	1069
RARA	1070
PIAS3	1071
PRKAB2	1072
FSHB	1073
NR0B2	1074
LIN28A	1075
LGALS3	1076
RFX1	1077
PPARG	1078
HSD17B7	1079
TRIM5	1080
TRIM22	1081
PER2	1082
PRKAA1	1083
SERPINF1	1084
DLG4	1085
TERF2	1086
PCNA	1087
ATP1A4	1088
NES	1089
CRP	1090
APCS	1091
RBM38	1092
CASP9	1093
WASF3	1094
MYH10	1095
CHI3L1	1096
CCNA1	1097
RXFP2	1098
EPSTI1	1099
POSTN	1100
RFXAP	1101
TPT1	1102
KL	1103
RFC3	1104
BEX2	1105
EPHB2	1106
MACROD1	1107
RTN3	1108
GSTT2B	1109
BTG1	1110
SFTPD	1111
KRAS	1112
E2F5	1113
RRAS2	1114
MEN1	1115
GSC	1116
MBD2	1117
CCNB1	1118
VHL	1119
BHLHE40	1120
TRPM1	1121
GSTM1	1122
REG4	1123
TSHB	1124
GSTM5	1125
GSTM3	1126
HMGCS2	1127
WNT2B	1128
LAMTOR5	1129
NOTCH2	1130
NGF	1131
GRHL1	1132
RSAD2	1133
MYCN	1134
LDHA	1135
SAA2	1136
FST	1137
CDC73	1138
IL2RA	1139
IL15RA	1140
SLCO1B1	1141
DDB2	1142
SOX3	1143
APLNR	1144
FADS2	1145
CLOCK	1146
PDGFRA	1147
COL4A2	1148
ERCC5	1149
ACRV1	1150
ETS1	1151
APC	1152
CTSL	1153
HNF1A	1154
TBX3	1155
OASL	1156
HRK	1157
P2RX4	1158
CD36	1159
CSN2	1160
NT5E	1161
CGA	1162
LMO2	1163
EHF	1164
ELF5	1165
AMHR2	1166
GLS2	1167
CDK4	1168
TFCP2	1169
KRT7	1170
HNRNPA1	1171
MIP	1172
HEY2	1173
MDM2	1174
AGT	1175
EGLN1	1176
RNASEL	1177
PAX3	1178
SLC19A3	1179
WNT10A	1180
CYP27A1	1181
DRAM1	1182
CNMD	1183
SPRY2	1184
EDNRB	1185
GPNMB	1186
RAC1	1187
IL6	1188
NKX2-1	1189
SRSF1	1190
VEZF1	1191
GH2	1192
BLK	1193
GATA4	1194
SKIL	1195
HLX	1196
IL10	1197
IL1RN	1198
TXN	1199
KLF4	1200
TLR4	1201
ALDOB	1202
HEMGN	1203
NR5A1	1204
XPA	1205
LMX1B	1206
MYC	1207
CCL21	1208
IFNA21	1209
RPS6	1210
PIM1	1211
TFAP2A	1212
IRF4	1213
GCM1	1214
FOXF2	1215
RIPK1	1216
HMGA1	1217
TCF19	1218
FGFBP1	1219
TLR2	1220
TRPC6	1221
MMP7	1222
YAP1	1223
RDX	1224
FXYD2	1225
MMP13	1226
CASP1	1227
THBS1	1228
SMAD6	1229
ADAM10	1230
CYP19A1	1231
GTF2B	1232
DNASE2B	1233
LHCGR	1234
CYP1B1	1235
ABCG5	1236
SLC3A1	1237
SIX3	1238
CYP2C9	1239
CYP2C8	1240
LOXL4	1241
ENTPD1	1242
AOX1	1243
BARD1	1244
STAT4	1245
SSB	1246
ITGAV	1247
HCN4	1248
RASGEF1B	1249
IL21	1250
FGF2	1251
MMRN1	1252
PDE5A	1253
CXCL9	1254
CCNG2	1255
LEF1	1256
EGF	1257
SLC39A8	1258
MTTP	1259
ETV6	1260
GABARAPL1	1261
COL2A1	1262
TPH2	1263
PHLDA1	1264
DUSP6	1265
ASCL1	1266
TDG	1267
SLC7A1	1268
PDX1	1269
BRCA2	1270
ITGB7	1271
RB1	1272
SSTR1	1273
ESR2	1274
JDP2	1275
TCF12	1276
HDC	1277
TLE3	1278
BCL2A1	1279
NCOA2	1280
NEIL1	1281
IGF1R	1282
CYP11A1	1283
PML	1284
CYP1A1	1285
PCSK6	1286
NTRK3	1287
FURIN	1288
ITGAX	1289
NKD1	1290
CHST4	1291
ZFHX3	1292
MAP1LC3B	1293
IRF8	1294
PDPK1	1295
NCOR1	1296
MYOCD	1297
TOB1	1298
G6PC3	1299
BCAS3	1300
GATA6	1301
SAT2	1302
TP53	1303
CBX8	1304
MBD1	1305
SMAD4	1306
PMAIP1	1307
ERBB2	1308
NFIC	1309
PFKL	1310
IFITM3	1311
IFNAR1	1312
SOD1	1313
SIK1	1314
DNMT3L	1315
APP	1316
AKT1	1317
CAPN10	1318
KLK3	1319
PADI1	1320
EPHA2	1321
PLK4	1322
SERBP1	1323
PRKACB	1324
KIF2C	1325
LMO4	1326
MTF2	1327
ATP1B1	1328
CREG1	1329
GPA33	1330
RXRG	1331
POU2F1	1332
MGST3	1333
COP1	1334
NR1I3	1335
USP21	1336
CRABP2	1337
HDGF	1338
ABL2	1339
RORC	1340
ECM1	1341
SETDB1	1342
MCL1	1343
CTSK	1344
RFX5	1345
CERS2	1346
ARNT	1347
TAF1A	1348
TP53BP2	1349
HAX1	1350
CREB3L4	1351
ILF2	1352
PKLR	1353
FLG	1354
ACTA1	1355
ARF1	1356
PARP1	1357
WNT9A	1358
REN	1359
PDIA6	1360
RHOB	1361
ABCG8	1362
MEIS1	1363
CIAO1	1364
SLC20A1	1365
CDCA7	1366
HSPD1	1367
ACKR3	1368
HES6	1369
EAF1	1370
ARL6IP5	1371
LIMD1	1372
NR1I2	1373
AGTR1	1374
NCEH1	1375
EAF2	1376
MUC4	1377
SLIT2	1378
SCD5	1379
FABP2	1380
CCNA2	1381
PDGFC	1382
SKP2	1383
PLK2	1384
PIK3R1	1385
BHMT	1386
CRHBP	1387
BTF3	1388
ATG12	1389
CXCL14	1390
GLRA1	1391
ZNF300	1392
DCDC2	1393
TNFRSF21	1394
CREB5	1395
EGFR	1396
IGFBP3	1397
IGFBP1	1398
CCNB3	1399
HDAC8	1400
TAF1	1401
IL2RG	1402
RBMX	1403
MCPH1	1404
FBXO25	1405
GNRH1	1406
STAR	1407
CRH	1408
PRDM14	1409
TERF1	1410
EBAG9	1411
RSPO2	1412
VLDLR	1413
NFIB	1414
PLIN2	1415
IFNA5	1416
CDKN2B	1417
IFNA16	1418
CDKN2A	1419
IFNK	1420
SIGMAR1	1421
UGCG	1422
SURF1	1423
SURF2	1424
PTGES	1425
LCN2	1426
NOTCH1	1427
ZEB1	1428
ANKRD1	1429
EIF4EBP2	1430
TCF7L2	1431
MKI67	1432
CYP17A1	1433
GSTO1	1434
ADAM12	1435
ADM	1436
GAS2	1437
EIF3M	1438
SESN3	1439
NCAM1	1440
NPAT	1441
ATM	1442
HYOU1	1443
MTA2	1444
MS4A2	1445
EI24	1446
CHEK1	1447
TAGLN	1448
SLC22A9	1449
ALDOA	1450
HMGA2	1451
MMP3	1452
ITGB1	1453
FXYD4	1454
FCGR1A	1455
LATS2	1456
PDCD4	1457
VEGFC	1458
DOCK1	1459
IL18	1460
FOXO1	1461
UBC	1462
SLC7A11	1463
THRB	1464
THRSP	1465
POU4F2	1466
NR3C2	1467
AKR1C2	1468
KIN	1469
RNF144A	1470
ADAM17	1471
FLI1	1472
ACSL1	1473
DST	1474
TIAL1	1475
BAG3	1476
POU4F1	1477
SETBP1	1478
ATP5F1A	1479
G6PC2	1480
PDK1	1481
PTH	1482
TCF7L1	1483
CAMK4	1484
PFKM	1485
GJA1	1486
RASGRP3	1487
HHEX	1488
UTRN	1489
ZIC1	1490
CENPH	1491
DAB2	1492
BCL2L11	1493
BMP6	1494
NR4A2	1495
SLC25A27	1496
ING1	1497
CD8A	1498
CEBPG	1499
THY1	1500
TOMM70	1501
ANGPT1	1502
PRKCA	1503
WNT3A	1504
LY96	1505
CXADR	1506
GABPA	1507
ADAMTS1	1508
ADAMTS5	1509
WNT7A	1510
XPC	1511
KLF10	1512
RHOC	1513
DBI	1514
GRIP1	1515
WIF1	1516
UGT2B4	1517
BACH1	1518
CDK20	1519
PPP2R2B	1520
HKDC1	1521
HK1	1522
MAPK13	1523
FBXO32	1524
ITGAD	1525
BUB1B	1526
CPT2	1527
LRP8	1528
MMP14	1529
FZD1	1530
KIT	1531
RNF111	1532
CCNB2	1533
TSC22D3	1534
ERG	1535
ETS2	1536
MX1	1537
CREB3L1	1538
SLC34A2	1539
ACAN	1540
SKI	1541
BABAM2	1542
EYA3	1543
WASF2	1544
CDC25C	1545
B4GALT5	1546
CD1D	1547
NCF1	1548
ALAS2	1549
ELK4	1550
USF1	1551
CDA	1552
APOA2	1553
CCAR2	1554
WNT9B	1555
IFNGR2	1556
CSRP1	1557
HOXB13	1558
RCAN1	1559
RUNX1	1560
IGF2BP1	1561
GJD2	1562
ACTC1	1563
SIM2	1564
PLA2G4D	1565
ADIPOR1	1566
BTG2	1567
HK2	1568
ACE	1569
CTBP1	1570
TNFRSF13C	1571
PTGIR	1572
NR2F6	1573
ABCG1	1574
TFF3	1575
TFF2	1576
TFF1	1577
PKNOX1	1578
CBS	1579
U2AF1	1580
G6PD	1581
AIRE	1582
ITGB2	1583
S100B	1584
CD3G	1585
CXCR5	1586
ADAR	1587
IL6R	1588
CRTC2	1589
CCR5	1590
FGFR4	1591
CYP3A4	1592
CYP11B1	1593
HK3	1594
RECQL4	1595
FOXH1	1596
SQSTM1	1597
MAML1	1598
PCYT1A	1599
U2AF1L4	1600
ZNF382	1601
ACOX1	1602
ITGA5	1603
ALOX15	1604
LRP5	1605
FGF19	1606
CYP4A22	1607
TAL1	1608
PRKAA2	1609
MATN1	1610
ALPL	1611
WNT4	1612
IL23R	1613
DIRAS3	1614
NFIA	1615
DNAJB4	1616
GFI1	1617
VCAM1	1618
DDR2	1619
PEA15	1620
ATF3	1621
PIGR	1622
REL	1623
NEUROD1	1624
ACTG2	1625
EN1	1626
BIRC8	1627
CTSS	1628
MSX1	1629
S100A11	1630
IVL	1631
S100A9	1632
TGFA	1633
NPPC	1634
ALPI	1635
ATP1A1	1636
ELF3	1637
CXCR1	1638
ADORA1	1639
CIP2A	1640
EOMES	1641
TGFBR2	1642
RETNLB	1643
HDAC11	1644
IFI16	1645
SLC2A2	1646
FABP1	1647
CTLA4	1648
NKX6-1	1649
PTPN13	1650
ALB	1651
GMPS	1652
CXCL3	1653
CXCL5	1654
PF4	1655
CXCL1	1656
RCHY1	1657
