0	200
0	1453
17	200
17	205
17	211
17	307
17	374
17	475
17	781
17	1174
17	1174
17	1693
17	2270
65	1269
65	1886
72	73
72	258
72	312
72	518
72	518
72	519
72	1129
72	1629
72	1868
72	2337
75	72
75	865
75	1509
75	1907
75	2206
102	1551
107	851
108	80
108	95
108	587
108	1453
108	1536
108	1596
108	1812
108	1974
110	288
110	322
110	515
110	1508
110	1813
110	1859
110	2023
131	44
131	79
131	80
131	80
131	136
131	137
131	252
131	253
131	369
131	357
131	361
131	363
131	369
131	374
131	374
131	425
131	464
131	487
131	534
131	625
131	664
131	674
131	675
131	694
131	984
131	1085
131	1174
131	1201
131	1202
131	1220
131	1220
131	1443
131	1469
131	1508
131	1524
131	1577
131	1624
131	1803
131	1812
131	1859
131	1864
131	1951
131	1955
131	2212
131	2221
131	2234
131	2247
131	2302
131	2303
131	2332
131	2364
131	2369
131	2379
131	2395
131	2406
139	1729
141	258
141	309
141	368
141	518
141	519
141	671
141	760
141	945
141	1174
142	220
142	472
142	473
142	1657
142	1658
142	1659
143	1957
144	571
144	1086
144	1632
144	2278
152	300
152	400
152	790
152	790
152	1095
152	1330
152	1396
152	1630
152	2002
152	2214
153	125
153	154
153	306
153	1179
153	1077
153	1079
153	1140
153	1174
153	1412
153	1537
153	1627
153	1712
153	1733
153	1859
153	1866
153	2125
153	2214
153	2249
154	59
154	60
154	148
154	556
154	829
154	1050
154	1079
154	1268
154	1412
154	1949
155	127
155	148
155	154
155	161
155	388
155	403
155	556
155	557
155	558
155	737
155	739
155	1015
155	1034
155	1089
155	1149
155	1330
155	1482
155	1589
155	1713
155	1982
155	1986
155	1986
155	1987
155	2291
155	2364
156	205
156	308
156	454
156	524
156	1050
157	582
157	1321
157	1558
157	1588
157	1652
157	1909
157	2128
157	2376
159	2159
163	200
163	205
163	399
163	399
163	597
163	724
163	778
163	808
163	1222
163	1359
163	1728
163	1822
163	1822
163	2012
163	2083
163	2193
163	2253
163	2364
164	935
164	1444
179	905
179	906
191	984
191	984
191	1406
192	2405
199	686
204	815
210	483
210	625
210	1508
211	207
211	211
211	307
211	344
211	374
211	378
211	406
211	732
211	922
211	1147
211	1289
211	1453
211	1508
211	1635
211	2146
211	2405
221	306
221	1399
232	2195
242	133
242	149
242	163
242	364
242	374
242	375
242	490
242	495
242	517
242	555
242	556
242	607
242	625
242	664
242	686
242	767
242	768
242	789
242	808
242	808
242	979
242	990
242	1034
242	1063
242	1084
242	1149
242	1151
242	1192
242	1318
242	1369
242	1885
242	1921
242	1986
242	2130
242	2131
242	2206
242	2364
246	244
246	245
246	604
250	592
250	2166
251	18
251	163
251	670
251	1012
251	1319
251	1421
251	1508
251	1900
251	2119
253	306
253	1014
253	1220
253	2093
277	2450
281	309
281	361
282	374
360	1327
383	1629
383	1753
383	1812
384	26
384	108
384	184
384	362
384	374
384	400
384	652
384	793
384	929
384	1090
384	1215
384	1265
384	1383
384	1444
384	1812
384	1997
384	2208
384	2338
384	2340
387	205
387	288
387	477
