0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
OSM,0.8,1.57,1.21,0.9,1.29,3.46,0.08,0.13,0.16,0.11,0.04,0.21,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABIN1,6.54,4.3,11.66,20.41,28.38,29.21,10.75,0.49,0.62,1.46,1.18,2.78,0.48,3.06,10.86,4.9,1.61,7.67,0.88,0.23,0.61,11.43,1.91,2.09
MAPK1,3.27,4.68,6.94,6.26,4.15,6.3,3.68,0.77,1.61,1.43,1.46,2.0,4.91,10.15,10.59,7.77,10.78,4.7,4.62,2.96,4.16,2.79,4.22,3.71
PRODH,1.12,0.24,7.93,0.98,7.66,0.04,1.55,0.01,0.04,0.01,0.0,0.34,0.0,0.09,0.0,0.13,0.27,0.0,0.01,0.0,0.03,0.1,0.01,0.35
HIRA,2.84,0.52,2.42,1.35,1.54,1.23,0.72,0.05,0.13,0.18,0.26,0.24,0.57,0.79,2.43,1.04,0.73,0.99,0.82,1.12,0.03,1.15,1.81,2.29
LGALS1,366.67,957.99,2696.86,2778.73,5329.29,4103.33,6180.34,1379.0,4538.33,2656.35,3486.38,6265.46,246.33,4588.18,4005.16,3908.39,456.5,3379.52,323.18,5646.46,2082.84,2588.88,11280.16,1602.02
SOX10,28.01,0.0,25.03,4.67,0.14,0.16,0.0,0.0,0.36,0.0,1.26,0.0,4.12,1.38,26.32,20.83,0.69,3.03,0.0,0.0,0.0,0.0,7.71,0.0
SLC5A1,0.27,1.69,1.81,0.87,0.0,7.98,6.55,1.02,0.54,5.48,1.27,2.77,1.21,0.46,0.09,2.06,0.04,1.51,4.28,3.35,0.85,0.46,1.4,10.37
CYP2D6,0.08,0.25,1.29,1.37,1.54,3.57,3.98,0.08,0.0,0.07,0.07,0.14,0.0,0.08,0.06,0.37,0.5,0.0,0.44,0.0,0.0,0.76,0.0,0.0
XBP1,35.7,977.39,188.68,247.64,906.94,478.95,73.83,520.39,82.27,176.77,233.09,192.24,19.04,1028.18,455.95,42.17,1810.62,582.72,87.93,451.75,244.8,381.83,244.56,340.76
TIMP3,5.46,28.92,17.45,117.26,80.59,119.68,72.35,18.91,82.4,50.03,147.44,165.79,0.09,8.6,25.69,0.13,15.41,17.34,0.0,0.38,0.02,0.03,74.55,0.0
HMOX1,7.18,41.65,20.3,50.57,17.51,33.27,16.6,3.69,5.87,3.27,4.4,2.57,0.35,0.42,5.8,7.49,2.4,47.23,0.31,33.14,9.99,5.64,102.28,22.63
MCAT,2.67,5.35,5.96,12.06,5.22,5.86,4.33,0.0,0.49,0.31,0.35,1.33,0.43,8.14,8.43,3.67,1.35,7.76,12.79,3.72,1.42,7.0,0.71,7.57
MCM5,16.04,11.35,26.32,8.68,27.13,11.6,16.52,3.35,3.37,2.94,4.33,3.82,0.52,2.66,2.07,9.15,3.92,10.22,0.54,1.75,0.44,0.65,3.35,2.35
APOBEC3H,0.25,1.34,2.48,1.33,1.04,1.53,2.9,1.06,1.48,0.33,0.78,0.43,0.0,4.12,0.0,0.0,0.0,0.0,0.0,1.86,0.0,1.79,0.96,0.0
CBX7,1.05,0.89,0.5,7.77,0.66,1.0,0.58,0.11,0.12,0.22,0.93,0.58,0.02,0.86,0.29,0.19,0.2,0.11,0.02,0.05,0.1,0.32,0.12,0.1
PDGFB,1.57,7.86,5.71,6.01,9.16,5.84,8.81,0.52,1.33,0.85,1.31,1.67,0.31,3.63,5.2,1.86,4.68,3.88,1.9,2.38,0.83,1.8,1.21,3.51
TXN2,87.69,154.66,199.46,306.35,482.82,351.97,286.73,50.55,29.61,58.83,67.85,86.0,23.88,162.36,147.76,322.73,165.22,340.46,190.38,124.48,53.29,52.37,183.44,164.45
IL2RB,0.16,0.82,2.05,1.52,0.17,0.72,1.31,0.14,0.49,0.08,0.14,0.29,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP300,7.08,14.03,14.17,27.45,20.48,25.97,24.16,1.38,2.9,1.77,3.13,4.17,2.43,4.1,19.11,7.78,8.57,6.94,24.6,4.46,2.97,11.01,4.63,6.38
HDAC10,1.66,2.03,1.52,7.76,2.66,2.83,0.32,0.07,0.12,0.13,0.0,0.28,0.0,0.27,0.07,0.0,0.26,0.11,0.0,0.09,0.03,1.47,0.02,0.97
SOS2,3.24,4.97,1.99,3.05,3.42,3.43,2.7,0.71,1.03,1.55,1.78,2.06,5.12,4.32,9.44,5.08,5.82,1.94,2.75,0.97,4.34,1.57,1.99,1.51
CDKN3,27.14,45.32,111.84,36.29,138.95,49.34,67.13,7.75,1.72,8.28,5.17,4.43,19.46,71.87,12.76,220.3,109.08,172.89,71.62,208.79,36.92,20.71,291.45,40.01
CHGA,0.0,0.0,0.0,0.67,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0
HIF1A,14.75,21.92,13.73,31.97,28.12,13.34,19.09,7.03,36.11,28.05,24.1,24.33,29.6,27.43,21.44,10.83,24.97,9.49,41.47,1.16,16.47,8.2,9.18,13.12
SLC10A1,0.0,0.0,0.07,0.83,0.04,0.07,0.04,0.0,0.04,0.03,0.04,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
SLC8A3,0.0,0.0,0.12,0.71,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DICER1,6.12,8.74,3.48,13.62,7.51,16.75,5.38,1.1,2.02,3.19,3.9,5.23,4.58,8.42,11.52,5.12,8.04,5.26,8.07,3.15,2.67,17.99,8.45,5.52
RPS6KA5,1.51,4.31,0.76,5.17,1.65,8.15,1.25,0.53,0.41,0.87,2.12,1.68,0.64,0.61,4.61,1.61,3.06,2.5,1.14,3.65,1.25,2.55,1.97,2.55
PSMB5,297.08,558.49,566.41,559.92,1186.88,791.62,926.35,226.72,135.22,382.93,235.5,321.85,240.52,587.76,562.33,980.64,754.29,1925.71,1121.62,543.59,311.22,251.2,600.95,622.12
YY1,22.28,27.24,28.47,14.21,23.98,21.98,18.75,2.36,4.42,5.55,5.91,5.18,18.98,49.06,39.2,24.53,67.77,17.38,38.37,13.23,12.72,46.29,39.57,31.93
APEX1,170.21,175.35,119.54,137.93,321.76,126.67,195.14,48.74,34.35,105.94,79.5,73.16,51.79,122.8,127.71,69.7,104.03,120.76,94.87,50.63,31.6,109.93,138.9,89.03
CHD8,16.26,17.22,16.38,24.98,39.51,29.22,17.88,3.16,5.33,7.56,8.82,7.45,3.1,16.9,31.15,13.11,15.35,13.47,15.06,7.93,3.92,19.41,20.04,9.56
PCK2,7.13,19.95,18.63,8.26,42.29,34.1,5.7,3.21,3.07,2.3,2.72,2.67,0.89,9.53,11.8,7.07,7.08,15.77,2.83,1.0,2.81,13.03,4.91,4.36
NFKBIA,61.49,38.97,31.37,78.83,35.5,118.04,20.54,5.05,27.45,12.4,14.34,19.05,22.13,21.89,30.96,20.86,47.71,38.05,16.99,92.0,22.08,675.92,141.62,345.99
NFATC4,4.3,13.9,14.41,49.68,63.35,81.78,154.95,5.3,24.53,7.39,18.56,39.87,0.03,127.87,4.9,0.66,15.03,11.72,77.27,6.0,18.61,25.39,59.96,78.47
PLTP,21.24,40.73,25.05,107.29,46.84,23.18,62.04,1.97,19.07,1.67,8.57,2.73,2.64,1.05,23.41,1.39,0.0,1.77,0.1,0.0,0.14,0.03,4.8,0.05
MMP9,3.61,6.35,7.81,2.11,4.34,2.64,19.74,4.83,0.84,0.05,0.09,0.19,0.13,0.64,0.0,0.22,0.0,0.28,0.0,0.15,0.03,0.0,2.78,0.0
CD40,0.66,6.02,4.81,23.71,5.54,3.88,15.53,9.84,6.92,1.66,3.87,2.81,0.0,0.61,10.77,1.2,0.0,3.79,0.0,24.17,6.49,0.0,1.5,0.05
MYBL2,8.33,2.28,19.57,0.26,5.0,3.79,6.54,0.36,0.53,0.17,0.4,0.06,1.85,4.86,0.27,10.88,0.55,6.96,1.42,0.66,1.1,0.0,5.99,0.0
HNF4A,0.0,0.01,0.01,2.19,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFATC2,1.01,2.45,1.13,6.54,0.3,0.9,0.99,0.76,0.53,0.28,1.13,0.83,1.88,0.19,3.3,1.05,0.1,0.25,0.01,0.74,0.06,0.0,0.29,0.41
SALL4,0.5,0.32,1.85,5.24,4.47,3.11,5.25,0.52,0.79,1.58,0.68,1.78,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.41,0.0
PFDN4,107.14,53.54,77.6,37.35,26.79,43.48,62.97,28.44,25.63,15.5,31.48,38.23,133.77,106.26,99.95,73.2,99.84,68.77,95.3,143.18,60.89,49.55,152.75,64.02
BMP7,0.0,0.0,4.81,1.12,5.31,3.38,6.69,0.16,0.09,0.2,1.69,0.63,0.0,1.31,1.28,0.0,3.1,0.84,16.0,0.0,0.17,0.52,1.22,0.0
NELFCD,78.09,51.37,46.07,38.35,135.61,37.26,62.77,18.33,9.23,13.92,18.7,22.52,10.34,23.83,24.82,13.94,28.96,37.34,22.85,19.33,6.45,24.3,13.12,13.06
TCFL5,3.87,2.41,0.91,2.5,0.75,2.82,1.44,0.5,0.38,0.7,0.64,0.81,1.58,5.79,4.84,0.16,3.77,1.7,2.93,5.45,2.55,1.66,1.46,0.99
BIRC7,0.0,0.11,0.06,0.0,0.23,0.95,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
AVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC25B,5.03,4.91,6.96,6.11,3.66,12.33,7.07,0.89,0.86,1.3,1.09,1.09,1.04,1.89,4.14,7.35,1.44,11.2,4.26,5.65,2.85,7.08,6.84,2.7
TRIB3,4.28,11.45,8.21,3.84,9.15,15.95,9.05,0.83,0.91,0.59,0.69,0.9,5.82,36.4,8.63,6.4,35.14,33.45,35.88,27.42,11.8,17.08,30.9,33.15
ANGPT4,0.02,0.0,0.0,0.53,0.03,0.04,0.0,0.0,0.08,0.01,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
PDYN,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMHD1,7.86,18.28,15.53,56.92,16.07,14.55,19.17,18.22,36.58,6.85,11.23,6.82,4.9,3.94,4.97,2.78,2.38,2.39,1.74,2.35,10.42,7.42,9.58,2.24
JAG1,12.1,5.57,2.26,10.38,1.24,2.89,3.02,1.4,5.59,1.59,3.32,5.19,4.41,1.07,8.64,0.18,0.1,0.7,0.94,1.14,2.24,1.03,1.55,0.41
E2F1,4.2,1.52,4.36,0.43,1.79,2.19,1.48,0.11,0.11,0.05,0.05,0.06,0.11,0.55,0.02,2.13,0.35,1.66,0.63,0.19,0.25,0.0,2.02,0.08
MAP1LC3A,6.37,8.82,4.72,9.62,0.6,1.64,1.24,0.31,0.0,0.23,0.91,0.45,0.88,3.91,2.28,1.35,0.0,0.0,0.65,59.21,0.13,6.8,11.73,55.24
ZNF516,11.54,10.5,5.46,1.69,5.25,4.09,1.88,1.47,0.83,3.12,5.62,5.96,4.23,3.24,10.52,1.25,5.86,0.87,2.34,2.76,3.66,9.83,6.26,1.8
SMAD7,6.52,7.93,16.55,7.48,4.73,6.83,3.4,0.75,1.62,1.13,1.6,3.32,1.24,1.29,4.25,2.17,1.63,1.14,2.54,3.54,0.65,2.8,4.09,0.07
LAMA1,0.16,0.12,1.36,2.91,1.54,0.83,1.03,0.1,0.54,0.21,0.5,0.67,0.36,0.08,4.42,0.37,0.19,0.03,0.0,0.0,0.0,0.0,1.93,0.0
RBBP8,21.09,14.35,15.49,32.74,4.75,10.47,4.35,20.17,9.51,15.78,22.93,20.89,26.65,95.17,51.92,26.0,10.46,27.84,6.18,87.51,44.72,35.03,40.11,18.27
STS,0.07,0.6,0.63,3.2,0.28,0.48,0.91,0.16,0.5,0.3,0.95,0.39,0.15,0.47,2.38,1.52,1.18,0.61,0.51,1.06,3.01,0.92,1.34,1.6
ATP1B4,0.0,0.0,0.02,0.83,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPX,1.57,2.59,5.69,61.78,11.12,4.66,13.87,0.58,1.98,2.7,19.97,4.06,1.35,0.14,16.6,0.16,0.09,0.0,0.0,0.0,0.24,0.0,72.7,0.0
XIAP,9.08,10.59,8.48,6.79,12.65,9.98,9.59,1.5,2.46,1.76,1.86,3.04,6.05,6.48,5.16,2.15,4.44,7.43,9.38,6.0,3.76,5.0,4.53,3.73
F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
SYP,0.14,0.0,0.26,7.59,0.67,7.46,0.43,0.13,0.13,0.0,0.11,0.0,0.0,0.05,0.03,0.11,0.38,2.0,0.03,2.29,0.08,0.13,0.0,0.32
ELF4,1.49,1.42,1.55,3.82,0.92,2.55,1.65,0.35,0.65,0.34,0.44,0.58,0.53,0.84,0.92,1.81,0.91,1.05,1.56,1.18,0.8,0.52,2.0,4.36
SMARCA1,12.63,16.5,5.12,7.99,1.19,4.51,2.38,0.53,1.56,3.83,2.18,4.41,14.81,1.0,13.7,2.35,0.32,1.77,0.06,1.34,3.07,12.15,2.39,3.09
RBBP7,36.37,58.65,67.39,49.57,95.04,84.79,30.43,79.71,8.58,19.89,19.01,22.41,39.99,291.41,72.38,48.24,74.62,77.27,32.55,173.59,78.13,69.8,80.74,61.38
FMR1,9.0,8.49,4.04,6.48,5.82,8.18,5.74,2.51,3.99,1.63,3.45,3.17,12.28,9.22,8.09,6.07,7.95,7.36,8.78,14.9,11.37,6.0,11.94,9.62
PIM2,2.88,3.03,31.75,5.84,2.75,3.51,2.95,1.48,5.53,3.45,2.84,1.13,0.68,4.15,0.35,0.22,0.48,3.29,0.58,7.1,2.11,2.8,3.47,7.16
RS1,0.08,0.0,0.0,0.0,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK1,148.65,256.95,196.8,130.86,434.4,174.83,521.06,88.86,65.96,90.13,52.93,69.92,92.15,95.87,171.2,86.07,124.35,282.59,192.55,116.01,327.61,66.42,130.34,109.51
GATA1,0.0,0.12,0.0,0.45,0.66,0.33,0.15,0.1,0.07,0.17,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS3,0.08,0.0,0.07,1.93,0.0,0.0,0.02,0.02,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,0.09,0.3,0.41,1.3,0.11,0.31,0.42,0.07,0.33,0.04,0.28,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,120.77,649.18,420.98,3103.65,1173.68,1095.91,2907.17,1811.88,1359.54,426.99,378.53,1043.22,68.27,1889.37,2017.98,228.66,627.5,617.34,315.98,968.12,48.9,633.92,3187.48,959.97
KLF8,5.55,1.32,3.8,2.17,1.48,3.4,1.8,0.55,0.54,0.62,3.04,2.33,1.33,1.47,2.99,2.93,0.67,0.06,0.5,0.79,0.02,0.79,1.07,0.07
SYTL4,1.36,8.91,2.35,10.25,7.18,10.62,1.11,3.58,1.21,1.42,2.56,3.19,1.33,10.25,4.05,6.74,4.01,2.03,0.03,5.28,8.28,1.66,1.21,5.23
TNFSF13B,4.65,12.55,13.93,49.52,10.73,30.29,44.79,4.69,10.52,1.42,2.18,3.6,1.55,1.36,0.82,0.61,1.04,0.73,1.84,2.63,0.09,2.11,1.87,0.0
KLF5,18.89,0.93,10.29,3.23,4.44,1.92,4.54,0.15,0.5,0.92,4.03,0.55,26.48,3.48,28.74,18.66,21.82,6.35,30.49,0.38,2.64,0.12,11.98,10.9
ACP5,27.7,59.39,13.91,8.4,14.1,15.25,18.52,305.04,17.33,1.13,4.11,1.39,0.59,3.03,0.33,0.66,0.08,4.91,0.0,0.0,0.09,0.71,2.72,0.22
DNAJC3,13.32,19.38,16.37,22.17,22.79,9.52,16.28,36.73,11.06,107.61,54.45,48.35,26.67,22.33,20.65,18.55,15.06,15.81,26.49,26.89,65.23,18.79,20.28,21.05
FLT1,0.3,4.57,2.09,14.1,1.4,1.71,6.18,0.41,3.88,1.69,1.4,2.59,0.38,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.07,0.0
TSC22D1,109.25,133.53,51.18,95.36,43.85,156.03,71.1,13.38,42.14,37.71,72.2,50.33,48.08,20.67,79.03,31.22,18.48,83.35,27.95,36.12,31.59,30.53,88.2,27.55
MSLN,0.08,0.0,51.76,0.24,0.36,0.21,9.74,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3.67,0.02,0.0,0.0,21.47,0.0,0.0,0.0,0.0,0.4
HSF4,11.22,4.96,6.6,5.69,3.86,13.83,2.94,0.51,0.27,0.6,0.75,1.73,0.78,3.6,1.31,0.0,0.0,0.14,0.3,1.81,0.19,13.58,0.75,10.93
MAPK3,13.58,55.05,22.31,22.16,23.08,20.72,17.07,1.2,1.64,1.3,1.89,2.01,0.66,16.1,31.9,12.32,17.8,17.26,15.07,30.25,2.83,15.87,33.5,69.04
ELMO3,2.29,4.08,2.18,0.41,0.4,1.58,1.34,0.22,0.2,0.24,0.22,0.2,0.16,1.71,6.9,1.36,0.83,0.93,1.48,4.14,0.22,7.13,2.99,1.65
NFAT5,6.66,3.69,7.73,10.06,3.23,4.7,2.78,0.95,1.43,0.97,1.31,1.44,1.82,1.66,4.1,1.64,2.12,2.11,2.9,1.01,0.92,1.73,1.71,2.67
CCL22,0.16,0.83,1.63,1.9,3.17,0.35,3.56,1.04,0.3,5.09,4.03,5.71,0.27,5.79,0.25,0.69,3.18,26.75,11.16,15.5,32.48,8.44,7.04,58.69
CCL17,0.2,0.34,5.26,0.0,0.33,1.01,1.31,0.0,0.0,0.0,0.18,0.0,0.77,0.0,0.0,0.72,0.26,0.13,1.89,1.03,2.08,0.0,2.46,18.25
CTCF,12.41,12.07,14.5,15.87,7.1,7.27,8.08,3.97,2.81,9.15,7.16,4.99,8.25,11.75,20.35,7.97,10.53,3.75,8.4,10.6,6.27,14.22,7.08,5.27
NME3,21.88,151.91,24.66,95.09,217.84,102.29,71.2,4.67,10.43,5.77,6.03,19.67,2.77,122.81,47.28,13.47,29.2,36.81,15.55,31.87,4.17,80.09,21.69,57.66
AXIN1,10.83,2.33,4.71,2.2,4.68,2.65,2.97,0.1,0.2,0.25,0.42,0.25,0.9,4.2,2.01,1.71,3.11,2.41,3.83,1.75,0.49,12.52,4.84,10.84
TSC2,28.17,28.49,16.59,24.17,35.3,34.15,25.33,2.3,4.18,2.35,4.18,4.2,1.95,19.55,16.32,7.2,18.96,3.79,10.14,3.68,6.28,15.39,4.73,18.68
ABCC1,4.27,1.08,1.25,4.89,3.28,3.52,1.36,0.79,1.23,1.94,0.87,1.86,2.36,5.97,0.98,0.25,0.66,0.76,1.53,1.2,5.82,2.0,0.8,0.68
FOXF1,0.0,0.15,0.56,1.3,0.04,0.02,0.06,0.02,0.23,0.07,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.09,0.0,0.01
UBE2I,140.39,122.83,101.09,53.18,94.06,42.51,68.53,16.48,8.88,29.87,21.32,31.86,11.75,48.55,12.6,20.34,12.57,96.26,40.12,70.72,35.34,17.49,59.6,50.95
MEFV,0.0,0.0,0.07,4.65,0.07,0.0,0.07,0.02,0.12,0.06,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
RBL2,5.34,7.26,3.64,14.01,3.57,8.84,8.22,3.5,4.01,3.14,4.83,4.54,3.34,6.9,17.66,2.64,1.8,2.68,4.15,3.64,17.31,6.03,1.44,2.0
MAZ,30.01,33.91,22.0,2.74,20.24,20.12,6.53,1.23,3.47,2.97,2.19,4.49,3.25,23.41,11.58,14.55,10.14,15.83,5.38,23.61,7.37,50.65,63.1,78.58
ACSBG1,0.04,0.21,0.19,1.61,0.12,0.08,0.39,0.0,0.12,0.03,0.09,0.15,0.0,0.0,0.0,0.0,0.01,0.04,0.08,0.0,0.02,0.0,0.0,0.0
OCA2,0.15,0.0,1.84,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0
TJP1,7.14,10.64,4.53,23.9,2.83,5.39,7.69,1.73,4.4,3.6,5.55,6.18,14.64,15.36,12.59,12.28,8.46,5.35,6.8,30.25,9.47,21.96,22.62,21.75
MYEF2,14.51,22.86,4.44,3.18,0.96,13.94,2.12,3.5,1.38,5.39,4.63,3.12,13.93,18.61,12.21,7.76,1.48,6.59,4.19,8.08,10.46,9.83,9.88,6.43
RIPK2,10.79,6.2,13.98,3.61,4.02,10.37,6.19,2.37,2.82,2.78,2.39,5.29,28.22,11.39,7.88,10.09,8.22,29.66,12.58,10.81,15.32,7.78,10.62,6.37
NBN,58.36,38.7,51.13,13.81,43.27,59.51,25.46,6.4,8.19,9.1,4.9,9.26,36.96,18.29,18.29,18.0,9.21,49.39,25.39,24.63,17.87,11.86,15.1,8.76
CALB1,0.35,0.39,0.1,0.09,0.02,0.06,0.1,0.18,0.01,0.03,0.06,0.05,1.58,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP1,65.01,0.42,48.15,30.68,0.11,0.19,0.97,0.03,0.6,0.26,19.38,0.28,65.24,5.21,52.96,62.63,2.0,9.72,0.53,0.0,0.0,0.0,4.82,0.0
IKBKB,27.55,41.11,10.02,34.25,14.9,39.17,8.89,9.94,2.65,5.01,6.06,10.56,5.1,12.22,24.68,10.83,6.92,9.0,1.62,5.86,6.38,10.42,6.48,2.22
PLAT,5.92,136.13,4.7,93.28,46.34,25.86,39.94,309.74,24.68,12.23,20.9,58.71,2.03,1.12,175.94,0.85,1.38,0.87,0.0,27.39,0.04,0.37,4.12,4.06
DKK4,0.0,0.09,0.87,0.9,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDAP1,1.47,3.42,1.71,5.16,4.89,102.64,1.39,2.38,0.76,3.41,14.43,5.33,0.46,5.17,5.18,2.42,6.0,68.53,1.77,6.64,2.06,2.72,4.17,5.86
NDRG1,8.04,18.11,110.66,40.24,10.99,78.61,21.22,0.51,5.38,4.09,4.6,1.86,1.34,2.19,14.68,4.92,7.03,129.92,6.87,3.22,6.94,0.3,16.58,1.46
IL7,1.21,1.59,1.25,5.28,2.75,2.51,1.87,0.52,1.2,1.23,0.64,1.74,2.11,0.0,0.16,0.12,0.38,0.26,0.0,0.0,0.2,0.43,0.24,1.25
TRPS1,24.53,20.72,42.23,8.74,33.32,70.02,4.25,89.97,11.6,154.62,36.04,76.88,41.93,81.58,24.03,9.02,24.1,42.91,6.52,51.2,90.53,24.34,21.33,15.48
GML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10A,3.29,2.9,2.26,7.57,2.26,2.47,2.57,1.18,1.22,0.56,0.5,0.89,2.78,3.71,3.32,2.43,1.82,2.59,3.3,3.68,0.83,2.06,1.32,3.09
MCM4,26.42,18.69,47.39,21.28,18.13,36.23,8.53,3.76,3.29,2.06,3.12,2.86,6.48,25.79,25.75,16.03,7.51,26.09,5.63,15.62,17.71,5.28,5.04,9.18
BNIP3L,51.68,123.05,55.17,66.58,128.77,55.67,94.42,122.91,22.93,101.45,82.69,91.38,22.73,78.84,89.42,71.08,22.31,60.04,92.77,254.05,14.5,61.87,131.87,141.29
KCNN4,92.7,2.76,7.71,5.91,4.67,13.2,48.4,0.37,0.6,0.32,1.31,0.47,18.51,8.93,46.73,32.63,2.74,14.71,30.94,0.14,0.22,6.62,8.92,4.18
NUCB1,52.39,34.79,29.4,38.33,23.34,22.53,26.6,4.25,18.04,3.77,9.13,9.69,3.48,11.01,20.56,8.48,2.51,6.49,10.18,9.91,4.97,12.08,9.78,8.86
NFKBIB,3.26,0.95,7.88,9.83,1.92,1.35,1.56,0.44,0.76,0.35,0.64,0.46,0.67,1.98,11.86,1.65,0.71,1.3,5.2,3.62,0.62,10.51,5.13,7.76
LHB,0.0,0.0,0.57,0.0,0.56,0.54,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07
RELB,7.32,2.03,2.6,11.13,0.86,2.11,1.42,0.18,0.12,0.4,0.33,0.11,1.2,0.57,1.26,1.18,0.43,1.57,0.81,2.28,0.02,6.23,1.81,1.98
FCGRT,83.27,156.03,75.66,262.55,107.17,105.82,97.68,13.31,16.75,3.57,13.92,17.73,3.9,20.18,37.72,24.66,9.22,22.64,0.0,44.75,0.0,13.81,47.13,39.19
CKM,0.98,0.13,0.45,0.0,0.23,0.65,0.37,0.12,0.0,0.0,0.0,0.05,0.74,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.52,0.0
ERCC2,1.58,2.18,2.54,2.87,5.59,1.72,3.93,0.32,0.41,0.36,0.95,0.58,0.58,1.63,0.26,0.11,0.67,0.88,1.46,0.07,0.26,2.28,2.5,1.13
AMH,0.2,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
LYL1,0.16,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETN,0.22,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER2,0.0,0.34,0.24,2.2,0.0,0.14,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMPK,5.8,4.16,4.16,9.51,4.21,1.86,2.22,0.41,0.85,0.57,1.2,1.03,0.06,1.09,1.88,0.33,0.15,0.29,0.06,0.56,0.24,1.72,0.44,1.31
LILRB1,0.7,2.87,1.06,2.05,1.67,1.84,3.01,0.44,1.93,0.24,0.24,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASF1B,15.15,16.0,12.62,4.76,15.3,8.34,7.46,1.05,0.64,0.39,0.56,0.23,2.3,3.91,0.56,9.73,1.31,14.55,0.51,0.94,1.57,0.23,4.02,1.42
