name	ids
SPI1	426
APLNR	427
PRG2	428
MS4A2	429
PTGDR2	430
PGA5	431
DDB1	432
FADS2	433
BEST1	434
FTH1	435
MTA2	436
SLC22A10	437
SLC22A9	438
RTN3	439
MACROD1	440
VEGFB	441
BAD	442
ESRRA	443
PRDX5	444
SF1	445
MEN1	446
NEAT1	447
RELA	448
KAT5	449
FOSL1	450
PC	451
KDM2A	452
GRK2	453
RAD9A	454
AIP	455
GSTP1	456
NDUFV1	457
LRP5	458
CPT1A	459
CCND1	460
FGF19	461
FGF4	462
FADD	463
PHOX2A	464
UCP2	465
WNT11	466
RSF1	467
THRSP	468
MIR708	469
TYR	470
NOX4	471
SESN3	472
MAML2	473
PGR	474
TRPC6	475
YAP1	476
BIRC3	477
BIRC2	478
MMP7	479
MMP10	480
MMP1	481
MMP3	482
MMP12	483
MMP13	484
CASP1	485
ACAT1	486
NPAT	487
ATM	488
RDX	489
POU2AF1	490
CRYAB	491
IL18	492
NCAM1	493
ZBTB16	494
APOA5	495
APOC3	496
APOA1	497
TAGLN	498
BACE1	499
FXYD2	500
CD3G	501
KMT2A	502
CXCR5	503
HYOU1	504
H2AFX	505
HINFP	506
ABCG4	507
CBL	508
MCAM	509
C1QTNF5	510
THY1	511
HSPA8	512
ZNF202	513
EI24	514
CHEK1	515
ACRV1	516
ST3GAL4	517
ETS1	518
FLI1	519
TP53AIP1	520
NFRKB	521
WNT5B	522
ADIPOR2	523
FOXM1	524
TEAD4	525
CCND2	526
FGF23	527
NTF3	528
VWF	529
SCNN1A	530
LTBR	531
GAPDH	532
CHD4	533
ING4	534
CD4	535
ENO2	536
PTPN6	537
PHB2	538
CLEC4C	539
NANOG	540
SLC2A3	541
OLR1	542
GABARAPL1	543
KLRK1	544
ETV6	545
LRP6	546
CDKN1B	547
GRIN2B	548
MGST1	549
LMO3	550
SLCO1B3	551
SLCO1B7	552
SLCO1B1	553
SLCO1A2	554
IAPP	555
KRAS	556
BHLHE41	557
SSPN	558
ARNTL2	559
PTHLH	560
HDAC7	561
VDR	562
COL2A1	563
PFKM	564
WNT10B	565
WNT1	566
PRKAG1	567
KMT2D	568
AQP2	569
ATF1	570
TFCP2	571
NR4A1	572
KRT7	573
KRT5	574
KRT4	575
KRT18	576
ITGB7	577
RARG	578
SP7	579
SP1	580
AMHR2	581
ATF7	582
HOXC13	583
HOXC10	584
HOXC9	585
HOXC6	586
SMUG1	587
HNRNPA1	588
NFE2	589
ITGA5	590
CDK2	591
ERBB3	592
PA2G4	593
IL23A	594
STAT2	595
MIP	596
GLS2	597
NACA	598
HSD17B6	599
TAC3	600
NAB2	601
STAT6	602
LRP1	603
GLI1	604
DDIT3	605
CDK4	606
CYP27B1	607
WIF1	608
HMGA2	609
GRIP1	610
IFNG	611
IL22	612
MDM2	613
YEATS4	614
TPH2	615
PHLDA1	616
E2F7	617
PAWR	618
DUSP6	619
ATP2B1	620
DCN	621
BTG1	622
SOCS2	623
METAP2	624
ELK3	625
TMPO	626
APAF1	627
NR1H4	628
SLC5A8	629
SPIC	630
DRAM1	631
IGF1	632
ASCL1	633
TDG	634
NFYB	635
TXNRD1	636
CRY1	637
CORO1C	638
ACACB	639
ATP2A2	640
ATXN2	641
ERP29	642
OAS1	643
OAS3	644
OAS2	645
TBX5	646
TBX3	647
HRK	648
NOS1	649
PEBP1	650
PRKAB1	651
RPLP0	652
HNF1A	653
OASL	654
P2RX4	655
MLXIP	656
ATP6V0A2	657
NCOR2	658
SCARB1	659
UBC	660
ULK1	661
ZNF268	662
IL17D	663
LATS2	664
WASF3	665
GTF3A	666
PDX1	667
CDX2	668
FLT3	669
FLT1	670
SLC7A1	671
HMGB1	672
HSPH1	673
RXFP2	674
BRCA2	675
KL	676
RFC3	677
CCNA1	678
RFXAP	679
SMAD9	680
POSTN	681
FOXO1	682
ELF1	683
TNFSF11	684
EPSTI1	685
TSC22D1	686
TPT1	687
RB1	688
CNMD	689
DACH1	690
KLF5	691
KLF12	692
EDNRB	693
POU4F1	694
SPRY2	695
DCT	696
ABCC4	697
DNAJC3	698
SLC15A1	699
ZIC2	700
ERCC5	701
SLC10A2	702
TNFSF13B	703
IRS2	704
COL4A1	705
COL4A2	706
ING1	707
SOX1	708
TFDP1	709
APEX1	710
ANG	711
RNASE2	712
NDRG2	713
CHD8	714
SALL2	715
MMP14	716
PSMB5	717
CEBPE	718
MYH6	719
MYH7	720
NRL	721
PCK2	722
IRF9	723
NFATC4	724
FOXG1	725
EAPP	726
NFKBIA	727
NKX2-1	728
FOXA1	729
SSTR1	730
ARF6	731
SOS2	732
PTGER2	733
ERO1A	734
BMP4	735
CDKN3	736
SAMD4A	737
SOCS4	738
LGALS3	739
OTX2	740
DACT1	741
SIX1	742
MNAT1	743
HIF1A	744
ESR2	745
HSPA2	746
MAX	747
