0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
NOS1,0.0,0.0,2.0,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUS,881.8,565.41,425.9,240.0,608.18,521.89,387.62,87.0,148.99,152.76,120.0,120.0,144.0,589.06,676.5,236.0,306.42,167.0,179.65,465.0,306.41,3068.53,457.0,1753.0
HEPH,244.0,82.0,78.0,49.0,164.0,138.0,220.0,43.0,247.0,87.0,115.0,202.0,191.0,2.0,373.0,50.0,1.0,88.0,5.0,0.0,2.0,0.0,263.0,0.0
BIRC5,792.0,1385.0,3528.0,35.0,1360.0,681.0,578.0,171.0,78.0,61.0,53.0,30.0,324.0,304.0,56.0,949.0,76.0,1222.0,197.0,511.0,623.0,10.0,1363.0,92.0
SLC9A1,127.0,395.0,168.0,39.0,316.0,748.0,299.0,26.0,31.0,34.0,35.0,68.0,10.0,216.0,575.0,319.0,184.0,238.0,170.0,460.0,187.0,362.0,309.0,466.0
ICAM1,113.0,264.0,972.97,689.39,351.25,237.88,432.08,92.0,352.0,313.0,109.65,187.74,193.8,46.0,255.16,229.0,120.0,815.87,13.0,289.9,216.36,812.31,188.31,2038.29
SI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFAP4,123.0,18.0,27.0,25.0,10.0,4.0,5.0,2.0,1.0,6.0,1.0,3.0,1.0,5.0,7.0,2.0,4.0,2.0,0.0,5.0,1.0,25.0,96.0,52.0
ZNF268,249.0,346.0,221.0,85.0,167.0,220.0,199.0,78.0,76.0,179.0,114.0,163.0,200.0,129.0,425.0,248.0,376.0,386.79,1224.0,152.0,459.0,264.0,405.0,434.0
NLRC4,11.0,37.0,7.0,8.0,6.0,9.0,27.0,13.0,38.0,13.0,9.0,9.0,4.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,4.0,2.0
NRCAM,4.0,19.0,8.0,17.0,9.0,13.0,13.0,7.0,37.0,7.0,6.0,5.0,50.0,165.0,108.0,0.0,0.0,0.0,7.0,0.0,610.0,0.0,33.0,0.0
LAMB1,269.0,869.0,394.0,453.11,835.73,1106.57,2381.73,234.0,1114.0,427.0,878.0,1310.0,122.0,9.0,951.0,12.0,3.0,32.0,0.0,3.0,137.0,48.0,2257.83,25.0
SLC26A4,8.0,43.0,1.0,27.0,191.85,2.0,6.0,1.0,3.0,33.0,10.0,3.0,1.0,7.0,3.0,0.0,104.0,2.0,0.0,10.0,2.0,0.0,17.0,0.0
SLC26A3,0.0,3.0,0.0,3.0,0.0,249.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,145.0,0.0,0.0
ABCC6,13.84,5.48,29.29,10.2,121.13,21.7,61.2,29.33,6.0,11.0,9.27,5.0,7.0,79.4,177.56,0.0,68.93,38.96,166.03,254.4,31.88,49.39,87.88,113.31
ITGA6,515.0,1357.0,1433.0,326.0,175.0,215.0,670.0,96.0,293.0,313.0,267.0,185.0,661.0,91.0,1209.0,707.0,108.0,221.0,390.0,123.0,715.0,303.0,294.0,148.0
TF,2885.0,9.0,46.0,143.0,6.0,27.43,10.0,65.0,17.0,5.0,281.0,20.0,64.0,5.0,82.0,4.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0
ESR1,33.0,8567.0,31.0,259.0,771.0,8126.0,28.0,4539.0,322.0,2176.0,822.0,1052.0,9.0,2536.0,591.0,130.0,578.0,1257.0,91.0,5159.0,1963.0,1722.0,1705.0,928.0
ANGPT2,60.0,677.0,273.0,622.0,444.0,333.0,2080.0,63.0,432.0,144.0,105.0,243.0,10.0,27.0,7.0,3.0,40.0,4.0,0.0,9.0,0.0,13.0,11.0,2.0
MYH7,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPE,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHGDH,25830.0,86.0,3960.0,150.0,368.0,2087.0,1201.0,133.0,107.0,43.0,83.0,34.0,1431.0,272.0,1102.0,1294.0,70.0,798.0,359.0,92.0,181.0,367.0,992.0,253.0
EZR,2668.0,4030.0,2970.0,520.0,8169.0,8969.0,4305.0,2568.0,672.0,3684.0,2508.0,1727.0,2775.0,3520.0,4233.0,3956.0,11305.0,13338.0,14865.0,34397.0,12833.0,9964.0,9430.0,14089.0
TGFB2,27.48,20.0,393.0,58.19,17.0,40.14,175.0,4.52,22.38,49.87,21.26,190.55,156.38,55.75,969.08,555.64,128.6,59.46,75.86,0.0,19.45,39.73,70.06,1015.54
KRT31,7.0,707.96,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
CDC6,262.0,2418.0,574.0,33.0,3247.0,384.0,296.0,68.0,66.0,64.0,42.0,29.0,77.0,170.0,152.0,624.0,1010.0,919.0,168.0,319.0,494.0,37.0,915.0,0.0
MSH2,901.0,412.0,522.0,82.0,249.06,385.71,264.0,107.0,87.0,126.0,144.0,190.0,673.0,477.0,509.0,593.0,450.0,488.0,404.0,503.0,571.0,181.0,617.0,656.0
EPB41L4B,272.0,451.0,142.0,10.0,47.0,84.0,64.0,77.0,15.0,121.0,101.0,130.0,78.0,84.0,383.0,308.0,560.0,106.0,795.0,90.0,995.0,250.0,350.0,1119.0
PTGS1,227.0,140.0,102.0,24.0,193.0,119.0,184.0,149.0,80.0,154.0,57.0,104.0,33.0,0.0,197.0,0.0,0.0,42.0,0.0,0.0,5.0,0.0,143.0,0.0
BTAF1,355.0,338.0,254.0,125.0,172.0,572.0,193.0,102.0,105.0,88.0,132.0,180.0,256.0,171.0,184.0,206.0,169.0,404.0,344.0,158.0,588.0,225.0,191.0,221.0
TDRD1,1.0,2.0,0.0,11.0,0.0,3.0,187.0,51.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,494.0,54.0,8.0,0.0,0.0,0.0
SORBS1,340.0,284.0,239.0,173.0,92.0,187.0,111.0,48.0,74.0,214.0,625.0,254.0,116.0,294.0,412.0,133.0,35.0,94.0,0.0,67.0,79.0,300.0,120.0,472.0
BAMBI,1318.0,138.0,127.0,43.0,1855.0,1163.0,143.0,2.0,3.0,22.0,51.0,26.0,178.0,10.0,117.0,257.0,1402.0,56.0,292.0,68.0,7.0,217.0,63.0,162.0
IL11,1.0,3.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
CREM,318.0,822.0,562.0,352.0,416.0,768.0,651.0,151.0,291.0,144.0,134.0,180.0,367.0,283.0,303.0,350.0,490.0,786.0,196.0,1190.0,570.0,388.0,752.0,538.0
HSP90AB1,22476.99,48666.71,49162.99,6280.15,23949.98,31746.99,21422.86,14054.99,9981.73,22147.7,15413.0,11328.99,19088.99,16904.0,23344.0,15894.99,14299.99,26626.25,22128.98,25881.91,22111.99,22169.99,29626.0,17935.0
SIRT1,203.0,261.0,124.0,48.0,41.0,127.0,54.0,57.0,63.0,82.0,78.0,129.0,326.0,318.0,304.0,164.0,236.0,133.0,164.0,126.0,581.0,232.0,191.0,215.0
JAK2,49.0,159.0,133.0,34.0,25.0,95.0,55.0,40.0,84.0,43.0,61.0,46.0,114.0,120.0,209.0,50.0,80.0,64.0,121.0,148.0,279.0,104.0,177.0,120.0
IL12RB1,23.0,22.0,33.0,7.0,27.0,24.0,53.0,11.0,22.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
ABL1,459.0,245.0,275.0,176.0,208.0,257.0,219.0,14.0,36.0,28.0,56.0,54.0,72.0,110.0,330.0,152.0,171.0,76.0,170.0,168.0,72.0,299.0,890.0,797.0
ACOT7,108.0,577.0,456.83,43.0,724.0,1475.0,656.0,31.0,116.0,30.0,18.0,37.0,80.0,538.0,602.0,1142.22,99.0,3356.0,1251.0,408.0,293.0,113.0,315.0,67.0
SCD,596.0,342.0,1474.0,90.0,5615.0,3555.0,3681.0,1238.0,2743.0,4662.0,551.0,932.0,1884.0,8861.0,1477.0,2971.0,7483.0,1870.0,12642.0,2069.0,121680.0,12028.0,8864.0,8411.0
NRP1,315.17,977.53,500.0,372.0,456.43,318.51,835.05,378.21,655.53,688.0,665.84,788.23,32.0,58.0,963.0,59.0,319.0,0.0,119.0,1873.75,4.0,60.72,906.0,290.0
MZF1,315.3,169.67,66.0,42.0,275.73,187.01,108.49,17.0,5.0,19.0,26.0,21.0,23.0,27.0,83.0,52.0,198.0,8.0,78.0,230.0,3.0,105.0,67.0,281.0
CDC34,38.0,30.0,38.0,11.0,14.0,43.0,27.0,2.0,0.0,0.0,0.0,4.0,7.0,27.0,135.0,31.0,14.0,28.0,34.0,185.0,10.0,218.0,139.0,244.0
HCN2,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
GADD45B,71.0,325.0,197.0,803.0,495.0,884.0,227.0,14.0,65.0,14.0,107.0,55.0,6.0,6.0,180.0,250.0,40.0,360.0,138.0,296.0,27.0,215.0,451.0,245.0
MADCAM1,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,2.0,0.0,0.0
MMP11,215.0,205.0,864.0,13.0,5249.0,4786.0,5124.0,361.0,1770.0,201.0,460.0,332.0,2.0,52.0,31.0,0.0,7.0,22.0,3.0,0.0,0.0,56.0,337.0,97.0
SMARCB1,870.0,563.0,1468.61,187.0,1112.69,619.33,729.12,49.0,36.64,45.0,52.09,68.09,37.0,218.0,505.0,456.0,304.0,1118.0,223.0,624.0,37.0,483.0,902.0,1440.0
BCL2L13,329.0,371.0,585.0,103.0,404.0,454.0,285.0,211.0,179.0,246.0,226.0,234.0,198.0,613.0,1171.0,416.0,605.0,786.0,609.0,961.0,439.0,663.0,555.0,1003.0
GSTT2,0.0,0.0,12.02,2.49,19.9,20.85,2.02,0.0,0.0,0.0,5.02,12.27,0.0,13.91,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,11.73,0.0
OSM,19.0,43.0,33.0,7.0,34.0,90.0,2.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABIN1,209.0,157.0,369.0,173.0,741.0,802.0,290.0,28.0,35.0,58.0,43.0,59.0,14.0,77.0,322.0,147.0,39.0,326.0,24.0,16.0,43.0,498.0,91.0,78.0
MAPK1,493.0,740.0,1105.0,303.0,616.0,991.0,623.0,149.0,233.0,263.0,238.0,315.0,790.0,1321.0,2027.0,1776.0,2251.0,1059.0,1044.0,802.0,1284.0,680.0,974.0,1048.0
PRODH,26.4,3.0,245.9,20.0,192.27,1.37,30.53,1.0,1.0,1.0,0.0,3.06,0.0,2.93,0.0,1.19,15.22,0.0,1.08,0.0,3.33,7.32,1.0,24.99
HIRA,140.0,31.0,143.0,20.0,93.0,49.0,39.0,3.61,6.07,11.0,15.0,13.0,19.0,31.0,136.0,71.0,46.0,75.0,55.0,100.0,3.0,88.0,114.0,222.0
LGALS1,1771.0,5373.0,14968.0,4572.0,30078.0,22986.0,34073.0,9057.0,22389.0,15647.0,18277.0,30996.0,1205.0,18878.0,24535.0,30729.0,3258.0,25213.0,2411.0,57015.0,20802.0,22092.0,112765.0,17718.0
SOX10,933.0,0.0,871.0,50.0,2.0,3.0,0.0,0.0,7.0,0.0,43.0,0.0,100.0,39.0,944.0,803.0,21.0,122.0,0.0,0.0,0.0,0.0,355.0,0.0
SLC5A1,18.0,89.0,103.0,12.0,0.0,453.0,186.0,50.0,21.0,246.0,48.0,152.0,83.0,26.0,7.0,203.0,4.0,81.0,371.0,110.0,114.0,50.0,177.0,627.0
CYP2D6,1.08,4.0,30.55,6.41,31.0,69.52,78.95,2.0,0.0,2.47,1.0,2.0,0.0,1.0,1.12,11.0,10.0,0.0,9.34,0.0,0.0,17.98,0.0,0.0
XBP1,777.0,24032.0,4666.0,1737.0,21427.0,11260.0,1749.0,15399.0,1849.0,4685.0,5544.0,4348.0,443.0,20331.0,12443.0,1361.0,54029.0,18767.0,2789.0,19341.0,10964.0,12915.0,10304.0,15851.0
TIMP3,342.0,2075.0,1249.0,2384.0,5539.0,8252.0,4995.0,1584.0,5259.0,3751.0,9822.0,10617.0,6.0,467.0,2032.0,12.0,1329.0,1621.0,0.0,47.0,3.0,3.0,9097.0,0.0
HMOX1,139.0,924.0,450.0,321.0,374.0,713.0,357.0,96.0,116.0,75.0,91.0,51.0,7.0,7.0,142.0,221.0,65.0,1375.0,9.0,1276.0,395.0,182.0,3893.0,946.0
MCAT,46.0,106.0,117.0,53.0,93.0,103.0,74.0,0.0,5.0,9.0,7.0,19.0,9.0,111.0,150.0,56.0,26.0,179.0,276.0,104.0,47.0,183.0,19.0,254.0
MCM5,556.0,390.0,1036.0,87.0,913.0,378.0,563.0,139.0,100.0,77.0,102.0,120.0,20.0,82.0,82.0,462.0,177.0,468.0,26.0,53.0,28.0,42.0,217.0,160.0
APOBEC3H,3.0,10.0,33.0,5.0,12.0,18.0,29.0,15.0,15.0,4.0,10.0,5.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0,18.0,0.0
CBX7,38.84,54.95,29.0,52.22,38.0,58.0,21.0,8.0,6.0,14.0,41.0,32.0,1.0,27.0,16.0,16.0,15.0,9.0,2.0,6.0,10.0,28.0,13.0,12.0
PDGFB,79.0,442.0,328.0,98.0,430.0,323.0,488.0,35.0,68.0,51.0,70.0,86.0,16.0,158.0,330.0,140.0,324.0,291.0,141.0,235.0,85.0,149.0,119.0,375.0
TXN2,1250.0,2507.0,3184.0,1202.0,6010.0,4725.0,3739.0,1014.0,428.0,1114.0,1051.0,1339.0,328.0,2094.0,2686.0,5280.0,2688.0,6508.0,3220.0,3260.0,1642.0,1256.0,4816.0,4401.0
IL2RB,7.0,51.0,128.0,27.0,10.0,43.0,79.0,10.0,24.0,5.0,8.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP300,244.0,431.0,462.0,178.0,585.0,816.0,792.0,163.0,216.0,192.0,233.0,278.0,134.0,269.0,990.0,418.0,363.0,342.0,1165.0,204.0,367.0,561.0,347.0,270.0
HDAC10,30.0,30.0,33.77,37.0,38.32,58.67,6.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,4.0,5.0,0.0,1.0,1.0,39.98,1.0,55.0
SOS2,236.0,409.0,159.0,72.0,265.0,271.0,206.0,68.0,76.0,133.0,132.0,148.0,364.0,271.0,866.0,565.0,557.0,203.0,271.0,101.0,545.0,193.0,271.0,242.0
CDKN3,222.0,462.0,1023.0,102.0,1184.0,435.0,592.0,83.0,14.0,93.0,47.0,36.0,163.0,482.0,117.0,2641.0,1166.0,2029.0,866.0,3451.0,608.0,276.0,4519.0,712.0
CHGA,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
HIF1A,666.47,1168.0,719.0,356.47,1106.4,565.0,1006.05,288.0,1185.0,1081.0,760.0,893.94,1034.0,1176.0,1253.0,849.03,1712.48,723.65,3205.77,119.0,1637.0,581.69,939.68,1169.0
SLC10A1,0.0,0.0,2.0,7.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SLC8A3,0.0,0.0,5.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DICER1,629.0,1069.0,477.0,215.0,652.0,1265.0,645.0,141.0,188.0,469.0,430.0,501.0,577.0,861.0,1905.0,633.0,1202.0,621.0,1260.0,592.0,750.0,1897.0,1457.0,1133.0
RPS6KA5,120.0,429.0,93.0,197.0,131.0,693.5,135.0,58.0,54.0,136.0,163.0,174.0,47.0,52.0,430.0,150.0,256.0,180.0,107.0,266.0,169.0,287.0,273.0,406.0
PSMB5,3546.0,7636.0,7807.0,2202.0,15951.0,10115.0,12197.0,3654.0,1639.0,5535.0,3000.0,3913.0,2989.0,6063.0,8544.0,17573.0,12468.0,34150.0,19775.0,13046.0,7570.0,5085.0,14287.0,16048.0
YY1,1039.0,1219.0,1336.0,294.0,1001.0,884.0,831.0,156.0,163.0,331.0,334.0,295.0,582.0,1269.0,1710.0,1275.0,2478.0,672.0,1767.0,746.0,776.0,1977.0,1973.0,1727.0
APEX1,3197.0,3606.0,2420.0,815.0,6472.0,2524.0,3903.0,1181.0,621.0,2279.0,1516.0,1349.0,950.0,1713.0,2567.0,1878.0,2125.0,3187.0,2473.0,1791.0,1133.0,2643.0,4832.0,3311.0
CHD8,406.0,638.0,453.0,268.67,1341.41,968.43,567.12,112.45,144.0,251.0,226.0,216.43,121.0,346.0,855.0,461.42,552.0,618.0,768.0,247.0,217.0,568.62,768.0,373.0
PCK2,184.0,575.0,499.0,73.0,1251.0,1003.0,151.0,94.0,85.0,75.0,64.0,69.0,22.0,215.0,386.0,277.0,255.0,568.0,108.0,52.0,134.0,527.0,243.0,273.0
NFKBIA,1134.0,765.0,653.0,409.0,559.0,1858.0,380.0,103.0,463.0,259.0,268.0,342.0,427.0,331.0,672.0,492.0,1124.0,1089.0,454.0,3470.0,780.0,18592.0,5213.0,12706.0
NFATC4,76.0,218.0,203.0,153.0,553.0,787.0,1248.0,46.0,148.0,92.0,160.0,260.0,1.0,687.0,75.0,5.0,116.0,142.0,712.0,50.0,213.0,276.0,840.0,1010.0
PLTP,438.56,995.14,611.74,733.02,1091.18,525.92,1487.02,53.31,416.93,43.84,199.65,59.34,54.29,19.78,574.35,39.43,0.0,64.03,3.12,0.0,6.2,1.13,187.7,2.14
MMP9,110.0,222.0,271.99,21.0,146.0,88.88,665.0,197.0,26.0,2.0,3.0,6.0,4.0,17.0,0.0,10.0,0.0,13.0,0.0,9.0,2.0,0.0,166.0,0.0
CD40,14.0,146.0,108.0,152.0,118.0,83.0,348.0,256.0,140.0,40.0,81.0,60.0,0.0,10.0,216.0,35.0,0.0,120.0,0.0,1005.0,268.0,0.0,53.0,1.0
MYBL2,293.0,92.0,790.0,3.0,194.0,148.0,255.0,17.0,19.0,7.0,15.0,2.0,69.0,150.0,12.0,578.0,27.0,367.0,75.0,46.0,79.0,0.0,413.0,0.0
HNF4A,0.0,1.0,1.0,63.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFATC2,104.0,286.0,133.0,216.0,31.0,102.0,112.0,105.0,56.0,35.0,123.0,87.0,202.0,17.0,428.0,161.0,14.0,39.0,1.0,149.0,13.0,0.0,57.0,90.0
SALL4,28.0,10.0,65.0,33.0,119.0,107.0,146.0,40.0,45.0,104.0,42.0,93.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0,0.0
PFDN4,993.0,608.0,763.0,87.0,210.0,355.0,524.0,301.0,220.0,169.0,298.0,351.0,1067.0,706.0,1073.0,801.0,994.0,833.0,1082.0,2180.0,1175.0,610.0,2286.0,1106.0
BMP7,0.0,0.0,169.0,4.0,82.0,113.0,134.0,12.0,3.0,13.0,98.0,35.0,0.0,34.0,20.0,0.0,163.0,26.0,572.0,0.0,6.0,20.0,62.0,0.0
NELFCD,1958.0,1641.0,1438.0,290.0,3443.0,1094.0,1832.0,688.0,260.0,427.0,495.0,572.0,248.0,378.0,641.0,567.0,755.0,1567.0,791.0,798.0,324.0,705.0,515.0,727.0
TCFL5,132.0,94.52,35.22,26.82,28.2,106.04,53.79,23.0,13.0,29.0,23.0,28.23,56.34,173.0,207.11,8.0,179.4,86.57,148.0,372.0,178.0,93.78,98.0,73.0
BIRC7,0.0,2.0,1.0,0.0,4.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC25B,162.0,231.0,325.0,81.0,159.0,500.0,313.0,49.0,36.0,63.0,46.0,46.0,43.0,65.0,208.0,444.0,79.0,667.0,250.0,439.0,227.0,466.0,538.0,236.0
TRIB3,114.0,352.0,252.0,27.0,268.0,476.0,271.0,30.0,25.0,19.0,20.0,25.0,164.0,850.0,295.0,262.0,1320.0,1356.0,1435.0,1468.0,651.0,762.0,1640.0,1923.0
ANGPT4,1.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,5.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
PDYN,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMHD1,250.9,637.47,519.18,507.0,494.93,505.0,636.0,664.88,1131.0,251.0,386.91,186.98,155.0,108.18,191.0,115.0,80.0,79.0,56.0,156.0,545.0,333.0,515.0,117.0
JAG1,929.88,498.0,182.98,221.88,88.96,235.91,267.0,104.0,435.0,136.0,211.0,291.0,362.0,76.0,890.0,22.0,11.0,85.0,113.0,183.0,371.0,138.0,246.0,71.0
E2F1,149.0,62.0,177.0,5.0,70.0,86.0,58.0,5.0,4.0,2.0,2.0,2.0,4.0,17.0,1.0,114.0,17.0,88.0,33.0,13.0,18.0,0.0,140.0,6.0
MAP1LC3A,70.0,110.0,57.0,35.0,7.0,17.0,12.0,3.0,0.0,3.0,8.0,5.0,10.0,34.0,25.0,23.0,0.0,0.0,9.0,1163.0,3.0,111.0,218.0,1155.0
ZNF516,323.0,322.0,208.0,24.0,230.0,117.0,75.0,52.0,28.0,214.0,184.0,319.0,175.0,97.0,259.0,65.0,143.0,81.0,46.0,40.0,193.0,337.0,361.0,233.0
SMAD7,221.0,303.0,675.0,73.0,153.0,226.0,118.0,34.0,58.0,38.0,60.0,101.0,40.0,41.0,178.0,98.0,69.0,51.0,115.0,229.0,49.0,162.0,245.0,4.0
LAMA1,6.0,11.0,58.0,76.0,55.44,33.0,55.0,5.0,19.0,9.0,18.0,17.0,9.0,3.0,170.0,67.0,13.0,6.0,0.0,0.0,0.0,0.0,115.0,0.0
RBBP8,775.0,489.0,599.0,188.0,125.0,327.0,133.0,705.0,261.0,605.0,683.0,658.0,736.0,1260.0,1234.0,1092.0,206.0,1375.0,250.0,2763.0,2379.0,956.0,1198.0,778.0
STS,6.0,58.0,65.0,76.0,28.0,45.0,87.0,19.0,43.0,32.0,89.0,34.0,14.0,37.0,261.0,204.0,141.0,62.0,68.0,187.0,548.0,119.0,234.0,305.0
ATP1B4,0.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPX,37.0,56.0,139.0,425.0,271.0,110.0,336.0,18.0,41.0,66.0,423.0,87.0,15.0,1.0,311.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,2018.0,0.0
XIAP,527.0,691.0,406.0,182.0,400.0,513.0,465.0,186.0,176.0,215.0,231.0,198.0,265.0,660.0,761.0,304.0,715.0,345.0,1234.0,612.0,665.0,868.0,816.0,924.0
F9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SYP,4.0,0.0,9.0,43.0,15.0,170.0,6.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,9.0,43.0,1.0,44.0,4.0,5.0,0.0,16.0
ELF4,80.0,86.0,94.0,65.0,53.0,147.0,95.0,26.0,37.0,22.0,26.0,32.0,30.0,38.0,61.0,142.0,66.0,86.0,121.0,123.0,87.0,47.0,206.0,491.0
SMARCA1,683.0,1026.0,305.0,141.0,67.0,265.0,140.0,39.0,84.0,239.0,125.0,243.0,822.0,47.0,928.0,185.0,22.0,138.0,4.0,133.0,323.0,1067.0,251.0,359.0
RBBP7,641.58,1242.6,1543.58,291.0,2247.75,1746.82,585.0,2074.0,167.0,455.0,335.41,506.65,589.5,2642.9,1339.0,1222.55,1027.0,2316.0,638.65,6166.83,1930.62,1434.55,2382.19,2176.0
FMR1,476.0,504.0,231.0,118.0,174.0,340.0,256.0,190.0,170.0,115.0,174.0,169.0,726.0,424.0,584.0,430.0,510.0,458.0,624.0,1578.0,1293.0,490.0,1019.0,913.0
PIM2,77.0,91.0,922.0,51.0,73.0,104.0,80.0,53.0,151.0,99.0,77.0,31.0,19.0,96.0,12.0,9.0,18.0,132.0,23.0,376.0,115.0,124.0,182.0,411.0
RS1,3.28,0.0,0.0,0.0,1.14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK1,3633.0,7407.0,5503.0,1239.0,15048.98,5863.0,16649.0,3006.0,1816.0,2793.0,1520.0,1670.0,2847.0,1985.0,4874.0,4075.0,3960.0,13089.0,8464.0,5793.0,19485.0,2097.0,5861.0,5608.0
GATA1,0.0,2.0,0.0,2.0,13.0,5.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS3,3.0,0.0,3.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD40LG,2.0,8.0,11.0,10.0,3.0,8.0,11.0,2.0,8.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP1,997.0,6160.0,3944.0,8337.0,10883.0,10189.0,26511.0,20244.0,11381.0,4260.0,3365.0,8797.0,559.0,12700.0,20241.0,2908.0,7056.0,7766.0,3942.0,16193.0,830.0,8724.0,49767.0,17501.0
KLF8,351.0,139.0,287.0,71.0,77.0,259.0,123.0,36.0,41.0,34.0,206.0,152.0,155.0,131.0,357.0,187.0,56.0,7.0,50.0,64.0,1.0,38.0,172.0,10.0
SYTL4,51.84,437.58,113.24,122.21,170.9,373.7,50.9,196.83,65.89,77.27,123.08,141.87,43.89,200.44,283.42,261.55,156.0,109.49,1.98,194.53,557.75,55.0,112.94,80.0
TNFSF13B,101.0,292.0,361.0,139.0,111.0,370.0,522.0,170.0,245.0,37.0,79.0,99.0,24.0,16.0,35.0,6.0,7.0,20.0,25.0,51.0,6.0,27.0,87.0,0.0
