genename,rep1_T1,rep1_T2,rep1_T3,rep1_T4,rep1_T5,rep1_T6,rep1_T7,rep1_T8,rep2_T1,rep2_T2,rep2_T3,rep2_T4,rep2_T5,rep2_T6,rep2_T7,rep2_T8,rep3_T1,rep3_T2,rep3_T3,rep3_T4,rep3_T5,rep3_T6,rep3_T7,rep3_T8
glnD,126.8784938,172.8844085,140.5266626,154.543959,167.5693743,152.5525322,170.1666886,233.5343396,159.050881,125.7277959,118.1411418,155.9735943,187.638596,186.6740711,174.8550482,347.8850663,155.2506578,137.9350378,169.3721281,155.7324284,190.5365376,186.9617181,190.9234714,341.5496759
inaA,38.99041712,33.24881288,48.59576759,49.16231893,52.74884463,56.39070901,52.05853845,39.44821869,29.88687177,28.59463852,34.86099478,49.01536468,50.0675693,44.78721542,35.96754981,47.06639788,26.0500696,21.83808248,37.68738885,28.14900982,38.19504756,39.25904734,36.3473591,47.57676373
fadD,46.32424124,40.50170329,49.45585136,66.99561085,91.92282287,107.5671534,97.36501911,87.40408956,51.92551568,36.91429615,45.88104976,48.56333039,56.15106507,55.25744402,56.56244388,65.95145507,27.05110623,29.03938435,30.92064491,28.51706036,48.80168507,52.07492886,60.78107899,57.28899297
acrA,287.1775812,283.9949078,251.2816351,241.9828333,206.8291486,215.7893289,255.8384647,310.3656058,271.2848083,249.5605462,189.2098522,190.4627286,217.0358998,190.530022,212.0679522,362.2379289,258.586392,245.500208,233.2861061,166.6306721,198.8167032,201.1109555,231.7630116,382.1592941
acrB,521.9039808,529.2203245,542.2877815,564.1251035,540.5590337,508.4880592,525.599798,550.6386325,555.9075214,455.5658808,397.0557495,412.2299799,391.0328968,338.997623,352.7649682,567.2021236,388.6158973,394.2325034,382.3154853,317.5840668,316.1292693,369.8238319,379.3274605,553.9661605
mdtD,24.45491679,23.80956264,31.02797455,37.34030919,44.73807549,46.12938972,35.58335933,39.91723911,24.63081204,35.48982714,38.10742716,33.7184845,34.39358924,27.2254182,37.95974275,23.97982555,24.39963235,26.21585575,24.07432879,44.58668377,27.90157293,37.70271591,27.73022337,16.18026362
yacH,10.69292519,11.9823809,10.46790762,14.12681791,18.67802001,17.81697037,14.70082476,25.82160251,14.27598875,15.89037638,14.66481798,15.50370908,14.03627655,11.56822022,18.06630012,18.34102915,14.69603196,16.82831606,8.884013857,14.85644006,13.09349454,15.83851,16.51046139,20.01453043
chaC,51.3014804,53.93592141,53.77400371,61.87501338,71.46621652,75.64026425,74.50323194,46.24936454,45.50262983,39.55831427,54.81488857,68.93318223,61.23747684,52.13823069,51.07941393,34.33841298,33.12623856,43.02667401,42.23025532,31.16218536,39.41301585,45.81843849,48.35228778,30.72515272
yiaG,242.2870872,223.3776352,161.6811588,129.855762,97.78850208,97.36366794,101.6829857,109.9491293,325.2965161,256.6073006,139.2618711,151.4774829,160.5122294,155.0391875,137.7903046,160.3815549,460.0486607,447.6212931,341.5772868,249.1858065,284.8389094,239.12124,196.798318,251.7965505
mdaB,1658.125378,1892.486406,1034.279078,678.4112339,537.3291906,567.1697986,589.6025793,820.4114224,2224.969955,1771.0819,858.4101269,683.6092481,1022.342866,1069.103725,1041.618554,1668.451876,3437.336462,3670.797915,1998.319955,1109.138911,1202.020332,1011.279343,1119.151745,1707.002332
ybjC,2952.535831,3333.297038,1699.943352,1349.259358,1264.87004,1204.097716,1380.988757,2339.425944,3805.510382,3133.264603,1581.691538,1434.505723,1148.393991,1177.226521,1158.528771,2329.422035,3384.200634,3401.002294,1900.523084,1204.299969,1272.186113,1266.869901,1488.962514,2602.583903
micF,8.246167055,3.959612968,2.360476974,3.058212635,4.305130381,2.55589281,4.276908932,13.45017843,2.572837773,5.335287161,8.084958055,6.386070809,3.228403267,3.026682036,11.4477248,4.837013379,4.359050832,3.192597925,5.05343691,3.093796093,5.119545426,7.829721303,4.610634184,7.424569301
ybiT,116.6646537,119.3272634,135.4854006,158.8633286,169.862894,179.7230481,197.6877108,146.4506804,116.1981068,100.919373,114.4071821,151.5732189,141.3968962,128.0948083,122.7663598,117.9433817,91.77067599,85.25649829,104.4085441,102.1626292,132.6430171,132.2859344,143.5527641,130.4788534
ybjN,165.2003746,156.6426061,191.7729091,142.1745511,129.0049733,126.6703139,154.1889776,79.93052452,172.6735269,151.3262341,152.7686075,175.2716199,285.2911794,272.7287573,234.6144947,198.7619159,249.6814492,290.4234565,284.4431014,218.4483203,260.0772812,250.6770714,232.6065989,234.5453969
ydcL,45.96831893,50.03631912,76.45737917,68.23625163,58.85048539,55.30851799,59.69152842,48.47346308,38.74426114,43.61213303,58.30094846,59.4298641,119.7287788,112.7713924,105.9366801,112.6243963,66.59553571,65.80562744,150.9248167,93.87615854,115.8566886,113.789942,95.62838113,130.3167383
astC,57.8077468,79.96479424,112.7350905,123.9716511,125.3840042,121.6214521,114.2154216,178.15131,86.20819101,72.40648369,81.71532438,99.26607266,120.0885634,141.0446905,122.8072345,207.4219488,107.632375,75.65502239,131.6221427,141.73114,167.5964224,148.2973589,149.5170725,250.1962561
elaB,65.88279087,73.33209915,95.91402645,78.07132716,63.02146171,60.03554801,63.64353673,59.28213071,82.16033617,59.85294293,84.84613276,97.25032816,64.63009793,58.5076433,50.96465616,54.24194733,80.11413743,75.33132825,114.2740593,77.87997301,81.60986777,63.05710647,62.34300996,67.42484836
yhbO,13.77374743,9.431721042,6.750303526,9.313887171,7.898100125,15.411354,5.174956583,8.604040351,20.14057103,12.21300692,6.453872356,11.606396,6.258856823,3.385665091,8.325767411,9.776335871,11.91395866,20.44502852,7.761190781,8.592566792,4.980590597,8.114890675,8.948725923,8.364217058
yhbW,43.89572185,33.8689555,28.45629279,22.60360057,24.08268232,20.5190898,20.12914021,35.87037712,34.14967142,38.24430469,34.13001438,26.89485095,16.89003109,11.76706285,17.849442,30.19928559,28.03844801,28.90254796,22.80735201,29.13709793,17.8250981,17.49722209,25.58652153,30.33445292
aroF,2183.539747,1581.459975,1082.588771,898.4355789,506.0501962,374.627829,340.9279772,232.2362099,1428.749069,1240.039664,937.490403,803.0298156,512.611296,358.7124567,305.5527249,244.878133,1437.890557,1265.885895,871.7038858,1227.84079,347.8750183,343.1721303,282.5045392,288.5763343
aroG,542.7100283,499.3966406,732.8953634,581.034968,544.8320494,659.5185421,853.2466282,2063.761062,627.384545,629.720741,570.7147698,453.5632799,380.6571779,355.9448583,468.0718672,1493.000537,369.4854348,350.3903642,503.1391954,312.2878164,441.7910598,470.5265369,630.8900929,1350.215458
aroL,7837.920086,11061.84114,15079.95268,15157.23096,15629.46758,16052.54216,19754.56455,18338.69084,7759.651885,7342.471067,12707.79243,14505.27252,20605.32267,23918.17483,22313.83217,28947.99086,7409.001283,7366.760096,18683.91911,16994.47029,19338.44164,20293.40437,22885.63262,25677.87621
aroM,1232.383094,1724.299962,8034.332156,8963.399469,10251.29243,10952.96548,11873.43434,8225.100526,1053.027315,1085.398114,5332.676495,8207.898601,14422.84933,19819.91418,16976.47324,17550.27397,1110.597124,1378.017503,8318.794638,12250.90522,15973.08124,14458.98577,15009.74168,14997.85271
aroP,587.9602839,784.7737841,822.4025893,558.3188596,374.5616057,336.0395404,275.6686222,242.7307717,630.6957347,590.8235663,668.8917511,530.5509037,487.0732145,403.836481,320.6105303,302.0869374,669.7620973,570.2225565,803.5436548,504.8059467,467.9814519,379.5081344,333.1302009,348.4918221
folA,87.62595485,96.26839352,74.50709594,66.49569309,62.08426689,58.12197896,50.28861329,46.64431688,79.36345317,71.05292475,71.62262447,67.98110071,37.77341667,37.04935912,30.73626389,30.39419422,48.39462857,57.02727401,60.87063785,54.93427545,44.04109744,44.14689991,36.99538622,33.42364457
mtr,35.81181801,32.94793664,20.73822601,32.04110646,38.2344067,45.80479769,50.16242888,239.8346533,35.34284264,35.22509488,15.73409974,27.19711055,24.89118705,21.76455779,30.5659519,178.1996789,23.80158332,24.83516527,11.41737289,18.53976575,23.72126958,29.34212302,28.74123886,174.2473455
tyrA,2473.114225,3138.659841,2462.376528,1719.014095,1175.557499,870.2760444,927.7121698,405.342404,2507.293271,2223.057082,1922.313617,1440.692607,1055.487602,888.5806372,680.5530812,424.0122485,2263.669805,2248.508963,1910.41656,971.6675373,815.6526062,702.6239465,601.736032,528.5033409
tyrB,514.8664154,413.1177504,238.996806,147.1720849,106.4613189,86.35702757,94.36997555,326.3772869,493.803669,412.7830932,222.5412393,127.9367778,69.25898111,45.56404238,42.53241325,154.1641357,197.6729788,180.5973085,109.3338406,73.21347749,60.65651711,54.37213721,63.07829923,226.3278271
tyrP,20.23865065,20.02211961,17.73194442,17.89540457,14.75844989,13.0463418,11.81244139,15.16683973,19.65842684,18.06858046,19.61018044,17.94604576,11.65091608,7.47102367,10.7710196,9.715509751,16.17694446,19.36510312,13.73716631,11.5599432,12.29099432,11.82174743,9.883757614,17.01537101
yaiA,708.511461,956.7925603,2918.558945,3445.846,4196.670618,4414.357477,4153.578425,3658.804336,510.5313182,547.2761041,2532.789163,3417.873312,6352.804302,8924.623676,7220.26023,4807.103183,530.6886685,591.7988632,3483.551528,4090.739332,5670.466595,5792.784175,5220.48138,5223.672688
asd,1960.861426,2317.585167,2291.828565,1842.538271,1478.295945,1235.729092,1444.113772,1673.190427,2684.315303,1841.304173,1803.359778,1803.846313,1107.459185,1051.797177,771.0524763,1737.656338,1436.058303,1466.021275,1628.642022,1309.047417,1117.233604,965.4347028,1085.751796,1957.050352
dapB,1388.832241,1235.206097,887.0273004,607.8517438,375.9533304,340.6338119,349.1353671,448.6704214,1460.54522,1236.746903,705.5336964,551.1479641,355.0247861,244.7290819,275.3261957,550.1286591,856.1265057,837.3129438,594.5284018,377.3864816,246.0281005,241.0197274,245.0082753,561.0772162
gdhA,7806.919971,8183.51148,5440.490324,3676.188832,2119.194669,1726.201351,1524.509829,1861.246711,9466.224871,7656.703866,4231.084911,3245.51733,1887.263512,1194.151359,956.8502066,1853.745584,6529.351056,5688.246326,4117.420745,2166.901619,1810.438601,1269.63365,1197.438718,1962.712918
lysA,110.3783444,127.8978508,70.34369912,29.91510956,23.67319702,20.62918582,20.58695602,29.43910337,100.8727555,111.1838649,94.44094557,46.84177645,23.2012586,15.42163163,18.40587799,17.90968599,90.56382756,75.79163739,51.98871069,31.32850218,15.39829772,15.05778919,17.57354316,16.78368094
lysC,3678.150309,4473.878912,2612.214784,2050.588702,1417.540333,1073.480356,1055.399253,721.3458996,4700.424088,4014.947255,2149.590884,1964.489906,1254.276598,1021.275811,763.6183819,825.2290587,3031.948992,3195.576212,2229.199101,1233.404041,1011.386796,805.074007,793.4152106,708.2997685
argO,55.3730862,64.94481806,94.1107943,137.3073809,139.7159764,135.9588137,123.9147896,117.1648204,56.76777907,60.47701854,67.55584897,100.7718778,83.4267616,88.79974744,78.75303276,96.06758684,56.90006574,38.17579696,68.88472251,78.70831916,94.30332329,89.23164998,74.48899074,95.54978021
lysP,594.7667516,525.9270464,249.7854143,190.44764,156.0262531,146.4315762,137.7660372,187.7035766,566.7492326,524.5276292,248.6167665,187.1049517,167.0398437,135.661133,115.9474484,228.6915579,358.8255318,443.3916667,183.7997172,121.455474,134.1099602,121.5034295,99.10222937,206.0841536
acrD,43.71068689,59.77387539,80.7755429,72.71845742,78.7954966,93.25749388,88.25734272,92.16444219,38.93887032,46.45123442,69.89602358,64.41850322,60.12135896,65.02078419,75.22818803,55.24087411,34.51677631,36.72845119,55.77451216,53.30450126,70.09386134,69.32421246,63.77140277,68.63100096
cheA,5330.528789,6148.763167,5798.370049,6834.501938,8151.032053,8541.861613,10240.76567,4199.331296,6361.583273,5275.766789,4551.691756,5311.565354,9534.375065,10652.41139,11572.30258,7426.859494,6289.349757,6377.646684,5779.476402,5293.766222,8707.200208,10357.25221,11670.42651,6829.643396
cheW,2515.356764,1945.654479,1734.078668,1518.670706,2074.991287,2178.651442,2635.540078,1386.169395,2609.267064,2427.47564,1525.412842,1597.68326,2972.577324,2726.29845,3839.157699,1890.634825,2754.59918,2985.719493,2000.064367,1460.850313,2795.642825,2848.918966,3187.986528,2585.801606
cpxA,271.9271245,324.1603281,281.5825822,357.7659273,417.6054385,451.0323716,538.5346312,280.428818,308.9342524,290.3211724,240.9967573,363.4952936,487.9184211,637.5491758,570.3533402,481.8064099,321.0822871,338.4282932,326.9821031,318.6436879,455.7035735,515.6989903,562.1572805,384.7491437
lpxD,1254.366751,1001.131294,1101.223351,1036.819665,1010.784572,1092.641614,1149.852311,634.0558573,1244.558881,1059.026056,898.4314859,1131.327756,1982.283839,1746.351902,1907.514343,1588.540438,1466.54541,1541.560196,1681.875449,1194.727507,1745.859609,1847.296876,1819.005871,1397.988534
hha,4710.327308,5728.075911,10259.33257,15091.8559,19099.79897,21333.80045,23127.506,11574.05934,5446.974196,4625.381989,8518.278933,15614.81885,32505.50541,38601.36507,39246.22325,26226.29061,7461.617464,8031.855026,16148.98499,19290.59994,31517.05874,32780.65662,29066.43363,22808.94905
degP,36.72059314,40.68834667,66.01249555,289.3784302,418.0851287,409.3153255,402.2048822,118.7914278,30.29038828,39.92484757,60.97467632,219.5665555,412.2079639,409.7966016,295.4725695,130.4796447,38.01520361,33.08248406,49.39998767,123.898252,248.3389995,268.8252165,252.6195987,112.1951501
lpxA,3990.935009,3682.212587,3092.642831,2920.720873,3097.909862,2834.952405,3501.683242,2435.680728,4403.931687,3125.117882,2384.653411,2882.26812,4435.819026,4654.713183,4682.427819,5610.128812,3812.493087,4854.174052,4728.483766,3758.486387,4642.23704,4264.168118,4938.918107,5336.197845
motA,3869.458789,4822.46261,7008.435818,8742.569079,10826.46392,11683.69083,11609.52369,6356.455133,4053.657008,4021.075858,4907.50183,6529.722242,9663.297139,10523.22642,10678.6605,6266.814707,2605.277518,2301.231612,4157.240579,4756.43496,8513.413692,9454.659425,10874.5799,5144.576053
motB,5728.672216,8530.615762,12746.37636,18891.7752,22265.74456,24274.59834,29439.43784,9514.674395,6962.804629,6196.8631,9244.688565,16150.10869,33183.75886,39158.1006,40394.68665,22085.33285,9340.066994,7874.23725,16438.81286,18908.40116,30289.40001,34329.96761,37424.12066,20381.83349
ompC,1911.691194,1900.831039,1310.01991,1108.91957,736.0148149,808.5534024,776.3089696,466.0212067,1981.192659,1606.699286,944.3903609,963.7148098,610.6488659,502.4112744,469.8196421,448.9263403,1514.753305,1505.608865,969.1731347,544.4260742,688.6276342,661.1030188,514.1979424,451.7682226
ompF,1415.45884,985.7788449,975.2650802,892.84468,596.5013818,527.2048088,494.0904051,266.9889,1399.014525,1183.045578,803.8179532,866.7845803,662.5213489,456.2191061,367.5123147,445.8140133,1230.707317,1222.76275,836.30359,505.4377379,451.7756558,426.5248068,392.3072148,330.5432492
ppiA,2870.193036,2511.355842,1651.951511,1509.118147,1482.025187,1503.756114,1436.338453,2010.452431,3280.928639,2645.477226,1528.401111,1313.086128,1361.4387,1444.226216,1282.144227,1993.103418,2247.371895,2487.900416,1592.623591,1102.623899,1452.374049,1346.738583,1420.129891,2146.889627
psd,487.5769512,451.6529013,748.8292828,801.8574342,894.5122957,917.2259291,944.8385019,790.3469702,432.0309267,419.1670358,574.7172448,779.2314153,685.4780873,614.2273751,622.8250125,734.7593578,342.8834026,415.6598658,564.0584829,502.4336629,615.2014001,599.607627,595.4352492,847.4354375
rpoH,673.4232887,854.2871892,3333.568413,5073.989073,5076.199796,4164.703355,4071.893821,2806.076276,891.6010791,702.1413014,2549.985753,4453.434086,6639.990414,6630.989061,4651.255232,5759.042843,881.721526,892.8830709,4437.959782,4658.868618,6013.814074,5310.578637,5073.57581,3939.982712
sbmA,57.89420402,75.03791561,91.45370294,121.1074347,103.822287,110.6528602,121.8161848,96.05880877,49.94133642,47.45408275,73.76919489,83.33515875,85.12502198,84.90036811,76.78714646,95.23070751,42.30876989,41.29845244,63.87628761,71.69753686,67.38397827,79.97111379,72.49021402,85.62433353
slt,89.11547799,87.96048015,73.72068262,79.95723312,75.64895352,67.76707671,74.00125273,77.86704948,95.10794998,79.76807598,63.57405478,72.1185282,71.13388186,64.97385417,52.36244752,73.61010008,84.010247,78.29840685,62.95208324,67.50240812,67.46904469,58.81550914,60.48623314,78.42120753
tsr,586.1079019,461.4533911,463.4849908,609.2163959,614.8472899,694.2128971,867.8936267,1102.848477,513.9441523,541.8232313,418.7529379,710.4739876,642.1708129,653.9109658,732.822501,1108.418394,477.2741811,551.0208162,514.0496848,427.7117799,693.7127619,779.9383326,846.1802864,1285.718327
ung,296.594887,411.6146723,278.6856368,178.5340091,154.2467481,142.4071314,145.2441895,203.5379202,461.1664815,335.6355945,215.6210412,172.4446738,131.5997589,118.5257063,109.7590998,230.1587665,316.1587715,277.991216,225.8053863,124.5899846,156.6670873,111.6875315,121.6042608,209.19664
dsbC,506.6611892,629.9954312,557.2738372,654.2861472,724.0866784,689.6450421,822.0050624,896.081733,547.3924177,456.10276,413.7487331,508.4525701,840.8490751,980.0871773,949.9831987,1475.451342,625.3769681,722.0236458,736.4486805,739.0936737,955.023775,1021.51065,1157.588466,1655.320192
yccA,493.461868,502.1036253,1250.668117,1855.305245,1961.198274,1850.462701,1943.49842,1775.757403,509.0893471,398.4454613,953.2225372,1523.922564,1344.766859,1262.986208,1206.855328,1475.02972,242.6125929,242.3746833,695.8739796,902.1139346,1171.735689,1209.135423,1105.313629,1499.953388
fabZ,2525.56561,2272.488974,2099.698082,2190.890604,1985.135522,1837.556024,1992.898036,1467.856933,2618.711339,1860.241222,1778.636523,2115.33216,3690.189625,3636.554541,3593.126008,3659.16486,2968.839974,3370.909939,3731.611871,2624.515155,3438.305922,3149.62902,3646.737083,3543.443452
dsbA,734.6579375,702.6335818,599.7366973,906.831922,1091.046373,1277.530678,1110.908311,825.825713,728.0284459,564.2156155,415.5696159,674.0466214,1104.633219,1239.239014,1091.41714,1020.298565,616.0729386,666.9836681,408.9095607,600.9710379,861.1706174,876.0989791,862.0356392,888.2374163
csgA,19.76052804,14.00028395,10.35214502,7.283151054,13.07654315,12.36497246,12.18500232,26.02577822,20.46711191,23.26178965,14.26049955,11.98983656,4.632800784,8.298377781,12.29637579,12.31657157,22.06183778,25.03702314,10.35152699,19.85152441,12.38068921,14.06350959,16.29788809,15.15041293
baeS,81.43964597,86.0244332,81.3419394,87.76030745,92.77522957,81.06678039,71.54212496,63.97724602,82.42867274,78.20945569,47.79642839,75.03732228,75.80987503,46.19662352,66.76786474,54.12314322,57.06157625,65.54330595,72.72827272,49.64467915,73.24091318,72.83826055,70.02176176,52.47894598
bacA,210.0804917,218.1302613,142.9363415,136.4977636,137.9466538,141.1152002,169.6889143,123.6359552,246.0777767,191.6704334,128.3116086,159.6506174,101.4487521,133.2812585,138.1466688,117.9356251,166.8107234,169.0931287,126.5267902,102.9690857,110.0863773,127.648534,135.6384806,123.3350596
yidQ,32.49634972,29.5053224,23.82763311,27.39290149,33.02581047,39.91242816,46.27422924,34.51100322,29.98295574,26.74014943,22.89904404,26.75956655,23.09103623,18.16965539,22.61105132,29.93988183,21.37660377,17.88370774,18.90894946,19.43710151,19.31313539,24.95866769,24.61506072,24.57190132
yebE,65.32205747,82.68676737,662.7000025,2158.313914,2714.061945,2425.218462,1883.654087,559.304288,57.85092076,83.72318687,426.1919923,1618.752521,3198.526541,2999.16389,2041.05521,738.4401921,77.68302305,67.66464115,619.4368684,1463.860049,2303.624414,2050.557483,1624.744529,727.6635898
rpoE,2215.320951,2392.605564,5346.972969,9572.144975,11421.0031,12784.27576,15043.52435,10186.09609,2196.981945,2158.933011,3803.743835,8859.444481,15804.66792,18566.16468,19021.3351,20100.35465,2878.84347,2853.095882,6683.240159,9982.560703,15996.26289,18407.70833,19356.92534,16966.98829
rseA,5766.029758,6829.935771,11662.12428,26872.35138,32402.39034,35001.72275,41811.99338,34699.56082,7541.099531,6845.027253,7648.503396,24432.70907,45075.02978,48108.55097,49472.2493,71847.42464,9461.144539,8531.739257,15129.82946,27635.10754,44732.32391,49909.76479,53610.70437,57987.5133
rprA,5.161003453,4.538923315,7.43732006,14.36588906,24.61920038,37.32896146,28.46130028,39.36011412,6.756781296,4.35969241,11.0176741,8.766733568,11.13171485,14.3568978,19.00570916,6.881803496,3.828697065,5.589946727,4.856546678,3.296887935,12.18225826,13.38242999,8.201689086,6.590404514
yaiW,183.0860084,200.8097473,197.5545404,209.2946572,234.4385157,229.1220187,190.4724239,183.0598295,202.0210392,194.7557118,164.6282646,149.1995596,209.03489,213.1842313,205.9432574,206.4740311,163.1566142,162.735416,165.2529493,134.5198602,118.4783999,193.9658561,186.4021133,194.7288776
ppiD,688.7532654,659.7165149,572.3159524,506.9744172,442.523377,440.6664675,469.4569136,441.7309085,622.1254954,568.9215165,471.3566268,488.2539598,597.1073539,544.8597313,524.0070978,687.8471006,607.9367651,617.4217525,681.7266901,422.1152553,519.256242,478.0338264,492.8393897,627.5714429
csgG,31.01197604,29.3280029,23.23589014,16.77631909,19.48689592,15.82507935,16.93395368,30.70595684,27.80774433,38.80517112,24.73394023,18.02133013,18.6411589,17.79589227,18.95004337,20.25990566,43.86529355,32.75033806,28.21779817,26.10874977,25.0435651,20.36125682,14.53529996,22.57186767
csgF,68.53309578,78.5872836,53.9539992,27.36875024,19.07082103,16.48257802,17.52377125,22.10306156,89.57519445,64.99883671,42.4715721,33.62183335,35.95819108,27.99148291,24.55031015,30.34145571,192.4558063,125.5420885,132.3843643,53.55255025,46.85984295,33.67812889,29.36015122,44.02363068
csgE,86.91636305,121.7401645,77.46799735,49.42015769,33.2436801,27.99601619,26.21113349,25.59154887,134.9255027,98.51516738,57.65683652,49.3588396,49.78188338,32.40826354,30.30085531,34.19948277,216.433114,161.2703393,143.57682,70.92528815,60.98909224,43.90544115,33.64793841,61.95611531
csgB,4.263593002,3.922419576,4.033033396,3.039132924,2.472496189,4.577632305,2.427924767,3.994718798,4.915689464,4.038784315,2.864180315,2.727970057,2.26326389,3.06901548,2.02643808,2.672689467,2.526341412,5.299592336,2.160757422,1.750787637,2.157087417,2.194140595,1.963394106,2.4809794
csgC,5.588415088,4.197909804,2.390132138,2.994189692,4.804149496,10.26396125,4.742399496,10.55951183,6.201318496,4.40418245,5.938534627,5.74664275,3.377270083,3.477633608,4.078876526,4.414559191,5.705895599,3.539848359,2.796129847,3.462749259,5.871102824,4.989733892,7.402262036,6.076424045
spy,7.42047433,12.45792222,7.807114308,11.11125984,15.86230742,19.93532334,22.75318556,22.56677379,15.74109736,5.44982659,5.136369523,9.704957958,11.12507994,13.92804154,9.995376516,35.90362721,6.001645046,22.60393098,8.48633999,7.664455193,6.343402091,16.63346921,13.41077952,24.92919715
mdtA,56.96724192,43.96542868,32.32688415,28.98995192,31.5617664,33.72670261,30.47938269,49.27979861,53.01568418,41.09347711,28.05503893,32.84918919,31.08119926,21.39185603,24.6845914,41.99934855,38.95278983,46.30358004,26.03389484,33.40851433,31.75175,33.76258537,33.45479873,59.44624644
mdtB,12.10932112,8.094583483,10.48576151,9.56575424,10.70699877,8.455160471,12.69123607,16.86921005,7.269541837,13.72196644,11.46146409,12.32292396,8.536190698,8.131137597,9.330876358,10.864679,17.39219456,11.66306345,12.55615904,28.1321036,8.201074284,8.863974792,16.09826295,11.72985273
mdtC,25.73408276,16.92386527,22.78125194,26.30277111,29.97393465,33.99190636,29.29777506,27.79957251,26.53751256,24.83176896,33.15870418,38.78598689,29.6878866,26.66567856,36.41150856,20.69469168,24.88717776,35.50193435,19.86802284,47.69558796,30.85589588,30.04673012,33.46393973,19.14383784
rseC,374.0533492,473.8412343,1087.503659,2033.156834,2926.729263,3506.604245,4126.221043,1392.58405,301.7245929,259.2596976,801.6099472,1915.8911,2781.647235,3599.551486,3483.609937,1874.053413,239.516142,236.2036897,799.2853058,1260.946833,2574.121092,3134.779838,3037.113241,1454.337032
rseB,211.7132059,260.889942,423.7365714,908.9584337,1190.490054,1295.53399,1307.783613,558.4534732,211.0238288,173.7026974,303.0083972,734.4405835,1193.290801,1518.277249,1664.125582,899.6990816,167.9359533,161.8958531,355.6496612,562.4751926,1040.585345,1227.488968,1281.540354,664.1159471
yqaE,5.534442326,5.480226876,4.854169214,4.976189632,7.457591085,4.536971819,7.429986694,5.661564842,4.562380761,5.334972487,6.490798978,7.290404857,7.536260378,4.438992786,5.297425846,7.364666315,3.047973627,2.956355785,5.045784496,4.396981426,5.480383732,5.260136258,7.675752117,5.738444021
yqjA,49.41545195,41.35425636,99.23518473,177.5686822,201.9863619,186.2001896,174.5713381,142.464892,46.44041383,48.72138961,79.44425587,135.7468503,237.9005841,208.0601372,187.2610285,182.6772733,45.14821947,44.52658107,88.92304822,117.9773344,193.6605446,188.7607221,141.7576933,157.354761
cpxP,171.7801585,179.2430058,3525.178656,5967.35828,6324.006725,5438.913569,4139.954211,698.5385175,130.7129538,99.31356942,2583.981989,5395.015233,3630.455112,3094.708075,1801.020722,524.7162823,52.06746846,89.96505814,1709.842851,2083.514503,2460.471225,2105.126823,1374.269463,411.702629
yjfN,18.86176978,18.46945488,21.68951366,26.11453189,31.60780094,26.7511698,21.50873343,33.64570989,20.68628111,30.5312331,26.01148612,30.60585491,26.80690735,16.08110872,20.44238909,25.66419649,16.50053131,21.51151274,18.59808729,30.37313442,20.23629099,19.784326,22.92435132,22.16088689
modB,776.870286,1106.087874,1152.654424,1324.401118,1605.115362,1770.577114,2152.093378,2231.855917,945.5049178,895.9543741,993.9228499,1106.404844,1835.512793,2317.984498,2211.339816,3994.01191,1016.44398,892.7590009,1307.428132,1195.561251,1617.29766,2000.768553,2204.389592,3262.935705
modC,408.5813121,510.6276584,614.4390057,538.5330379,565.5217166,632.9208237,679.9965196,514.2608275,453.5651877,398.8080703,541.9370877,532.7586105,912.6392896,1018.262161,1040.100678,950.2952151,455.6746865,431.2247437,762.0066446,560.7647812,732.4067047,854.6209278,948.8849047,781.7914437
hycA,2.970853368,2.376068285,2.120894929,2.273489155,4.000235149,3.84192172,3.399830807,5.662169986,3.338306644,4.116138659,2.480163702,3.527429658,2.171454619,3.365289077,4.149857296,4.003618112,3.86085716,3.5889682,1.986195659,4.555358557,3.629271239,2.367361354,4.240305582,4.102586548
hycB,10.45888603,5.372988162,3.490639464,4.051857968,7.64043576,5.167810625,9.288628167,21.41829159,6.930950039,12.30728166,16.57592585,8.254421961,4.33800439,7.273241446,12.54281194,16.47769343,12.95740941,11.65827683,4.457527247,22.73958425,7.35669122,14.0702013,13.34039563,9.796700724
hycC,10.91732958,6.923540941,6.037605915,5.175956657,8.547428623,9.063938256,11.65959613,21.11782055,7.27247746,17.03454516,14.51035104,7.99208634,8.548033603,14.02346175,19.9659503,19.6578225,12.43285145,9.554896925,5.158864991,17.3605557,24.29313615,17.63373391,12.00574459,13.2822312
hycD,28.78166445,13.30269284,16.2290692,14.53698865,20.36440667,16.72606423,27.41940083,36.75144102,16.04205523,30.96113271,24.60036543,19.48569507,11.67665233,18.4737497,21.07249467,22.82850344,18.59509015,15.33765002,13.76050857,28.83217376,36.77821673,19.51190961,28.49267997,18.95487568
hycE,37.14421367,32.08072526,25.98841735,26.91588359,23.88487956,30.29759274,23.8994888,34.80379694,31.10927888,26.03695176,27.73440664,24.15644351,21.55594634,22.20022489,24.96859755,26.99156477,31.0283933,31.52168283,25.01911627,26.1934623,25.27274319,24.46394525,22.72426701,24.13438573
hycF,33.81969178,24.30806509,23.19964263,21.55642886,23.84774755,26.7798013,39.65565002,59.51616112,31.70044059,33.06507776,36.61175661,33.32523008,22.05859764,39.69120201,29.40843245,32.9888451,35.66322377,31.45706227,25.86974751,53.46570732,31.08814125,25.60020224,39.73758468,27.36766416
